Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Hibernian,c9ky1957qli8v2lylfga7io8b,1cfh2cg8i2f4cqd7fraos96fp,J. McGrath,Jamie McGrath,29.0,Midfielder,Republic of Ireland,Midfielder,35.0,0.0,71.0,1.0,106.0,4.0,3.0,9.0,5.0,4.0,3.0,14.0,14.0,27.0,6.0,0.0,303.0,2.0,19.0,4.0,8.0,7.0,0.0,2.0,0.0,0.0,86.89,20.0,0.0,57.14,22.22,56.25,50.0,63.64,0.6096170068749,0.2386155407700754,3.0,12.0,0.36031245,5.0,10.0,22.0,0.4730449199999999,45.0,10.396039603960396,0.0,21.08910891089109,0.297029702970297,31.485148514851485,1.188118811881188,0.8910891089108911,2.6732673267326734,1.4851485148514851,1.188118811881188,0.8910891089108911,4.158415841584159,4.158415841584159,8.01980198019802,1.7821782178217822,0.0,0.594059405940594,5.643564356435643,1.188118811881188,2.376237623762376,2.07920792079208,0.0,0.594059405940594,0.0,0.0,86.89,20.0,0.0,57.14,22.22,56.25,50.0,63.64,0.181074358477693,0.0708759031990323,0.8910891089108911,3.5643564356435644,0.1070235,1.4851485148514851,2.9702970297029703,6.534653465346534,0.1405083920792079,13.366336633663366,LM/LCM,50,38,75,25,50,62,50,100,100,100,75,100,100,75,50,25,62,100,62,100,62,38,50,62,62,75,25,38,75,25,75,62,75,75,50,75,75,100,75,50,75,50,50,50,38,75,25,75,100,50,100,75,100,75,100,100,100,50,25,50,100,75,75,100,38,50,62,62,75,25,38,75,25,75,62,75,75,25,75,100,100,100,50,75,50,75,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,1kw6qz2pi7wlam068oeirztud,J. Obita,Jordan Obita,32.0,Defender,Uganda,Defender,68.0,5.0,73.0,8.0,136.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,22.0,0.0,299.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,86.62,34.78,26.32,0.0,0.0,38.89,83.33,0.0,0.0,0.3463027295616986,0.0,3.0,0.05989318,2.0,17.0,23.0,0.6314151100000004,69.0,20.468227424749163,1.5050167224080266,21.97324414715719,2.4080267558528425,40.936454849498325,1.5050167224080266,0.903010033444816,0.0,0.0,0.0,0.0,0.3010033444816053,0.6020066889632106,2.1070234113712374,6.622073578595318,0.0,0.0,0.3010033444816053,0.3010033444816053,0.0,0.0,0.0,0.3010033444816053,0.0,0.0,86.62,34.78,26.32,0.0,0.0,38.89,83.33,0.0,0.0,0.1042382798011801,0.0,0.903010033444816,0.0180280474916387,0.6020066889632106,5.117056856187291,6.9230769230769225,0.1900580598662208,20.769230769230766,LB/LCB,24,68,41,62,41,32,35,12,15,18,26,15,24,6,76,35,18,18,15,12,6,44,6,50,50,94,65,59,12,18,12,94,6,12,41,18,44,35,47,65,59,35,35,65,82,76,76,65,59,47,12,15,18,26,12,29,6,100,35,18,18,24,12,6,44,6,50,50,94,65,59,12,18,12,94,6,12,59,18,47,41,65,82,82,59,65,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,2zjxatr9s9esind5qke4wd3v9,G. Hanley,Grant Hanley,34.0,Defender,Scotland,Defender,252.0,0.0,65.0,10.0,317.0,18.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,29.0,30.0,0.0,413.0,0.0,7.0,3.0,0.0,7.0,1.0,7.0,0.0,0.0,92.96,50.0,0.0,0.0,0.0,78.38,81.82,77.78,0.3409193948453316,0.2864886662147659,0.0,0.0,0.0,0.0,12.0,17.0,0.3851719699999997,240.0,54.91525423728814,0.0,14.164648910411625,2.179176755447942,69.07990314769977,3.922518159806296,0.4358353510895884,0.6537530266343826,0.6537530266343826,0.0,0.4358353510895884,0.0,0.0,6.319612590799032,6.537530266343826,0.0,0.0,1.5254237288135597,0.6537530266343826,0.0,1.5254237288135597,0.2179176755447942,1.5254237288135597,0.0,0.0,92.96,50.0,0.0,0.0,0.0,78.38,81.82,77.78,0.0742923620728325,0.0624309442114501,0.0,0.0,0.0,0.0,2.6150121065375305,3.7046004842615017,0.0839357803874091,52.30024213075061,CB,71,50,38,21,52,52,64,67,67,43,93,24,21,60,29,40,26,74,57,26,86,95,57,45,52,95,79,50,26,26,100,86,64,62,86,43,10,10,21,24,38,38,76,86,50,52,29,71,67,81,71,76,43,100,24,21,86,33,40,26,86,62,26,100,100,76,45,52,95,79,50,26,26,100,86,64,67,95,43,10,10,21,33,52,48,95,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,3xs4gkk9je0g3fl24wim4piad,J. Kerr,Jason Kerr,29.0,Defender,Scotland,Defender,229.0,0.0,166.0,15.0,395.0,32.0,4.0,10.0,9.0,1.0,5.0,3.0,3.0,54.0,36.0,0.0,630.0,3.0,17.0,9.0,2.0,7.0,0.0,9.0,0.0,0.0,86.06,35.71,0.0,66.67,30.0,70.13,72.73,63.64,1.1712960998677948,0.195803573366652,1.0,10.0,0.20502606,10.0,33.0,31.0,0.9478808200000004,257.0,32.714285714285715,0.0,23.714285714285715,2.142857142857143,56.42857142857143,4.571428571428571,0.5714285714285714,1.4285714285714286,1.2857142857142858,0.1428571428571428,0.7142857142857143,0.4285714285714285,0.4285714285714285,7.714285714285714,5.142857142857143,0.0,0.4285714285714285,2.4285714285714284,1.2857142857142858,0.2857142857142857,1.0,0.0,1.2857142857142858,0.0,0.0,86.06,35.71,0.0,66.67,30.0,70.13,72.73,63.64,0.1673280142668278,0.0279719390523788,0.1428571428571428,1.4285714285714286,0.0292894371428571,1.4285714285714286,4.714285714285714,4.428571428571429,0.1354115457142857,36.71428571428572,RB/RCB,100,13,100,80,100,100,63,100,100,50,100,43,40,100,87,53,100,93,80,47,70,43,70,40,53,100,40,13,80,73,100,100,53,100,33,57,73,73,97,100,93,80,100,100,13,87,53,100,100,50,93,100,47,100,33,27,100,80,53,100,80,80,33,43,43,67,40,53,100,40,13,80,73,100,100,53,100,27,47,60,47,90,87,80,60,100,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,4an8xrcoiz0th7347aradjo5w,A. Šuto,Ante Suto,26.0,Attacker,Australia,Striker,11.0,0.0,23.0,1.0,34.0,6.0,6.0,7.0,7.0,0.0,3.0,2.0,2.0,15.0,2.0,0.0,219.0,1.0,18.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,68.0,25.0,0.0,50.0,14.29,32.61,35.29,60.0,0.9589351062529976,0.5070542347867117,1.0,1.0,0.02401521,1.0,1.0,1.0,0.23845824,9.0,4.52054794520548,0.0,9.45205479452055,0.4109589041095891,13.972602739726028,2.4657534246575343,2.4657534246575343,2.876712328767124,2.876712328767124,0.0,1.2328767123287672,0.8219178082191781,0.8219178082191781,6.164383561643836,0.8219178082191781,0.0,0.4109589041095891,7.397260273972603,1.2328767123287672,0.4109589041095891,1.2328767123287672,0.0,1.6438356164383563,0.0,0.0,68.0,25.0,0.0,50.0,14.29,32.61,35.29,60.0,0.3940829203779442,0.2083784526520733,0.4109589041095891,0.4109589041095891,0.0098692643835616,0.4109589041095891,0.4109589041095891,0.4109589041095891,0.0979965369863013,3.6986301369863015,ST,30,29,26,45,21,68,67,29,44,17,61,17,14,39,41,15,14,50,27,26,59,36,94,50,52,27,35,29,70,12,27,64,62,48,73,36,17,14,33,21,15,55,21,48,29,48,58,52,85,94,61,76,17,88,27,21,85,58,15,18,91,47,33,89,36,100,50,52,27,35,29,70,12,27,64,62,76,88,45,27,18,48,33,21,79,42,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,4xbvoe0viskrxc7jiyd1iapcl,M. Boyle,Martin Boyle,33.0,Attacker,Australia,Striker,18.0,1.0,50.0,1.0,67.0,4.0,2.0,11.0,8.0,3.0,3.0,10.0,10.0,16.0,2.0,3.0,378.0,4.0,26.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,87.01,25.0,14.29,30.0,36.36,44.44,44.44,66.67,1.1721733097305984,0.1447951596357901,6.0,9.0,0.31526031,2.0,6.0,5.0,0.2862862599999999,17.0,4.285714285714286,0.238095238095238,11.904761904761903,0.238095238095238,15.952380952380953,0.9523809523809524,0.4761904761904761,2.619047619047619,1.9047619047619049,0.7142857142857143,0.7142857142857143,2.380952380952381,2.380952380952381,3.809523809523809,0.4761904761904761,0.7142857142857143,0.9523809523809524,6.19047619047619,1.6666666666666663,0.7142857142857143,0.4761904761904761,0.0,0.0,0.0,0.0,87.01,25.0,14.29,30.0,36.36,44.44,44.44,66.67,0.27908888326919,0.0344750380085214,1.4285714285714286,2.142857142857143,0.0750619785714285,0.4761904761904761,1.4285714285714286,1.1904761904761905,0.0681633952380952,4.047619047619048,ST,42,67,79,45,68,45,20,59,55,76,61,79,77,44,41,86,55,82,64,64,45,36,20,50,52,94,35,64,45,52,82,76,76,58,18,86,80,88,56,71,50,61,47,42,61,73,39,58,52,18,52,58,79,58,70,67,36,42,85,58,82,73,64,45,36,20,50,52,94,35,64,45,52,82,76,76,52,21,94,91,91,55,70,48,64,48,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,6t0shi37whk2qqer7ogkqykgk,J. Devaney,Jacob Devaney,19.0,Midfielder,Republic of Ireland,Midfielder,84.0,0.0,57.0,4.0,141.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,0.0,254.0,0.0,3.0,1.0,1.0,7.0,0.0,4.0,0.0,0.0,87.04,40.0,0.0,100.0,0.0,45.45,37.5,70.0,0.1764404691331642,0.1663393924580283,0.0,0.0,0.0,1.0,15.0,18.0,0.2063285899999999,57.0,29.76377952755905,0.0,20.196850393700785,1.4173228346456692,49.96062992125984,1.062992125984252,1.062992125984252,0.7086614173228346,0.3543307086614173,0.3543307086614173,0.3543307086614173,0.3543307086614173,0.3543307086614173,5.314960629921259,0.3543307086614173,0.0,0.0,1.062992125984252,0.3543307086614173,0.3543307086614173,2.4803149606299213,0.0,1.4173228346456692,0.0,0.0,87.04,40.0,0.0,100.0,0.0,45.45,37.5,70.0,0.0625182764645069,0.0589391548079627,0.0,0.0,0.0,0.3543307086614173,5.314960629921259,6.377952755905511,0.0731085555118109,20.196850393700785,DM/CM,41,30,22,22,22,26,30,9,28,20,37,7,7,9,6,41,19,30,6,22,48,46,35,50,52,74,31,30,100,19,28,26,67,7,26,15,6,6,22,48,44,11,15,85,30,48,33,78,44,74,22,44,30,70,7,7,52,4,41,19,37,4,37,89,46,74,50,52,74,31,30,100,19,28,26,67,37,56,15,6,6,26,70,93,22,44,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,7gik3tsvqcnvjikze1sqj2rfu,J. Mulligan,Josh Mulligan,23.0,Midfielder,Scotland,Midfielder,67.0,1.0,126.0,5.0,192.0,10.0,10.0,18.0,11.0,7.0,11.0,13.0,15.0,36.0,4.0,0.0,615.0,4.0,26.0,4.0,6.0,12.0,1.0,4.0,0.0,0.0,85.33,55.56,33.33,46.15,22.22,46.15,62.5,75.0,1.2743884407014303,0.5666840010846937,9.0,18.0,0.5066124299999999,6.0,24.0,22.0,0.64711417,95.0,9.804878048780488,0.1463414634146341,18.439024390243905,0.7317073170731707,28.09756097560976,1.4634146341463414,1.4634146341463414,2.6341463414634148,1.6097560975609757,1.024390243902439,1.6097560975609757,1.902439024390244,2.1951219512195124,5.2682926829268295,0.5853658536585367,0.0,0.5853658536585367,3.804878048780488,0.5853658536585367,0.8780487804878049,1.7560975609756098,0.1463414634146341,0.5853658536585367,0.0,0.0,85.33,55.56,33.33,46.15,22.22,46.15,62.5,75.0,0.186495869370941,0.0829293660123942,1.3170731707317074,2.6341463414634148,0.0741384043902438,0.8780487804878049,3.5121951219512195,3.2195121951219514,0.0946996346341463,13.902439024390244,CM/AM,87,27,87,67,87,100,87,93,100,93,100,100,100,100,57,33,80,100,70,93,100,87,90,53,53,87,87,77,47,40,63,100,73,93,53,93,100,93,87,87,80,73,87,60,20,73,40,73,83,43,87,87,80,100,73,87,80,27,33,80,80,40,67,93,73,67,53,53,87,87,77,47,40,63,100,73,87,27,80,93,93,73,67,60,47,73,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,88llk7uinnhsg3xcipf05d9g4,N. Lowe,Nathan Lowe,21.0,Attacker,England,Striker,11.0,0.0,29.0,0.0,40.0,9.0,7.0,13.0,11.0,2.0,4.0,8.0,9.0,23.0,2.0,1.0,400.0,4.0,22.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,68.97,0.0,0.0,62.5,30.77,34.85,23.68,50.0,2.153180960500565,0.4739157920078227,2.0,4.0,0.10027021,1.0,2.0,3.0,0.11819098,14.0,2.475,0.0,6.525,0.0,9.0,2.025,1.575,2.925,2.475,0.4499999999999999,0.8999999999999999,1.7999999999999998,2.025,5.175,0.4499999999999999,0.2249999999999999,0.8999999999999999,4.95,1.575,1.125,0.2249999999999999,0.2249999999999999,0.0,0.0,0.0,68.97,0.0,0.0,62.5,30.77,34.85,23.68,50.0,0.4844657161126271,0.1066310532017601,0.4499999999999999,0.8999999999999999,0.02256079725,0.2249999999999999,0.4499999999999999,0.6749999999999999,0.0265929705,3.15,ST,30,29,33,15,24,82,76,68,76,58,80,62,64,76,41,47,55,67,64,86,30,79,20,50,52,30,15,29,82,45,39,33,42,91,67,56,44,33,33,38,32,27,39,15,29,33,15,17,67,79,64,67,61,76,55,58,67,38,42,47,55,70,88,21,76,20,50,52,30,15,29,82,45,39,33,42,94,70,52,39,30,24,36,30,24,36,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,944ptuekuetkjifbeaycqcoh5,C. Wright,Callum Wright,26.0,Midfielder,England,Midfielder,14.0,2.0,63.0,1.0,75.0,7.0,4.0,8.0,5.0,3.0,2.0,12.0,12.0,21.0,2.0,2.0,320.0,5.0,21.0,3.0,4.0,6.0,0.0,1.0,0.0,0.0,75.0,12.5,22.22,33.33,62.5,44.68,58.33,85.71,0.5983064688865305,0.4595411057742108,6.0,11.0,0.61929272,5.0,8.0,18.0,0.3464631099999999,36.0,3.9375,0.5625,17.71875,0.28125,21.09375,1.96875,1.125,2.25,1.40625,0.84375,0.5625,3.375,3.375,5.90625,0.5625,0.5625,1.40625,5.90625,0.84375,1.125,1.6875,0.0,0.28125,0.0,0.0,75.0,12.5,22.22,33.33,62.5,44.68,58.33,85.71,0.1682736943743367,0.1292459359989968,1.6875,3.09375,0.1741760775,1.40625,2.25,5.0625,0.0974427496874999,10.125,CM/AM,10,53,47,13,47,90,30,73,67,63,57,90,87,73,23,90,90,87,50,67,80,37,30,53,53,33,13,40,27,100,47,87,87,67,33,87,90,100,80,53,73,40,47,13,60,67,13,20,100,27,80,80,73,60,100,100,100,20,93,87,93,60,93,87,37,27,53,53,33,13,40,27,100,47,87,87,73,47,93,100,100,87,53,80,53,47,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,apgbqplqtvuc1dmdxi5gqhd04,A. Mayor,Adam Mayor,21.0,Attacker,England,Striker,57.0,11.0,116.0,12.0,162.0,3.0,10.0,6.0,3.0,3.0,2.0,8.0,9.0,18.0,9.0,1.0,464.0,1.0,10.0,2.0,1.0,5.0,0.0,5.0,0.0,0.0,79.8,46.15,16.18,12.5,16.67,40.0,50.0,41.67,0.4226142563555302,1.0496109954507968,3.0,11.0,0.24980659,8.0,11.0,30.0,1.4176789,79.0,11.05603448275862,2.133620689655172,22.5,2.327586206896552,31.422413793103445,0.5818965517241379,1.939655172413793,1.1637931034482758,0.5818965517241379,0.5818965517241379,0.3879310344827586,1.5517241379310345,1.7456896551724137,3.4913793103448274,1.7456896551724137,0.1939655172413793,0.1939655172413793,1.939655172413793,0.3879310344827586,0.1939655172413793,0.9698275862068964,0.0,0.9698275862068964,0.0,0.0,79.8,46.15,16.18,12.5,16.67,40.0,50.0,41.67,0.0819725928275812,0.2035883396348528,0.5818965517241379,2.133620689655172,0.0484538644396551,1.5517241379310345,2.133620689655172,5.818965517241379,0.2749808211206896,15.323275862068964,LW,100,100,89,100,89,56,67,28,22,61,22,44,44,33,100,72,28,39,11,11,67,39,100,56,56,78,50,44,11,33,22,89,11,22,78,44,56,56,89,89,100,100,100,89,100,89,100,89,44,56,11,22,33,11,33,33,11,89,67,22,22,11,11,56,39,89,56,56,78,50,44,11,33,22,89,11,22,78,33,56,44,78,67,100,100,100,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,culbbgu1o5fdbl3gxz54rbn4l,F. Passlack,Felix Passlack,28.0,Defender,Germany,Defender,68.0,10.0,151.0,7.0,209.0,2.0,13.0,6.0,3.0,3.0,3.0,5.0,5.0,20.0,10.0,0.0,554.0,1.0,20.0,4.0,3.0,6.0,1.0,4.0,0.0,0.0,79.17,35.0,34.48,60.0,16.67,43.48,18.18,50.0,0.415536704088998,1.341420983879965,3.0,19.0,0.5240409100000001,4.0,20.0,24.0,1.7230009500000008,69.0,11.046931407942235,1.624548736462094,24.530685920577618,1.1371841155234657,33.95306859205776,0.3249097472924188,2.111913357400722,0.9747292418772564,0.4873646209386281,0.4873646209386281,0.4873646209386281,0.8122743682310469,0.8122743682310469,3.249097472924188,1.624548736462094,0.0,0.1624548736462094,3.249097472924188,0.6498194945848376,0.4873646209386281,0.9747292418772564,0.1624548736462094,0.6498194945848376,0.0,0.0,79.17,35.0,34.48,60.0,16.67,43.48,18.18,50.0,0.0675059627581404,0.2179203764425935,0.4873646209386281,3.0866425992779782,0.0851329998194946,0.6498194945848376,3.249097472924188,3.898916967509025,0.2799099016245488,11.209386281588449,RB/RCB,47,93,93,30,67,10,93,83,77,100,87,57,57,30,13,53,67,100,53,67,47,90,47,40,53,50,33,87,70,63,13,7,27,80,93,93,97,100,70,73,70,93,47,20,93,100,27,60,7,93,87,80,100,87,47,47,20,7,53,67,93,33,60,33,93,33,40,53,50,33,87,70,63,13,7,27,80,93,93,100,100,53,67,60,93,33,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,dxk79tuyij7y3gg7j1ad651t6,J. Iredale,Jack Iredale,30.0,Defender,Australia,Defender,60.0,0.0,66.0,7.0,126.0,8.0,3.0,3.0,3.0,0.0,2.0,1.0,2.0,16.0,7.0,0.0,213.0,0.0,5.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,82.89,33.33,0.0,0.0,0.0,69.57,80.0,50.0,0.2946158500672983,0.1532362371565855,0.0,1.0,0.01870347,0.0,20.0,25.0,0.4056024599999999,82.0,25.352112676056336,0.0,27.88732394366197,2.9577464788732395,53.23943661971831,3.380281690140845,1.267605633802817,1.267605633802817,1.267605633802817,0.0,0.8450704225352113,0.4225352112676056,0.8450704225352113,6.76056338028169,2.9577464788732395,0.0,0.0,2.112676056338028,0.8450704225352113,0.0,1.267605633802817,0.0,0.8450704225352113,0.0,0.0,82.89,33.33,0.0,0.0,0.0,69.57,80.0,50.0,0.1244855704509711,0.0647477058408107,0.0,0.4225352112676056,0.0079028746478873,0.0,8.450704225352112,10.56338028169014,0.1713813211267605,34.647887323943664,LB/LCB,18,9,29,50,24,59,35,35,71,18,88,15,24,35,12,35,18,47,29,12,35,44,18,50,50,71,53,9,12,18,100,88,44,41,24,18,26,29,9,76,76,29,53,71,9,88,94,88,100,76,65,88,18,100,29,41,94,29,35,18,76,41,12,82,44,41,50,50,71,53,9,12,18,100,88,44,71,41,18,29,29,9,100,100,47,100,Premiership
Hibernian,c9ky1957qli8v2lylfga7io8b,puakkba90jtpban99qwkm80k,O. Elding,Owen Elding,20.0,Attacker,England,Striker,11.0,1.0,31.0,1.0,41.0,1.0,5.0,7.0,4.0,3.0,4.0,3.0,3.0,7.0,1.0,0.0,200.0,2.0,10.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,78.85,33.33,16.67,66.67,28.57,35.0,11.11,50.0,0.8094342617262305,0.4358734039001574,3.0,4.0,0.11495399,0.0,5.0,5.0,0.42804283,20.0,4.95,0.4499999999999999,13.95,0.4499999999999999,18.45,0.4499999999999999,2.25,3.15,1.7999999999999998,1.35,1.7999999999999998,1.35,1.35,3.15,0.4499999999999999,0.0,0.8999999999999999,4.5,0.8999999999999999,0.8999999999999999,0.4499999999999999,0.0,0.8999999999999999,0.0,0.0,78.85,33.33,16.67,66.67,28.57,35.0,11.11,50.0,0.3642454177768037,0.1961430317550708,1.35,1.7999999999999998,0.0517292955,0.0,2.25,2.25,0.1926192735,9.0,ST,30,67,38,45,27,14,55,29,15,76,80,24,23,6,23,15,29,12,17,44,30,36,73,50,52,73,45,70,88,38,42,15,42,30,61,70,44,45,11,61,50,79,55,55,85,79,61,73,21,91,70,48,94,97,42,39,27,38,15,47,48,33,82,39,36,94,50,52,73,45,70,88,38,42,15,42,67,85,88,76,79,11,88,73,100,88,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,3agoezihnwgu4ak8bnwtmyqj9,A. Tshibola,Aaron Tshibola,31.0,Midfielder,Congo DR,Midfielder,68.0,0.0,97.0,9.0,165.0,7.0,3.0,4.0,3.0,1.0,0.0,7.0,7.0,17.0,8.0,0.0,299.0,3.0,5.0,3.0,3.0,3.0,0.0,4.0,0.0,0.0,87.77,56.25,0.0,42.86,75.0,36.17,63.64,75.0,0.5424275626358259,0.3014765916970032,0.0,3.0,0.05310256,1.0,25.0,18.0,0.4905211099999997,106.0,20.468227424749163,0.0,29.19732441471572,2.709030100334448,49.66555183946488,2.1070234113712374,0.903010033444816,1.2040133779264213,0.903010033444816,0.3010033444816053,0.0,2.1070234113712374,2.1070234113712374,5.117056856187291,2.4080267558528425,0.0,0.903010033444816,1.5050167224080266,0.903010033444816,0.903010033444816,0.903010033444816,0.0,1.2040133779264213,0.0,0.0,87.77,56.25,0.0,42.86,75.0,36.17,63.64,75.0,0.163272510492389,0.0907454623837133,0.0,0.903010033444816,0.0159840481605351,0.3010033444816053,7.525083612040134,5.418060200668896,0.1476484946488293,31.906354515050165,DM/CM,19,30,52,46,31,67,30,39,67,20,11,63,59,15,50,41,89,48,13,65,17,46,35,50,52,78,74,30,61,100,4,91,76,67,56,15,30,26,22,61,44,44,61,52,30,81,74,70,85,52,56,81,19,11,85,85,44,93,41,96,67,30,85,22,46,59,50,52,78,74,30,61,100,4,91,76,89,78,15,33,22,22,96,78,81,85,Premiership
Kilmarnock,enzoyc121va61wtmjf4cm7p3d,3g3cjokfq1lnmycnv4t2gjaol,M. O'Hara,Mark O'Hara,30.0,Midfielder,Scotland,Midfielder,20.0,0.0,24.0,2.0,44.0,10.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,20.0,3.0,0.0,212.0,0.0,4.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,68.75,20.0,0.0,0.0,0.0,68.97,71.43,77.78,0.3546100359377804,0.0,1.0,1.0,0.0174506,0.0,4.0,4.0,0.06660027,18.0,8.49056603773585,0.0,10.18867924528302,0.8490566037735848,18.67924528301887,4.245283018867925,0.0,1.2735849056603774,0.8490566037735848,0.4245283018867924,1.2735849056603774,0.0,0.0,8.49056603773585,1.2735849056603774,0.0,0.0,1.6981132075471697,0.4245283018867924,0.0,2.971698113207548,0.0,0.4245283018867924,0.0,0.0,68.75,20.0,0.0,0.0,0.0,68.97,71.43,77.78,0.1505419963886803,0.0,0.4245283018867924,0.4245283018867924,0.0074082735849056,0.0,1.6981132075471697,1.6981132075471697,0.0282736995283018,7.641509433962264,DM/CM,4,30,4,7,4,93,4,22,50,20,85,4,4,31,15,41,19,39,6,6,48,46,7,50,52,4,4,30,6,19,96,96,81,44,4,35,11,11,7,7,6,7,4,4,30,4,22,4,100,4,63,74,41,100,4,4,93,30,41,19,78,7,6,96,46,11,50,52,4,4,30,6,19,96,96,81,85,4,52,15,15,7,11,7,7,4,Premiership
