Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total mins played,total won contest_Total,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total won contest_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total won contest_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total won contest_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Paderborn,62ljqd4za2a6svd9wgctg8b53,e1w7f2zm2yfn65qgj0by7une1,R. Obermair,Raphael Obermair,30,Midfielder,Philippines,Midfielder,53.0,45.0,4.0,94.0,4.0,0.0,6.0,7.0,9.0,7.0,333.0,3.0,2.0,0.0,4.0,1.0,3.0,3.0,0.0,10.0,0.0,3.0,0.0,4.0,1.0,0.0,77.69,30.77,15.38,50.0,0.0,56.25,50.0,25.0,0.1861717051020459,0.3822620625851471,2.0,7.0,0.20098712,4.0,6.0,6.0,0.4037717399999999,46.0,14.324324324324325,12.16216216216216,1.081081081081081,25.405405405405403,1.081081081081081,0.0,1.6216216216216215,1.891891891891892,2.4324324324324325,1.891891891891892,0.8108108108108107,0.5405405405405405,0.0,1.081081081081081,0.2702702702702702,0.8108108108108107,0.8108108108108107,0.0,2.702702702702702,0.0,0.8108108108108107,0.0,1.081081081081081,0.2702702702702702,0.0,77.69,30.77,15.38,50.0,0.0,56.25,50.0,25.0,0.050316677054607,0.1033140709689586,0.5405405405405405,1.891891891891892,0.0543208432432432,1.081081081081081,1.6216216216216215,1.6216216216216215,0.1091274972972972,12.432432432432432,LM/LCM,100,33,67,67,67,67,67,67,33,100,67,67,33,33,33,83,100,50,100,33,33,33,100,33,67,33,33,33,67,33,100,67,33,33,67,50,33,67,83,50,33,67,67,100,33,67,67,67,67,67,67,33,100,67,67,33,33,33,100,100,50,100,33,33,33,100,33,67,33,33,33,67,33,100,67,33,33,67,33,33,67,100,67,33,67,67,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,tq9adw3zd9lzucm2zq6xdhey,J. ter Horst,Jano ter Horst,24,Defender,Germany,Defender,114.0,45.0,5.0,157.0,2.0,0.0,2.0,3.0,21.0,31.0,352.0,2.0,8.0,0.0,2.0,1.0,1.0,1.0,0.0,11.0,0.0,1.0,2.0,2.0,4.0,0.0,83.96,31.25,100.0,100.0,0.0,56.76,50.0,44.44,0.1350391803793695,0.2034177503313117,1.0,5.0,0.1020884,2.0,5.0,7.0,0.41736,82.0,29.14772727272728,11.505681818181818,1.278409090909091,40.14204545454545,0.5113636363636364,0.0,0.5113636363636364,0.7670454545454546,5.369318181818182,7.926136363636364,0.5113636363636364,2.0454545454545454,0.0,0.5113636363636364,0.2556818181818182,0.2556818181818182,0.2556818181818182,0.0,2.8125,0.0,0.2556818181818182,0.5113636363636364,0.5113636363636364,1.0227272727272727,0.0,83.96,31.25,100.0,100.0,0.0,56.76,50.0,44.44,0.0345270631651797,0.0520102202551649,0.2556818181818182,1.278409090909091,0.0261021477272727,0.5113636363636364,1.278409090909091,1.7897727272727273,0.1067113636363636,20.96590909090909,RB/RCB,90,38,45,81,45,52,38,43,86,100,52,83,33,48,40,67,71,45,100,26,21,31,57,48,52,67,24,98,90,26,48,60,14,43,48,69,76,57,60,31,40,52,81,90,24,38,67,43,52,38,43,62,100,48,86,33,38,33,57,67,45,100,26,19,29,57,38,52,67,24,98,90,26,48,60,14,38,38,62,62,52,52,24,33,43,76,Bundesliga
Paderborn,62ljqd4za2a6svd9wgctg8b53,zj59uztnn42yuyawd39evp0q,S. Castañeda,Santiago Castañeda,21,Midfielder,USA,Midfielder,90.0,58.0,4.0,147.0,2.0,0.0,0.0,1.0,21.0,31.0,360.0,0.0,6.0,0.0,5.0,3.0,2.0,0.0,1.0,9.0,2.0,9.0,6.0,1.0,6.0,0.0,85.47,33.33,50.0,0.0,40.0,56.76,66.67,60.0,0.3980805435231914,0.070749674638507,1.0,5.0,0.10858417,3.0,5.0,3.0,0.2416883699999999,61.0,22.5,14.5,1.0,36.75,0.5,0.0,0.0,0.25,5.25,7.75,0.0,1.5,0.0,1.25,0.75,0.5,0.0,0.25,2.25,0.5,2.25,1.5,0.25,1.5,0.0,85.47,33.33,50.0,0.0,40.0,56.76,66.67,60.0,0.0995201358807978,0.0176874186596267,0.25,1.25,0.0271460425,0.75,1.25,0.75,0.0604220924999999,15.25,DM/CM,86,33,43,62,43,50,10,29,98,100,21,93,43,74,69,69,21,88,90,86,88,90,64,86,52,43,24,83,21,86,74,90,67,62,33,57,52,52,79,14,14,38,43,74,19,29,43,36,50,10,19,74,100,21,83,43,67,64,60,21,81,86,76,79,81,57,81,52,43,24,83,21,86,74,90,67,62,29,45,43,48,67,14,14,38,19,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,15iz2a4rfw054ti9gb5q95w16,L. Pinckert,Lukas Pinckert,26,Defender,Germany,Defender,141.0,36.0,5.0,177.0,2.0,0.0,1.0,1.0,17.0,36.0,360.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,0.0,3.0,2.0,0.0,3.0,0.0,87.62,27.78,0.0,100.0,0.0,45.95,52.17,100.0,0.1684589726851309,0.0501666558209536,0.0,0.0,0.0,0.0,6.0,5.0,0.17139137,95.0,35.25,9.0,1.25,44.25,0.5,0.0,0.25,0.25,4.25,9.0,0.25,3.0,0.25,0.25,0.25,0.0,0.25,0.0,1.5,0.0,0.75,0.5,0.0,0.75,0.0,87.62,27.78,0.0,100.0,0.0,45.95,52.17,100.0,0.0421147431712827,0.0125416639552384,0.0,0.0,0.0,0.0,1.5,1.25,0.0428478425,23.75,CB,67,15,30,40,82,48,55,55,43,90,65,68,90,27,40,38,67,42,70,33,37,47,45,55,50,40,13,45,88,33,27,37,90,47,50,38,17,17,22,33,27,23,40,60,13,28,37,78,48,47,47,40,83,58,65,88,23,35,38,58,42,57,33,32,43,45,47,50,40,13,45,88,33,27,37,90,47,50,38,17,17,22,33,25,23,27,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,1wnemsdjzdpyhmt2liu05mtxw,D. Mokwa,David Mokwa,22,Attacker,France,Striker,13.0,15.0,0.0,28.0,3.0,0.0,9.0,9.0,11.0,1.0,312.0,6.0,0.0,0.0,4.0,3.0,1.0,0.0,2.0,1.0,2.0,8.0,3.0,0.0,1.0,0.0,73.68,0.0,0.0,66.67,50.0,40.74,0.0,50.0,0.6641123844776216,0.1914404636165105,1.0,2.0,0.0444583999999999,1.0,2.0,4.0,0.1478923899999999,11.0,3.75,4.326923076923077,0.0,8.076923076923077,0.8653846153846153,0.0,2.5961538461538463,2.5961538461538463,3.173076923076923,0.2884615384615384,1.7307692307692306,0.0,0.0,1.1538461538461535,0.8653846153846153,0.2884615384615384,0.0,0.5769230769230769,0.2884615384615384,0.5769230769230769,2.3076923076923075,0.8653846153846153,0.0,0.2884615384615384,0.0,73.68,0.0,0.0,66.67,50.0,40.74,0.0,50.0,0.1915708801377754,0.0552232106586087,0.2884615384615384,0.5769230769230769,0.0128245384615384,0.2884615384615384,0.5769230769230769,1.1538461538461535,0.0426612663461538,3.173076923076923,ST,45,19,19,21,38,52,88,88,45,24,90,5,36,12,14,38,10,55,71,31,17,52,45,64,52,71,19,45,83,71,57,5,55,29,38,36,38,33,48,29,52,38,24,33,10,19,5,29,52,86,86,19,19,90,5,36,10,10,29,10,52,62,19,10,38,45,62,52,71,19,45,83,71,57,5,55,19,29,24,33,33,38,24,38,33,10,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,3abavmbqh6vt0xgcx6zo4mgru,L. Petkov,Lukas Petkov,25,Attacker,Bulgaria,Striker,21.0,31.0,8.0,49.0,4.0,0.0,17.0,17.0,31.0,6.0,353.0,5.0,5.0,1.0,7.0,4.0,3.0,1.0,1.0,3.0,4.0,8.0,6.0,3.0,10.0,0.0,59.04,80.0,33.33,29.41,57.14,46.27,38.46,66.67,0.627234694197679,0.5099002242908461,2.0,4.0,0.09958886,1.0,6.0,10.0,0.8622433099999999,25.0,5.354107648725213,7.903682719546743,2.039660056657224,12.492917847025495,1.019830028328612,0.0,4.334277620396601,4.334277620396601,7.903682719546743,1.529745042492918,1.274787535410765,1.274787535410765,0.254957507082153,1.7847025495750708,1.019830028328612,0.764872521246459,0.254957507082153,0.254957507082153,0.764872521246459,1.019830028328612,2.039660056657224,1.529745042492918,0.764872521246459,2.54957507082153,0.0,59.04,80.0,33.33,29.41,57.14,46.27,38.46,66.67,0.1599181939880768,0.1300028900458248,0.509915014164306,1.019830028328612,0.0253909274787535,0.254957507082153,1.529745042492918,2.54957507082153,0.219835404815864,6.373937677053824,RW,100,50,100,50,62,62,100,100,100,100,88,100,75,50,38,88,38,75,100,100,38,100,100,100,62,25,75,88,75,100,75,100,50,25,100,62,50,50,50,88,88,100,100,50,25,100,25,50,62,50,50,100,100,50,100,75,25,25,50,25,50,100,100,25,75,100,100,62,25,75,88,75,100,75,100,50,25,50,50,25,25,50,50,75,100,50,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,3inva12wuqo70czviv1b0us5w,C. Campbell,Cole Campbell,20,Attacker,USA,Striker,17.0,24.0,1.0,41.0,3.0,0.0,20.0,23.0,21.0,0.0,261.0,9.0,1.0,0.0,6.0,5.0,1.0,3.0,1.0,0.0,3.0,18.0,9.0,0.0,2.0,0.0,80.39,20.0,0.0,45.0,50.0,43.75,16.67,100.0,0.467370228438301,0.3115550253207539,3.0,6.0,0.2197997,0.0,2.0,3.0,0.35889832,16.0,5.862068965517242,8.275862068965518,0.3448275862068966,14.13793103448276,1.0344827586206895,0.0,6.896551724137932,7.931034482758621,7.241379310344827,0.0,3.103448275862069,0.3448275862068966,0.0,2.0689655172413794,1.7241379310344829,0.3448275862068966,1.0344827586206895,0.3448275862068966,0.0,1.0344827586206895,6.206896551724138,3.103448275862069,0.0,0.6896551724137931,0.0,80.39,20.0,0.0,45.0,50.0,43.75,16.67,100.0,0.1611621477373452,0.1074327673519841,1.0344827586206895,2.0689655172413794,0.075793,0.0,0.6896551724137931,1.0344827586206895,0.1237580413793103,5.517241379310345,LW,45,18,36,18,45,55,91,91,91,23,95,36,32,32,59,41,64,59,18,50,64,95,27,50,55,64,27,27,55,77,68,18,86,27,55,59,27,36,18,36,32,45,27,45,18,27,18,55,55,100,100,100,23,100,45,32,36,73,45,73,64,18,64,73,100,27,64,55,64,27,27,55,77,68,18,86,27,45,64,27,45,18,45,27,45,27,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,3vc4cabxofay0sdv7e1ym663u,L. Günther,Lasse Günther,23,Defender,Germany,Defender,42.0,39.0,4.0,80.0,3.0,0.0,8.0,9.0,12.0,11.0,331.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,1.0,2.0,0.0,68.38,26.67,50.0,37.5,100.0,41.38,42.86,50.0,0.0699286711777695,0.2330940360627758,0.0,4.0,0.09106206,3.0,7.0,8.0,0.20959944,45.0,11.419939577039276,10.604229607250756,1.0876132930513596,21.75226586102719,0.8157099697885197,0.0,2.175226586102719,2.447129909365559,3.262839879154079,2.990936555891239,0.8157099697885197,0.8157099697885197,0.0,0.2719033232628399,0.2719033232628399,0.0,0.0,0.0,0.5438066465256798,0.2719033232628399,1.0876132930513596,0.8157099697885197,0.2719033232628399,0.5438066465256798,0.0,68.38,26.67,50.0,37.5,100.0,41.38,42.86,50.0,0.0190138380845898,0.0633790430382169,0.0,1.0876132930513596,0.0247600767371601,0.8157099697885197,1.9033232628398795,2.175226586102719,0.0569907842900302,12.235649546827796,LB/LCB,35,20,50,25,62,50,88,95,28,55,82,35,32,10,40,18,22,40,18,62,30,60,45,18,52,10,25,95,70,98,20,28,32,10,55,22,57,50,55,28,25,15,35,35,15,55,30,70,50,95,95,25,50,80,35,32,10,50,18,22,40,15,70,30,60,45,20,52,10,25,95,70,98,20,28,32,10,50,22,55,50,60,30,25,15,35,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,7dcl84ahs5b2kjzaipai5ikno,F. Keidel,Felix Keidel,23,Defender,Germany,Defender,54.0,49.0,4.0,101.0,5.0,0.0,5.0,5.0,11.0,5.0,343.0,3.0,1.0,0.0,3.0,0.0,3.0,2.0,1.0,6.0,1.0,0.0,3.0,2.0,3.0,1.0,80.16,50.0,11.76,60.0,33.33,45.83,25.0,75.0,0.1815162850642716,0.5048257201520879,1.0,3.0,0.07658244,3.0,7.0,9.0,0.22633013,40.0,14.169096209912537,12.857142857142858,1.0495626822157436,26.501457725947525,1.3119533527696794,0.0,1.3119533527696794,1.3119533527696794,2.8862973760932946,1.3119533527696794,0.7871720116618076,0.2623906705539359,0.0,0.7871720116618076,0.0,0.7871720116618076,0.5247813411078718,0.2623906705539359,1.5743440233236152,0.2623906705539359,0.0,0.7871720116618076,0.5247813411078718,0.7871720116618076,0.2623906705539359,80.16,50.0,11.76,60.0,33.33,45.83,25.0,75.0,0.0476281797544735,0.1324615592235799,0.2623906705539359,0.7871720116618076,0.0200945177842565,0.7871720116618076,1.836734693877551,2.361516034985423,0.0593869145772594,10.495626822157435,CB,3,37,17,10,97,48,97,95,17,3,93,3,42,65,15,97,93,92,70,73,10,72,97,55,100,17,65,90,63,77,23,3,62,50,100,83,58,63,80,40,37,33,17,3,37,17,7,93,48,97,97,17,3,93,3,42,63,15,97,97,90,60,73,10,77,100,53,100,17,65,90,63,77,23,3,62,50,100,90,60,60,83,40,37,33,17,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,bhshqnrzmdjbqhtr8rcy7tca2,M. Rohr,Maximilian Rohr,31,Defender,Germany,Defender,170.0,41.0,5.0,211.0,0.0,0.0,0.0,0.0,12.0,24.0,352.0,0.0,8.0,0.0,3.0,2.0,1.0,1.0,0.0,8.0,0.0,3.0,3.0,0.0,1.0,0.0,86.48,22.73,0.0,0.0,0.0,41.38,42.11,100.0,0.3072363862523112,0.0,1.0,5.0,0.10818512,2.0,8.0,11.0,0.23308345,97.0,43.46590909090909,10.482954545454543,1.278409090909091,53.94886363636364,0.0,0.0,0.0,0.0,3.0681818181818183,6.136363636363637,0.0,2.0454545454545454,0.0,0.7670454545454546,0.5113636363636364,0.2556818181818182,0.2556818181818182,0.0,2.0454545454545454,0.0,0.7670454545454546,0.7670454545454546,0.0,0.2556818181818182,0.0,86.48,22.73,0.0,0.0,0.0,41.38,42.11,100.0,0.0785547578486023,0.0,0.2556818181818182,1.278409090909091,0.0276609681818181,0.5113636363636364,2.0454545454545454,2.8125,0.0595952002840909,24.801136363636363,CB,97,30,30,60,13,48,22,22,20,50,23,37,42,65,62,82,67,42,92,33,37,72,45,13,50,30,3,45,23,33,13,13,90,67,20,83,73,70,67,43,43,37,43,97,20,33,63,13,48,22,22,20,47,23,40,42,60,63,87,70,42,93,33,37,73,45,17,50,30,3,45,23,33,13,13,90,60,20,87,73,70,67,43,43,37,37,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,ci4pwzieoc94uj3i1371bsatx,J. Gyamerah,Jan Gyamerah,31,Defender,Ghana,Defender,65.0,30.0,3.0,95.0,1.0,0.0,5.0,5.0,19.0,8.0,304.0,1.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,8.0,0.0,79.17,37.5,0.0,20.0,0.0,51.35,55.56,80.0,0.0753473294724501,0.0331829527083247,0.0,3.0,0.06207,0.0,9.0,7.0,0.1569947099999999,40.0,19.24342105263158,8.881578947368421,0.8881578947368421,28.125,0.2960526315789473,0.0,1.480263157894737,1.480263157894737,5.625,2.3684210526315788,0.2960526315789473,1.480263157894737,0.0,0.2960526315789473,0.2960526315789473,0.0,0.0,0.0,1.1842105263157894,0.0,0.8881578947368421,0.8881578947368421,0.0,2.3684210526315788,0.0,79.17,37.5,0.0,20.0,0.0,51.35,55.56,80.0,0.0223067751727648,0.0098239004728592,0.0,0.8881578947368421,0.0183759868421052,0.0,2.664473684210526,2.0723684210526314,0.0464786970394736,11.842105263157896,RB/RCB,67,5,21,48,26,52,57,57,67,43,31,69,33,26,40,29,31,45,55,26,36,48,17,86,52,43,55,17,29,26,24,71,67,33,14,29,31,24,12,69,40,19,48,57,5,19,38,14,52,57,57,67,38,38,71,33,24,38,29,31,45,57,26,33,48,17,86,52,43,55,17,29,26,24,71,67,33,14,29,38,24,12,62,48,19,43,Bundesliga
Elversberg,cig09m7g3wx983agnqgovggoh,d49iskrm33kt3vlxy4q85m0ru,Ł. Poręba,Lukasz Poreba,26,Midfielder,Poland,Midfielder,87.0,56.0,5.0,143.0,1.0,1.0,0.0,0.0,8.0,12.0,360.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,3.0,0.0,1.0,0.0,89.38,62.5,0.0,0.0,0.0,32.0,12.5,25.0,0.0563088548626003,0.0454217652527397,1.0,3.0,0.05864487,1.0,10.0,8.0,0.18578206,62.0,21.75,14.0,1.25,35.75,0.25,0.25,0.0,0.0,2.0,3.0,0.0,0.25,0.0,0.25,0.0,0.25,0.25,0.0,1.25,0.0,0.0,0.75,0.0,0.25,0.0,89.38,62.5,0.0,0.0,0.0,32.0,12.5,25.0,0.01407721371565,0.0113554413131849,0.25,0.75,0.0146612175,0.25,2.5,2.0,0.046445515,15.5,DM/CM,81,29,60,57,19,100,10,7,14,86,21,29,43,24,17,43,57,40,50,24,7,48,29,7,52,71,67,29,21,24,5,24,7,24,19,57,31,24,33,33,40,24,48,67,14,43,29,12,100,10,7,10,81,21,19,43,17,17,36,43,40,40,24,7,38,29,5,52,71,67,29,21,24,5,24,7,24,19,45,24,19,24,31,36,19,24,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,1psr9ra8k9j4r94p1xixagzbp,A. Pieper,Amos Pieper,28,Defender,Germany,Defender,152.0,105.0,16.0,257.0,1.0,0.0,0.0,0.0,18.0,21.0,349.0,0.0,7.0,0.0,4.0,1.0,3.0,2.0,0.0,7.0,1.0,1.0,2.0,0.0,6.0,0.0,89.86,51.61,0.0,0.0,25.0,66.67,53.85,66.67,0.3237562540840164,0.1113595315599294,3.0,10.0,0.19580547,2.0,21.0,25.0,0.4973650799999997,173.0,39.19770773638969,27.077363896848137,4.126074498567335,66.27507163323783,0.2578796561604584,0.0,0.0,0.0,4.641833810888252,5.415472779369628,0.0,1.805157593123209,0.0,1.0315186246418335,0.2578796561604584,0.7736389684813754,0.5157593123209169,0.0,1.805157593123209,0.2578796561604584,0.2578796561604584,0.5157593123209169,0.0,1.5472779369627507,0.0,89.86,51.61,0.0,0.0,25.0,66.67,53.85,66.67,0.0834901514829841,0.0287173577088643,0.7736389684813754,2.5787965616045847,0.0504942472779369,0.5157593123209169,5.415472779369628,6.446991404011461,0.1282603358166188,44.61318051575931,CB,83,90,97,90,50,48,22,22,52,40,23,30,42,77,40,97,93,42,83,73,20,47,45,87,50,60,73,45,23,68,82,40,45,70,67,98,88,87,67,73,87,83,87,83,80,93,87,58,48,22,22,50,40,23,30,42,77,43,93,93,42,83,70,20,53,45,87,50,60,73,45,23,68,82,40,45,63,63,97,87,83,70,73,83,80,83,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,2zkaf848fjcdhuii8783pkm7e,Y. Regeer,Youri Regeer,23,Midfielder,Netherlands,Midfielder,64.0,89.0,7.0,151.0,6.0,0.0,1.0,1.0,15.0,4.0,256.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,1.0,1.0,2.0,2.0,4.0,0.0,88.3,77.78,66.67,100.0,100.0,71.43,66.67,50.0,0.0241688737600717,0.5561057307742285,1.0,8.0,0.17643174,3.0,22.0,15.0,0.6577046599999997,98.0,22.5,31.2890625,2.4609375,53.0859375,2.109375,0.0,0.3515625,0.3515625,5.2734375,1.40625,0.3515625,1.40625,0.0,0.3515625,0.0,0.3515625,0.0,0.0,2.109375,0.3515625,0.3515625,0.703125,0.703125,1.40625,0.0,88.3,77.78,66.67,100.0,100.0,71.43,66.67,50.0,0.0084968696812752,0.1955059209753147,0.3515625,2.8125,0.0620267835937499,1.0546875,7.734375,5.2734375,0.2312242945312499,34.453125,DM/CM,48,76,81,71,95,50,31,29,62,31,57,69,43,24,17,43,21,40,67,60,21,29,86,69,52,57,100,90,95,98,100,90,43,19,90,57,86,76,79,93,81,95,81,74,90,86,86,100,50,33,33,81,33,62,76,43,33,17,52,21,40,81,67,24,29,90,76,52,57,100,90,95,98,100,90,43,19,100,71,90,95,81,95,90,95,90,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,3ia67tz2wkwnl35dszw841xxw,Chuki,Iván San José Cantalejo,22,Midfielder,Spain,Midfielder,35.0,84.0,3.0,115.0,8.0,0.0,2.0,3.0,12.0,4.0,353.0,2.0,2.0,2.0,7.0,5.0,2.0,1.0,0.0,1.0,4.0,11.0,3.0,4.0,2.0,0.0,82.14,37.5,23.53,100.0,57.14,52.17,33.33,40.0,0.8317414110392771,0.9445669310615068,2.0,8.0,0.20468474,6.0,13.0,21.0,0.5881327500000001,61.0,8.923512747875355,21.41643059490085,0.764872521246459,29.3201133144476,2.039660056657224,0.0,0.509915014164306,0.764872521246459,3.059490084985836,1.019830028328612,0.509915014164306,0.509915014164306,0.509915014164306,1.7847025495750708,1.274787535410765,0.509915014164306,0.254957507082153,0.0,0.254957507082153,1.019830028328612,2.8045325779036827,0.764872521246459,1.019830028328612,0.509915014164306,0.0,82.14,37.5,23.53,100.0,57.14,52.17,33.33,40.0,0.2120587166955664,0.2408244300156816,0.509915014164306,2.039660056657224,0.0521859110481586,1.529745042492918,3.314447592067989,5.354107648725213,0.1499488597733711,15.552407932011333,CM/AM,48,70,46,63,80,52,39,44,39,61,50,41,91,65,72,46,30,30,20,87,63,41,76,44,50,52,33,33,89,81,59,35,22,74,81,65,46,52,80,63,74,67,67,44,59,41,59,63,52,37,44,22,56,48,44,85,59,63,41,20,30,7,83,59,37,67,41,50,52,33,33,89,81,59,35,22,63,74,56,35,41,78,56,74,59,59,Bundesliga
Werder Bremen,cu0eztmjcsbydyp53aleznorw,5wn1xudozb4s78x0m8ch7vn8q,O. Deman,Olivier Deman,26,Defender,Belgium,Defender,91.0,78.0,9.0,167.0,2.0,0.0,4.0,4.0,20.0,14.0,360.0,1.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,4.0,3.0,3.0,1.0,2.0,12.0,0.0,85.64,47.37,16.67,25.0,100.0,57.14,50.0,80.0,0.1805821792400701,0.2322727759613037,2.0,3.0,0.05550539,2.0,16.0,22.0,0.77150077,71.0,22.75,19.5,2.25,41.75,0.5,0.0,1.0,1.0,5.0,3.5,0.25,0.75,0.0,0.75,0.25,0.5,0.0,0.0,1.0,0.75,0.75,0.25,0.5,3.0,0.0,85.64,47.37,16.67,25.0,100.0,57.14,50.0,80.0,0.0451455448100175,0.0580681939903259,0.5,0.75,0.0138763475,0.5,4.0,5.5,0.1928751925,17.75,LB/LCB,90,72,100,75,35,50,62,60,57,80,48,35,32,50,40,78,22,40,45,98,20,18,68,100,52,70,75,45,42,98,48,45,85,50,50,85,45,40,38,75,90,80,60,85,57,95,60,28,50,50,45,45,75,38,30,32,42,32,75,22,40,40,98,15,15,68,95,52,70,75,45,42,98,48,45,85,40,35,80,38,35,35,68,90,70,55,Bundesliga
