Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total big chances saved_Total,total goals_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total big chances saved_p90,total goals_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total big chances saved_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total big chances saved_p90PR,total goals_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Grazer AK,39vgp5h6xs9igypqgqq2dobf9,7n8ifzk5kyqs2f717xmeiqhp0,L. Hermesh,Liam Hermesh,22,Midfielder,Israel,Midfielder,53.0,42.0,3.0,94.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,10.0,3.0,0.0,304.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,77.69,42.86,33.33,50.0,0.0,55.56,0.0,40.0,0.0602522112827949,0.1188149626189325,1.0,3.0,0.06067815,1.0,8.0,7.0,0.1957729499999998,41.0,15.69078947368421,12.43421052631579,0.8881578947368421,27.82894736842105,0.8881578947368421,0.2960526315789473,0.2960526315789473,0.0,0.2960526315789473,0.0,0.5921052631578947,0.5921052631578947,2.960526315789474,0.8881578947368421,0.0,0.0,0.2960526315789473,0.2960526315789473,0.2960526315789473,0.5921052631578947,0.2960526315789473,0.0,0.0,0.2960526315789473,0.0,0.0,77.69,42.86,33.33,50.0,0.0,55.56,0.0,40.0,0.0178378257087221,0.0351754823542892,0.2960526315789473,0.8881578947368421,0.0179639259868421,0.2960526315789473,2.3684210526315788,2.0723684210526314,0.0579590970394736,12.138157894736842,DM/CM,18,18,9,18,47,18,15,15,21,15,21,21,6,15,6,18,6,6,21,9,65,53,32,71,50,50,18,12,85,47,18,62,12,9,12,24,32,12,12,15,12,12,18,15,35,18,12,24,59,29,18,15,29,15,29,29,6,41,6,18,6,6,29,12,82,53,32,76,50,50,18,12,85,47,18,62,12,9,18,35,47,12,12,18,18,18,18,18,Austrian Bundesliga
Grazer AK,39vgp5h6xs9igypqgqq2dobf9,8ydi45wh0naevno6aos78vi09,L. Klassen,Leon Klassen,26,Defender,Russia,Defender,88.0,81.0,14.0,161.0,9.0,10.0,7.0,3.0,4.0,0.0,3.0,3.0,22.0,18.0,5.0,520.0,1.0,7.0,4.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,75.59,42.42,34.78,66.67,14.29,48.89,56.25,42.86,0.7024537070570874,0.949682851996768,2.0,10.0,0.26648911,6.0,8.0,12.0,0.93229456,62.0,15.230769230769232,14.01923076923077,2.423076923076923,27.865384615384617,1.5576923076923077,1.7307692307692308,1.2115384615384617,0.5192307692307693,0.6923076923076923,0.0,0.5192307692307693,0.5192307692307693,3.807692307692308,3.1153846153846154,0.8653846153846154,0.173076923076923,1.2115384615384617,0.6923076923076923,0.3461538461538461,0.5192307692307693,1.3846153846153846,0.0,0.0,0.0,0.0,0.0,75.59,42.42,34.78,66.67,14.29,48.89,56.25,42.86,0.1215785262214189,0.1643681859225175,0.3461538461538461,1.7307692307692308,0.0461231151923076,1.0384615384615383,1.3846153846153846,2.076923076923077,0.1613586738461538,10.730769230769232,LB/LCB,59,53,71,53,56,82,85,76,76,21,41,41,44,59,59,71,65,65,44,12,88,53,44,29,53,53,41,71,88,79,59,24,47,6,76,82,74,65,65,71,21,35,65,35,53,41,65,47,53,76,82,76,76,21,35,35,18,47,41,59,53,53,35,6,88,53,44,29,53,53,41,71,88,79,59,24,47,6,76,76,65,65,65,71,24,35,59,18,Austrian Bundesliga
Grazer AK,39vgp5h6xs9igypqgqq2dobf9,asy97k3lexwyp0i2ehys39ej9,P. Michorl,Peter Michorl,31,Midfielder,Austria,Midfielder,118.0,131.0,13.0,235.0,4.0,16.0,9.0,3.0,6.0,2.0,1.0,1.0,18.0,8.0,2.0,623.0,2.0,8.0,8.0,0.0,5.0,14.0,0.0,0.0,2.0,0.0,0.0,78.86,36.11,43.75,0.0,22.22,45.0,28.57,83.33,0.6845125831479152,1.7218032306741595,2.0,12.0,0.29765147,10.0,19.0,23.0,0.6874041999999998,100.0,17.046548956661315,18.924558587479936,1.87800963081862,33.94863563402889,0.5778491171749599,2.31139646869984,1.3001605136436596,0.4333868378812199,0.8667736757624398,0.2889245585874799,0.1444622792937399,0.1444622792937399,2.600321027287319,1.1556982343499198,0.2889245585874799,0.2889245585874799,1.1556982343499198,1.1556982343499198,0.0,0.7223113964686998,2.02247191011236,0.0,0.0,0.2889245585874799,0.0,0.0,78.86,36.11,43.75,0.0,22.22,45.0,28.57,83.33,0.0988862479667935,0.2487356191985142,0.2889245585874799,1.7335473515248796,0.0429994097913322,1.4446227929373996,2.744783306581059,3.322632423756019,0.0993039775280898,14.446227929373997,CM/AM,96,92,81,92,69,92,77,58,85,56,12,10,48,88,33,67,44,77,8,75,96,52,38,90,52,50,58,15,92,8,46,42,48,90,73,96,33,77,69,94,63,73,69,92,92,73,62,77,54,85,42,42,54,35,8,4,15,65,19,42,31,58,8,46,96,52,38,81,52,50,58,15,92,8,46,42,48,90,38,85,19,46,46,65,42,31,31,65,Austrian Bundesliga
Grazer AK,39vgp5h6xs9igypqgqq2dobf9,bdraninn142eeupmojvb9smj8,A. Hofleitner,Alexander Hofleitner,26,Attacker,Austria,Striker,16.0,46.0,5.0,61.0,33.0,6.0,13.0,10.0,3.0,2.0,5.0,5.0,44.0,13.0,1.0,550.0,6.0,21.0,4.0,1.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,49.19,45.45,100.0,20.0,46.15,54.32,70.21,66.67,1.478081748138392,0.6185951409500873,2.0,7.0,0.31023978,2.0,5.0,7.0,0.49882512,29.0,2.618181818181818,7.527272727272727,0.8181818181818182,9.981818181818182,5.4,0.981818181818182,2.1272727272727274,1.6363636363636365,0.4909090909090909,0.3272727272727272,0.8181818181818182,0.8181818181818182,7.2,2.1272727272727274,0.1636363636363636,0.981818181818182,3.4363636363636365,0.6545454545454545,0.1636363636363636,0.6545454545454545,0.1636363636363636,0.0,0.4909090909090909,0.0,0.0,0.0,49.19,45.45,100.0,20.0,46.15,54.32,70.21,66.67,0.241867922422646,0.1012246594281961,0.3272727272727272,1.1454545454545455,0.0507665094545454,0.3272727272727272,0.8181818181818182,1.1454545454545455,0.0816259287272727,4.745454545454546,ST,52,71,92,67,100,75,67,69,62,46,27,25,96,98,56,77,62,67,12,90,65,52,79,38,52,52,8,54,96,12,71,92,96,44,67,83,31,65,75,67,65,75,83,79,25,42,75,46,100,58,29,33,42,29,8,8,92,96,46,50,17,48,4,77,54,52,62,38,52,52,8,54,96,12,71,92,96,44,38,67,23,42,54,60,62,46,71,62,Austrian Bundesliga
Grazer AK,39vgp5h6xs9igypqgqq2dobf9,dfcmlql3kr8w0alm2jelembkk,B. Owusu,Beres Owusu,23,Defender,France,Defender,160.0,131.0,41.0,289.0,10.0,2.0,5.0,0.0,5.0,0.0,0.0,0.0,32.0,37.0,12.0,630.0,1.0,0.0,6.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,78.96,56.94,28.57,0.0,20.0,60.38,50.0,75.0,0.2843578227567343,0.1181791979580903,5.0,7.0,0.16806532,4.0,32.0,38.0,0.9723836300000004,171.0,22.857142857142858,18.714285714285715,5.857142857142857,41.285714285714285,1.4285714285714286,0.2857142857142857,0.7142857142857143,0.0,0.7142857142857143,0.0,0.0,0.0,4.571428571428571,5.285714285714286,1.7142857142857142,0.1428571428571428,0.0,0.8571428571428571,0.0,1.7142857142857142,0.2857142857142857,0.1428571428571428,0.0,0.0,0.0,0.0,78.96,56.94,28.57,0.0,20.0,60.38,50.0,75.0,0.0406225461081049,0.0168827425654414,0.7142857142857143,1.0,0.0240093314285714,0.5714285714285714,4.571428571428571,5.428571428571429,0.1389119471428572,24.428571428571427,RB/RCB,83,75,100,75,88,42,62,17,83,29,12,12,92,100,100,42,8,75,17,100,67,92,33,38,54,54,42,67,75,17,29,83,54,92,33,33,92,46,50,29,83,83,67,92,75,58,100,67,67,33,50,17,83,29,12,12,75,92,100,17,8,75,17,100,58,88,33,38,54,54,42,67,75,17,29,83,54,92,33,33,92,33,33,25,83,83,58,83,Austrian Bundesliga
Grazer AK,39vgp5h6xs9igypqgqq2dobf9,dyp3e34ujihgh0ash8zrdi4x6,Y. Oberleitner,Yannick Oberleitner,24,Defender,Germany,Defender,119.0,86.0,20.0,205.0,30.0,1.0,6.0,5.0,1.0,1.0,2.0,2.0,46.0,39.0,6.0,447.0,3.0,10.0,3.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,75.37,40.0,0.0,50.0,50.0,69.7,71.43,58.33,0.7046350062699196,0.0435850030960927,1.0,1.0,0.02385149,2.0,13.0,15.0,0.3374172599999999,108.0,23.95973154362416,17.315436241610737,4.026845637583892,41.2751677852349,6.040268456375839,0.2013422818791946,1.2080536912751678,1.006711409395973,0.2013422818791946,0.2013422818791946,0.4026845637583892,0.4026845637583892,9.261744966442953,7.85234899328859,1.2080536912751678,0.6040268456375839,2.013422818791946,0.6040268456375839,0.2013422818791946,1.4093959731543624,0.0,0.0,0.2013422818791946,0.0,0.0,0.0,75.37,40.0,0.0,50.0,50.0,69.7,71.43,58.33,0.1418728200543462,0.008775503979079,0.2013422818791946,0.2013422818791946,0.0048023134228187,0.4026845637583892,2.61744966442953,3.02013422818792,0.0679363610738254,21.74496644295301,LB/LCB,71,62,88,76,100,24,76,91,47,59,21,21,100,94,74,94,88,44,21,41,21,53,91,29,53,53,35,62,21,44,94,94,82,35,82,29,53,18,18,44,59,53,35,71,76,71,88,76,100,18,76,94,29,59,24,24,100,88,71,94,82,41,29,47,21,53,94,29,53,53,35,62,21,44,94,94,82,35,94,29,41,18,18,35,47,47,24,76,Austrian Bundesliga
Grazer AK,39vgp5h6xs9igypqgqq2dobf9,vskddfdhjvuql8pbhuk1xvxl,M. Grosse,Mark Grosse,27,Attacker,Austria,Striker,12.0,33.0,1.0,45.0,3.0,3.0,4.0,1.0,3.0,0.0,6.0,6.0,11.0,2.0,0.0,233.0,3.0,6.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,80.36,20.0,0.0,50.0,75.0,45.83,50.0,100.0,0.2590128751873308,0.2211292031284343,3.0,3.0,0.07652591,2.0,2.0,6.0,0.13497026,20.0,4.63519313304721,12.746781115879829,0.3862660944206008,17.381974248927037,1.1587982832618025,1.1587982832618025,1.5450643776824031,0.3862660944206008,1.1587982832618025,0.0,2.317596566523605,2.317596566523605,4.24892703862661,0.7725321888412017,0.0,1.1587982832618025,2.317596566523605,1.5450643776824031,1.1587982832618025,0.3862660944206008,0.0,0.0,0.0,0.0,0.0,0.0,80.36,20.0,0.0,50.0,75.0,45.83,50.0,100.0,0.1000478917032608,0.08541471365476,1.1587982832618025,1.1587982832618025,0.0295593643776824,0.7725321888412017,0.7725321888412017,2.317596566523605,0.052134435193133,7.725321888412017,ST,31,62,40,50,21,38,8,4,62,6,33,33,23,38,23,35,4,67,50,35,25,52,12,38,52,52,88,33,25,73,100,79,67,77,4,38,52,29,21,67,33,62,42,62,75,79,46,83,25,67,12,4,88,6,67,67,62,54,23,67,8,92,75,50,25,52,12,38,52,52,88,33,25,73,100,79,67,77,8,50,75,50,42,75,50,88,50,92,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,1rn4qptr6959e85myhn419ono,Alemão,João Victor Tornich,23,Defender,Brazil,Defender,215.0,175.0,26.0,390.0,23.0,3.0,9.0,6.0,3.0,3.0,3.0,3.0,35.0,36.0,15.0,581.0,0.0,17.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,90.49,63.41,0.0,0.0,0.0,58.33,67.65,70.0,1.0457419430542436,0.2483704849169078,2.0,17.0,0.3762368299999999,7.0,45.0,41.0,0.6679458099999998,269.0,33.304647160068846,27.10843373493976,4.027538726333907,60.413080895008605,3.562822719449225,0.4647160068846815,1.3941480206540446,0.9294320137693632,0.4647160068846815,0.4647160068846815,0.4647160068846815,0.4647160068846815,5.421686746987952,5.576592082616179,2.323580034423408,0.0,2.6333907056798624,0.3098106712564544,0.0,1.0843373493975903,0.0,0.0,0.0,0.1549053356282272,0.0,0.0,90.49,63.41,0.0,0.0,0.0,58.33,67.65,70.0,0.161991006669332,0.0384739133261991,0.3098106712564544,2.6333907056798624,0.0582810924268502,1.0843373493975903,6.970740103270224,6.3511187607573145,0.103468369879518,41.66953528399311,CB,75,92,79,92,96,83,96,92,92,100,73,71,83,62,100,19,96,42,25,81,40,48,35,92,52,52,75,83,40,25,19,33,62,73,96,79,90,98,92,94,100,88,75,92,67,79,71,75,96,75,96,88,92,96,62,62,58,42,92,19,92,33,25,62,40,48,35,92,52,52,75,83,40,25,19,33,62,73,96,75,92,96,92,92,92,88,67,79,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,3yksjl7hdgm7780gjzpb8fpey,C. Lang,Christoph Lang,24,Midfielder,Austria,Striker,14.0,111.0,7.0,125.0,2.0,10.0,14.0,10.0,4.0,2.0,13.0,14.0,22.0,2.0,1.0,486.0,10.0,41.0,8.0,6.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,83.33,87.5,0.0,46.15,71.43,42.31,16.67,50.0,1.3199905291370104,0.8117288025032557,6.0,21.0,0.6627738799999998,10.0,11.0,13.0,0.95198952,51.0,2.592592592592593,20.55555555555556,1.2962962962962965,23.148148148148145,0.3703703703703703,1.851851851851852,2.592592592592593,1.851851851851852,0.7407407407407407,0.3703703703703703,2.4074074074074074,2.592592592592593,4.0740740740740735,0.3703703703703703,0.1851851851851851,1.851851851851852,7.592592592592592,1.4814814814814814,1.111111111111111,0.5555555555555555,0.0,0.0,0.9259259259259258,0.0,0.0,0.0,83.33,87.5,0.0,46.15,71.43,42.31,16.67,50.0,0.2444426905809278,0.150320148611714,1.111111111111111,3.888888888888889,0.1227359037037036,1.851851851851852,2.0370370370370368,2.4074074074074074,0.1762943555555555,9.444444444444445,LM/LCM,29,100,79,71,50,100,100,100,86,79,100,100,86,21,43,100,100,100,100,50,29,57,100,43,57,57,71,100,29,71,100,43,29,50,100,100,100,100,100,100,71,71,100,71,14,86,29,43,29,86,86,86,71,57,86,71,57,14,43,100,100,86,71,29,29,57,100,43,57,57,71,100,29,71,100,43,29,50,86,71,86,100,100,100,14,29,71,43,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,4dgua5urcqxx0lgqm5qfn2a22,K. Daněk,Krystof Danek,23,Midfielder,Czechia,Midfielder,43.0,103.0,7.0,140.0,5.0,8.0,7.0,4.0,3.0,1.0,9.0,9.0,13.0,2.0,2.0,383.0,3.0,15.0,6.0,2.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,86.96,77.78,50.0,22.22,42.86,36.11,55.56,100.0,0.7388201929724264,0.8934152758581386,3.0,22.0,0.6857681299999999,12.0,11.0,16.0,0.5400215699999998,51.0,10.10443864229765,24.203655352480418,1.6449086161879896,32.898172323759795,1.174934725848564,1.8798955613577024,1.6449086161879896,0.9399477806788512,0.7049608355091384,0.2349869451697128,2.114882506527416,2.114882506527416,3.0548302872062663,0.4699738903394256,0.4699738903394256,0.7049608355091384,3.524804177545692,1.4099216710182767,0.4699738903394256,0.2349869451697128,1.4099216710182767,0.0,0.2349869451697128,0.2349869451697128,0.0,0.0,86.96,77.78,50.0,22.22,42.86,36.11,55.56,100.0,0.1736131001762882,0.2099409264418602,0.7049608355091384,5.169712793733681,0.1611465579634464,2.8198433420365534,2.5848563968668405,3.759791122715405,0.1268980190600522,11.984334203655353,RM/RCM,36,73,32,41,55,73,73,64,73,55,55,55,23,18,32,82,82,64,55,9,77,55,91,82,55,55,100,91,91,36,91,9,64,100,73,82,64,91,100,100,36,45,36,27,36,91,36,73,64,91,82,73,82,64,73,73,9,18,27,82,91,91,55,9,73,55,91,82,55,55,100,91,91,36,91,9,64,100,82,91,82,100,100,100,45,45,55,36,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,60ec97acf09gi9lhall1z0s9g,M. Usor,Moses Usor,24,Attacker,Nigeria,Striker,20.0,78.0,2.0,92.0,2.0,11.0,20.0,16.0,4.0,7.0,14.0,14.0,16.0,0.0,2.0,417.0,7.0,31.0,3.0,9.0,2.0,6.0,0.0,2.0,3.0,0.0,0.0,82.14,40.0,18.75,64.29,35.0,41.03,22.22,100.0,2.272893674396508,1.1289314093638203,4.0,12.0,0.4259368500000001,3.0,8.0,11.0,0.60066648,32.0,4.316546762589928,16.834532374100718,0.4316546762589928,19.856115107913663,0.4316546762589928,2.3741007194244603,4.316546762589928,3.4532374100719423,0.8633093525179856,1.5107913669064748,3.021582733812949,3.021582733812949,3.4532374100719423,0.0,0.4316546762589928,1.5107913669064748,6.690647482014388,0.6474820143884892,1.9424460431654675,0.4316546762589928,1.2949640287769784,0.0,0.4316546762589928,0.6474820143884892,0.0,0.0,82.14,40.0,18.75,64.29,35.0,41.03,22.22,100.0,0.4905525915963685,0.2436542610137741,0.8633093525179856,2.5899280575539567,0.0919288165467626,0.6474820143884892,1.7266187050359711,2.3741007194244603,0.1296402474820144,6.906474820143885,ST,65,96,54,96,12,98,100,98,83,100,92,92,52,4,79,90,96,50,94,58,96,52,58,100,52,52,100,46,62,88,54,54,12,77,92,100,71,90,100,81,88,92,92,85,62,96,54,92,12,96,92,96,75,100,83,79,38,4,79,88,96,42,96,54,96,52,54,100,52,52,100,46,62,88,54,54,12,77,88,96,62,92,92,71,88,92,88,83,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,61zjhp2dn7uy819kdei4qqqga,G. Bello,George Bello,24,Defender,USA,Defender,64.0,128.0,7.0,186.0,5.0,11.0,9.0,3.0,6.0,4.0,22.0,23.0,34.0,6.0,3.0,564.0,0.0,18.0,11.0,10.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,84.16,43.75,18.75,45.45,0.0,54.84,35.71,87.5,0.8688940978026628,1.0394038765193798,4.0,13.0,0.42820168,8.0,6.0,11.0,1.04792976,60.0,10.212765957446807,20.42553191489361,1.1170212765957448,29.680851063829788,0.7978723404255319,1.75531914893617,1.4361702127659577,0.4787234042553192,0.9574468085106383,0.6382978723404256,3.5106382978723403,3.670212765957447,5.425531914893617,0.9574468085106383,0.4787234042553192,0.0,2.872340425531915,1.75531914893617,1.5957446808510638,1.1170212765957448,0.9574468085106383,0.0,0.0,0.1595744680851064,0.0,0.0,84.16,43.75,18.75,45.45,0.0,54.84,35.71,87.5,0.1386533134791483,0.1658623207211776,0.6382978723404256,2.074468085106383,0.0683300553191489,1.2765957446808511,0.9574468085106383,1.75531914893617,0.1672228340425531,9.574468085106384,LB/LCB,35,82,38,65,41,91,94,76,100,94,100,100,71,12,32,29,94,100,100,41,74,53,44,68,53,53,82,76,50,24,29,29,24,79,94,88,85,82,82,76,12,29,76,29,18,76,35,59,29,82,94,59,94,94,94,94,53,6,18,29,100,100,94,24,71,53,44,65,53,53,82,76,50,24,29,29,24,79,88,82,82,82,82,76,12,18,71,12,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,73wkaux439sdodxdjhn1152sq,M. Bogarde,Melayro Bogarde,24,Defender,Suriname,Defender,60.0,145.0,22.0,202.0,2.0,10.0,4.0,0.0,4.0,2.0,7.0,7.0,24.0,5.0,5.0,389.0,1.0,2.0,8.0,2.0,6.0,3.0,0.0,1.0,2.0,0.0,0.0,88.6,81.48,100.0,28.57,25.0,57.14,50.0,50.0,0.2224806662248624,0.9401357684105908,4.0,17.0,0.44110582,7.0,44.0,54.0,1.57603978,144.0,13.881748071979436,33.54755784061697,5.089974293059126,46.73521850899744,0.4627249357326478,2.31362467866324,0.9254498714652956,0.0,0.9254498714652956,0.4627249357326478,1.6195372750642674,1.6195372750642674,5.552699228791775,1.1568123393316196,1.1568123393316196,0.2313624678663239,0.4627249357326478,1.850899742930592,0.4627249357326478,1.3881748071979436,0.6940874035989718,0.0,0.2313624678663239,0.4627249357326478,0.0,0.0,88.6,81.48,100.0,28.57,25.0,57.14,50.0,50.0,0.051473675990328,0.217512131508877,0.9254498714652956,3.933161953727507,0.1020553311053984,1.6195372750642674,10.179948586118252,12.493573264781492,0.3646364529562982,33.31619537275064,CB,4,83,75,33,8,100,71,6,98,92,94,92,54,6,38,58,21,100,79,71,100,48,83,100,52,52,50,100,96,54,50,27,17,42,38,100,100,98,100,94,94,100,100,38,4,96,88,54,4,100,75,6,100,92,100,100,71,4,46,71,21,100,83,88,100,48,92,100,52,52,50,100,96,54,50,27,17,42,33,100,100,100,100,100,100,100,100,62,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,92xu5nknn8kjr94ttztazx4yy,R. Ljubičić,Robert Ljubicic,27,Midfielder,Austria,Midfielder,57.0,119.0,15.0,176.0,2.0,6.0,9.0,3.0,6.0,2.0,5.0,5.0,16.0,1.0,1.0,324.0,1.0,8.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.72,83.33,0.0,40.0,11.11,36.36,25.0,33.33,1.023010792368546,0.3317614958268154,3.0,15.0,0.3380502999999999,9.0,26.0,26.0,0.7836967599999999,97.0,15.833333333333332,33.05555555555556,4.166666666666667,48.888888888888886,0.5555555555555556,1.6666666666666663,2.5,0.8333333333333333,1.6666666666666663,0.5555555555555556,1.3888888888888888,1.3888888888888888,4.444444444444445,0.2777777777777778,0.2777777777777778,0.2777777777777778,2.2222222222222223,2.5,0.5555555555555556,0.2777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,90.72,83.33,0.0,40.0,11.11,36.36,25.0,33.33,0.2841696645468183,0.0921559710630042,0.8333333333333333,4.166666666666667,0.093902861111111,2.5,7.222222222222222,7.222222222222222,0.2176935444444444,26.944444444444443,CM/AM,83,88,92,88,42,62,77,58,85,56,33,33,38,19,12,37,44,87,37,12,15,52,38,35,52,50,92,92,15,44,21,8,40,13,88,38,58,81,81,88,90,92,88,88,85,92,100,96,46,58,85,62,92,62,46,46,58,15,12,35,62,96,38,15,15,52,38,35,52,50,92,92,15,44,21,8,40,13,92,50,73,92,88,85,100,100,96,96,Austrian Bundesliga
LASK,boxkkgnpn38ywao4kzu7dx58h,asfp0raljd6unoqtw4fq1c6hh,A. Schöpf,Alessandro Schöpf,32,Midfielder,Austria,Midfielder,54.0,105.0,11.0,156.0,2.0,6.0,4.0,4.0,0.0,1.0,1.0,1.0,12.0,0.0,3.0,241.0,1.0,9.0,6.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,91.76,91.67,50.0,100.0,25.0,57.14,0.0,66.67,0.5344009819489004,0.5280391260536905,0.0,16.0,0.42579506,5.0,19.0,17.0,0.51226599,74.0,20.165975103734443,39.21161825726141,4.107883817427386,58.25726141078839,0.7468879668049793,2.240663900414938,1.4937759336099583,1.4937759336099583,0.0,0.3734439834024896,0.3734439834024896,0.3734439834024896,4.481327800829876,0.0,1.120331950207469,0.3734439834024896,3.3609958506224067,2.240663900414938,0.3734439834024896,0.7468879668049793,1.120331950207469,0.0,0.3734439834024896,0.0,0.0,0.0,91.76,91.67,50.0,100.0,25.0,57.14,0.0,66.67,0.1995688314331993,0.1971930346258595,0.0,5.975103734439834,0.1590106033195021,1.867219917012448,7.095435684647304,6.348547717842324,0.1913026518672199,27.63485477178424,CM/AM,75,81,69,85,42,62,27,77,10,29,12,10,29,6,56,37,58,65,17,25,67,52,81,35,52,50,100,96,96,96,54,96,12,67,54,69,8,87,88,56,63,48,50,77,96,100,96,100,62,81,46,92,10,38,15,15,62,6,81,54,81,92,19,54,73,52,88,35,52,50,100,96,96,96,54,96,12,67,77,69,8,96,96,81,96,85,81,100,Austrian Bundesliga
