Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total big chances saved_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total big chances saved_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Lausanne-Sport,96jxcq0onij7zd9rwwkal8q1l,bu16i67c2fk6mekh1mjtn49w4,S. Koné,Sekou Koné,20,Midfielder,Mali,Midfielder,70.0,1.0,107.0,12.0,176.0,5.0,8.0,2.0,0.0,2.0,1.0,12.0,12.0,32.0,10.0,0.0,8.0,532.0,1.0,5.0,7.0,7.0,8.0,0.0,1.0,0.0,0.0,77.88,66.67,16.67,58.33,50.0,42.67,29.41,61.54,0.0715548959915374,0.7373435737572012,2.0,14.0,0.3227019200000001,4.0,25.0,28.0,0.8641805900000001,101.0,11.842105263157894,0.169172932330827,18.101503759398494,2.0300751879699246,29.774436090225564,0.8458646616541353,1.3533834586466165,0.3383458646616541,0.0,0.3383458646616541,0.169172932330827,2.0300751879699246,2.0300751879699246,5.413533834586466,1.6917293233082706,0.0,1.3533834586466165,0.169172932330827,0.8458646616541353,1.1842105263157894,1.1842105263157894,1.3533834586466165,0.0,0.169172932330827,0.0,0.0,77.88,66.67,16.67,58.33,50.0,42.67,29.41,61.54,0.0121051515775157,0.1247385745077971,0.3383458646616541,2.3684210526315788,0.0545924300751879,0.6766917293233082,4.2293233082706765,4.7368421052631575,0.1461959644736842,17.086466165413533,DM/CM,40,68,36,36,40,36,80,18,16,40,44,92,92,60,32,36,62,48,50,62,94,54,50,68,52,50,24,84,62,56,90,16,8,32,12,88,56,84,80,60,54,54,64,40,20,60,44,32,24,52,84,16,16,40,52,92,92,68,32,36,72,40,48,52,96,60,50,68,52,50,24,84,62,56,90,16,8,32,16,96,60,88,84,64,52,56,72,40,Swiss Super League
Lausanne-Sport,96jxcq0onij7zd9rwwkal8q1l,csd7qb9u0a9am2ltse9w31uz8,T. Bergvall,Theo Bergvall,22,Defender,Sweden,Defender,52.0,1.0,45.0,8.0,96.0,5.0,1.0,1.0,0.0,1.0,0.0,5.0,5.0,17.0,15.0,0.0,3.0,284.0,1.0,2.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,74.42,34.78,9.09,60.0,100.0,60.71,55.56,83.33,0.0464655265398312,0.0719614000166308,0.0,2.0,0.03555943,0.0,9.0,12.0,0.4659863599999999,44.0,16.47887323943662,0.3169014084507042,14.26056338028169,2.535211267605634,30.422535211267608,1.5845070422535212,0.3169014084507042,0.3169014084507042,0.0,0.3169014084507042,0.0,1.5845070422535212,1.5845070422535212,5.387323943661972,4.753521126760564,0.0,0.9507042253521129,0.3169014084507042,0.6338028169014085,0.9507042253521129,0.9507042253521129,1.5845070422535212,0.0,0.0,0.0,0.0,74.42,34.78,9.09,60.0,100.0,60.71,55.56,83.33,0.014724990804876,0.0228046690193548,0.0,0.6338028169014085,0.0112688334507042,0.0,2.852112676056338,3.802816901408451,0.1476717338028168,13.943661971830986,RB/RCB,29,14,10,29,14,52,10,10,14,29,19,36,36,14,45,40,21,48,10,19,50,10,40,26,52,52,29,29,5,67,100,81,67,90,5,5,17,5,5,5,26,29,19,14,76,33,33,76,71,81,14,19,14,57,19,62,57,57,95,40,29,67,19,52,62,48,40,26,52,52,29,29,5,67,100,81,67,90,19,10,17,5,5,5,52,57,43,43,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,178x7qayi0zn7c24tkyl02yuh,L. Mai,Lukas Mai,26,Defender,Germany,Defender,299.0,0.0,146.0,19.0,445.0,20.0,3.0,1.0,1.0,0.0,0.0,6.0,6.0,41.0,49.0,1.0,13.0,685.0,1.0,1.0,4.0,2.0,9.0,0.0,2.0,0.0,0.0,91.94,52.78,0.0,33.33,100.0,58.57,68.97,60.0,0.1368042109082215,0.2678904316170293,0.0,5.0,0.09103398,0.0,32.0,29.0,0.96962931,326.0,39.28467153284672,0.0,19.182481751824817,2.496350364963504,58.46715328467154,2.6277372262773726,0.3941605839416058,0.1313868613138686,0.1313868613138686,0.0,0.0,0.7883211678832117,0.7883211678832117,5.386861313868613,6.437956204379562,0.1313868613138686,1.708029197080292,0.1313868613138686,0.1313868613138686,0.5255474452554745,0.2627737226277372,1.1824817518248176,0.0,0.2627737226277372,0.0,0.0,91.94,52.78,0.0,33.33,100.0,58.57,68.97,60.0,0.0179742758857517,0.035197282986179,0.0,0.6569343065693432,0.0119606689051094,0.0,4.204379562043796,3.81021897810219,0.1273965516788321,42.83211678832117,CB,81,43,85,44,87,63,87,15,17,37,30,93,91,57,63,78,76,54,9,46,72,78,37,100,52,50,100,85,43,43,98,44,85,69,15,89,41,67,67,20,85,63,93,96,96,43,89,30,96,63,81,15,15,37,30,89,89,52,48,81,67,56,4,26,67,74,37,100,52,50,100,85,43,43,98,44,85,69,15,89,41,63,59,20,81,70,93,100,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,1qqhtdvpixhe5zt9mq9omsoh5,H. Delcroix,Hannes Delcroix,27,Defender,Haiti,Defender,197.0,1.0,171.0,17.0,367.0,13.0,3.0,9.0,7.0,2.0,3.0,2.0,2.0,27.0,19.0,3.0,7.0,457.0,4.0,9.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,93.62,62.96,33.33,50.0,44.44,72.97,86.67,30.77,1.115007544624652,0.2302516492268829,2.0,4.0,0.0800294699999999,1.0,34.0,40.0,0.8405904399999993,210.0,38.796498905908095,0.1969365426695842,33.67614879649891,3.347921225382932,72.27571115973743,2.560175054704595,0.5908096280087528,1.7724288840262583,1.3785557986870898,0.3938730853391685,0.5908096280087528,0.3938730853391685,0.3938730853391685,5.317286652078775,3.741794310722101,0.5908096280087528,1.3785557986870898,0.7877461706783371,1.7724288840262583,0.0,0.1969365426695842,0.7877461706783371,0.0,0.1969365426695842,0.0,0.0,93.62,62.96,33.33,50.0,44.44,72.97,86.67,30.77,0.2195857308888811,0.0453449637427121,0.3938730853391685,0.7877461706783371,0.0157607271334791,0.1969365426695842,6.6958424507658645,7.87746170678337,0.1655429750547044,41.356673960612696,LB/LCB,100,28,100,81,100,86,39,97,100,75,97,28,28,67,56,97,67,100,83,6,31,33,53,78,50,50,100,94,72,64,72,100,100,6,100,33,75,50,33,28,94,100,44,100,100,28,100,83,100,89,33,100,100,72,100,22,17,78,72,100,72,100,83,6,33,28,53,83,50,50,100,94,72,64,72,100,100,6,100,28,83,39,22,22,100,100,50,100,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,3aig469vj8ocy5ohrcnyov9m2,A. Kendouci,Ahmed Kendouci,27,Midfielder,Algeria,Midfielder,41.0,0.0,75.0,10.0,116.0,0.0,5.0,3.0,3.0,0.0,1.0,4.0,5.0,13.0,2.0,1.0,4.0,275.0,1.0,4.0,1.0,2.0,5.0,0.0,2.0,0.0,0.0,87.22,71.43,0.0,50.0,33.33,52.0,0.0,50.0,0.4014172488642284,0.372020438012394,0.0,7.0,0.14262887,1.0,15.0,9.0,0.3113390899999999,72.0,13.41818181818182,0.0,24.545454545454547,3.272727272727273,37.96363636363637,0.0,1.6363636363636365,0.981818181818182,0.981818181818182,0.0,0.3272727272727272,1.309090909090909,1.6363636363636365,4.254545454545455,0.6545454545454545,0.3272727272727272,1.309090909090909,0.3272727272727272,1.309090909090909,0.3272727272727272,0.6545454545454545,1.6363636363636365,0.0,0.6545454545454545,0.0,0.0,87.22,71.43,0.0,50.0,33.33,52.0,0.0,50.0,0.1313729178101111,0.1217521433495107,0.0,2.290909090909091,0.0466785392727272,0.3272727272727272,4.909090909090909,2.9454545454545458,0.101892793090909,23.56363636363637,DM/CM,8,28,20,28,12,4,52,30,68,8,44,48,52,8,4,82,28,48,38,6,44,24,50,92,52,50,72,88,28,44,72,52,4,14,52,48,18,36,24,18,24,12,12,22,28,28,72,76,52,4,96,52,84,8,56,84,84,40,8,100,64,80,72,12,72,68,50,100,52,50,72,88,28,44,72,52,4,14,72,92,18,80,72,28,64,20,56,68,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,3g68xop0q3soh8uf8xew8wn2t,E. Alioski,Ezgjan Alioski,34,Defender,North Macedonia,Defender,45.0,6.0,66.0,7.0,105.0,2.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,16.0,2.0,0.0,0.0,201.0,1.0,5.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,88.24,70.0,28.57,0.0,50.0,61.54,66.67,62.5,0.2503364742382445,0.3256059871417855,0.0,4.0,0.1109517199999999,4.0,9.0,12.0,0.5519852500000002,41.0,20.149253731343283,2.686567164179104,29.55223880597015,3.134328358208955,47.014925373134325,0.8955223880597015,2.686567164179104,0.8955223880597015,0.8955223880597015,0.0,0.4477611940298507,0.4477611940298507,0.4477611940298507,7.164179104477612,0.8955223880597015,0.0,0.0,0.4477611940298507,2.238805970149253,2.686567164179104,0.0,2.238805970149253,0.0,0.0,0.0,0.0,88.24,70.0,28.57,0.0,50.0,61.54,66.67,62.5,0.1120909586141393,0.1457937255858741,0.0,1.791044776119403,0.0496798746268656,1.791044776119403,4.029850746268656,5.3731343283582085,0.2471575746268657,18.35820895522388,LB/LCB,17,61,28,39,22,22,56,42,69,19,67,14,14,31,8,47,8,67,56,78,11,47,53,33,50,50,83,100,61,11,86,72,89,58,78,44,22,50,44,64,14,22,28,11,72,94,94,78,89,44,94,83,94,19,94,33,28,94,11,47,8,89,94,94,11,89,53,33,50,50,83,100,61,11,86,72,89,58,89,72,22,89,83,100,72,78,89,56,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,59dtrk7ly4lepf7s0gywhu51w,E. Pihlström,Elias Pihlström,20,Attacker,Sweden,Striker,36.0,0.0,68.0,3.0,104.0,2.0,2.0,16.0,9.0,7.0,4.0,18.0,18.0,23.0,3.0,3.0,4.0,373.0,6.0,23.0,4.0,11.0,4.0,0.0,0.0,0.0,0.0,83.87,50.0,0.0,61.11,37.5,36.51,13.33,66.67,1.3449100262989906,0.1483739522290904,9.0,13.0,0.50578936,6.0,5.0,7.0,0.24271554,31.0,8.686327077747988,0.0,16.407506702412867,0.7238605898123324,25.093833780160857,0.4825737265415549,0.4825737265415549,3.860589812332439,2.171581769436997,1.6890080428954422,0.9651474530831098,4.343163538873994,4.343163538873994,5.549597855227882,0.7238605898123324,0.7238605898123324,0.9651474530831098,1.4477211796246647,5.549597855227882,0.9651474530831098,2.654155495978552,0.9651474530831098,0.0,0.0,0.0,0.0,83.87,50.0,0.0,61.11,37.5,36.51,13.33,66.67,0.3245091216271022,0.0358006855244453,2.171581769436997,3.136729222520107,0.122040328150134,1.4477211796246647,1.206434316353887,1.6890080428954422,0.0585640713136729,7.479892761394101,LW,86,21,71,57,71,36,14,86,57,100,29,43,36,57,79,86,93,100,29,50,79,64,57,36,57,57,100,57,21,86,71,29,29,36,57,14,93,64,57,93,50,57,14,57,100,21,100,71,100,29,14,86,57,100,57,29,14,43,71,100,100,100,57,29,71,57,57,36,57,57,100,57,21,86,71,29,29,36,71,14,100,71,71,100,57,57,14,71,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,5sbj1q3tlng1yb73hu3np0lm2,J. Bichsel,Joel Bichsel,24,Defender,Switzerland,Defender,121.0,0.0,43.0,7.0,164.0,12.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,24.0,13.0,0.0,4.0,315.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,89.13,43.75,0.0,100.0,100.0,63.16,63.16,50.0,0.1645076766173022,0.0852830109699284,0.0,3.0,0.05864487,0.0,9.0,11.0,0.26717121,88.0,34.57142857142857,0.0,12.285714285714286,2.0,46.85714285714285,3.4285714285714284,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.8571428571428571,0.8571428571428571,6.857142857142857,3.7142857142857135,0.0,1.1428571428571428,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.2857142857142857,0.0,0.0,89.13,43.75,0.0,100.0,100.0,63.16,63.16,50.0,0.0470021933192292,0.0243665745628366,0.0,0.8571428571428571,0.0167556771428571,0.0,2.571428571428572,3.142857142857143,0.0763346314285714,25.142857142857142,LB/LCB,83,14,19,39,44,75,19,14,39,19,25,42,39,61,39,47,36,67,8,36,75,22,53,78,50,50,94,61,14,97,100,83,81,22,50,22,22,31,22,11,14,17,17,50,94,14,11,53,83,94,22,22,50,19,25,61,61,89,67,47,56,72,11,56,89,33,53,89,50,50,94,61,14,97,100,83,81,22,67,22,22,50,39,11,22,17,11,89,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,7agtkarul2qlsc20avvj45w8a,M. Zanotti,Mattia Zanotti,23,Defender,Italy,Defender,53.0,5.0,87.0,4.0,135.0,1.0,4.0,7.0,5.0,2.0,0.0,10.0,12.0,23.0,5.0,0.0,2.0,377.0,5.0,11.0,6.0,5.0,9.0,0.0,1.0,0.0,0.0,88.24,57.14,23.81,50.0,71.43,54.76,16.67,81.82,0.6188786438753601,0.4175203948384814,2.0,23.0,0.67579735,7.0,3.0,2.0,1.05946366,41.0,12.652519893899203,1.1936339522546418,20.769230769230766,0.9549071618037136,32.22811671087533,0.2387267904509283,0.9549071618037136,1.6710875331564985,1.1936339522546418,0.4774535809018567,0.0,2.3872679045092835,2.8647214854111405,5.4907161803713525,1.1936339522546418,0.0,0.4774535809018567,1.1936339522546418,2.625994694960212,1.4323607427055702,1.1936339522546418,2.1485411140583555,0.0,0.2387267904509283,0.0,0.0,88.24,57.14,23.81,50.0,71.43,54.76,16.67,81.82,0.1477429123309878,0.099673303807595,0.4774535809018567,5.4907161803713525,0.1613309323607427,1.6710875331564985,0.7161803713527851,0.4774535809018567,0.2529223591511936,9.787798408488063,RB/RCB,33,69,48,12,52,17,36,69,79,57,19,69,86,33,10,40,7,100,64,60,69,52,40,69,52,52,95,88,57,55,95,43,14,81,76,33,60,100,100,71,5,5,71,5,48,90,81,10,76,19,52,76,90,67,19,90,95,71,10,40,5,100,90,86,86,67,40,81,52,52,95,88,57,55,95,43,14,81,86,52,67,100,100,95,5,5,76,5,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,7nhwb0zvfhrypfwengom8bbvt,U. Bislimi,Uran Bislimi,26,Midfielder,Switzerland,Midfielder,240.0,3.0,368.0,26.0,605.0,2.0,13.0,11.0,3.0,8.0,3.0,7.0,9.0,36.0,7.0,1.0,6.0,718.0,1.0,13.0,17.0,2.0,10.0,0.0,0.0,0.0,0.0,89.9,63.41,33.33,28.57,9.09,59.02,50.0,66.67,1.131713942597763,0.9098464035545007,5.0,33.0,0.8230388799999998,12.0,73.0,85.0,2.03221524,354.0,30.08356545961003,0.3760445682451253,46.128133704735376,3.2590529247910864,75.83565459610028,0.2506963788300835,1.6295264623955432,1.3788300835654597,0.3760445682451253,1.0027855153203342,0.3760445682451253,0.8774373259052924,1.128133704735376,4.512534818941504,0.8774373259052924,0.1253481894150417,0.7520891364902507,0.1253481894150417,1.6295264623955432,2.13091922005571,0.2506963788300835,1.2534818941504178,0.0,0.0,0.0,0.0,89.9,63.41,33.33,28.57,9.09,59.02,50.0,66.67,0.1418582936403881,0.1140475993313441,0.6267409470752089,4.1364902506963785,0.1031664334261838,1.504178272980501,9.15041782729805,10.654596100278551,0.2547345008356546,44.37325905292479,DM/CM,88,92,100,80,100,10,96,90,68,92,70,68,86,64,22,82,52,48,94,92,44,76,50,26,52,50,84,68,78,28,32,84,46,52,88,96,92,96,96,94,100,96,100,96,92,92,100,72,100,8,92,76,64,88,60,56,72,44,12,72,40,32,80,92,36,52,50,26,52,50,84,68,78,28,32,84,46,52,76,84,84,96,96,92,100,96,100,96,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,8zl9wv46y5bchktqcwth3z3ai,A. Papadopoulos,Antonios Papadopoulos,27,Defender,Germany,Defender,246.0,2.0,157.0,25.0,401.0,18.0,7.0,17.0,11.0,6.0,3.0,6.0,6.0,48.0,29.0,1.0,19.0,810.0,4.0,18.0,8.0,3.0,13.0,1.0,3.0,0.0,0.0,91.55,58.14,33.33,50.0,23.53,57.83,58.06,68.42,1.4820583823980862,0.5487533118524259,5.0,6.0,0.1371463899999999,7.0,28.0,37.0,0.7974603200000003,215.0,27.33333333333333,0.2222222222222222,17.444444444444443,2.7777777777777777,44.55555555555556,2.0,0.7777777777777778,1.8888888888888888,1.2222222222222223,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,5.333333333333333,3.2222222222222223,0.1111111111111111,2.111111111111111,0.4444444444444444,2.0,0.8888888888888888,0.3333333333333333,1.4444444444444444,0.1111111111111111,0.3333333333333333,0.0,0.0,91.55,58.14,33.33,50.0,23.53,57.83,58.06,68.42,0.1646731535997873,0.0609725902058251,0.5555555555555556,0.6666666666666666,0.0152384877777777,0.7777777777777778,3.111111111111111,4.111111111111111,0.0886067022222222,23.88888888888889,RB/RCB,100,36,90,95,95,100,64,100,100,98,88,45,43,90,93,88,100,95,90,74,50,86,90,95,52,52,100,95,83,55,38,67,71,57,100,48,98,31,29,71,88,86,38,100,100,17,71,90,95,100,31,90,100,76,81,29,29,52,55,81,100,86,62,43,38,43,83,90,52,52,100,95,83,55,38,67,71,57,95,29,76,10,10,52,64,67,19,95,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,91g10pv6w3bd0rw6p4t3hcui2,Y. Cimignani,Yanis Cimignani,24,Midfielder,France,Midfielder,116.0,11.0,183.0,15.0,288.0,5.0,13.0,10.0,7.0,3.0,4.0,15.0,15.0,23.0,10.0,3.0,4.0,679.0,4.0,22.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,87.01,55.56,32.35,13.33,40.0,45.1,83.33,66.67,1.3590463539050506,1.3003925124277842,3.0,26.0,0.6169132199999999,11.0,30.0,34.0,2.02729499,143.0,15.375552282768778,1.4580265095729013,24.25625920471281,1.988217967599411,38.17378497790869,0.6627393225331369,1.7231222385861562,1.325478645066274,0.9278350515463918,0.3976435935198822,0.5301914580265096,1.988217967599411,1.988217967599411,3.0486008836524303,1.325478645066274,0.3976435935198822,0.5301914580265096,0.5301914580265096,2.9160530191458025,0.5301914580265096,0.2650957290132548,1.0603829160530192,0.0,0.0,0.0,0.0,87.01,55.56,32.35,13.33,40.0,45.1,83.33,66.67,0.1801386919756326,0.1723642505427107,0.3976435935198822,3.4462444771723124,0.0817705298969072,1.4580265095729013,3.976435935198822,4.506627393225331,0.2687136216494845,18.95434462444772,LM/LCM,100,78,89,100,100,83,78,56,67,50,72,56,44,33,72,83,89,50,56,28,22,78,50,39,56,56,78,78,56,22,67,67,100,56,67,78,56,94,89,72,100,100,89,100,89,67,100,78,89,67,67,56,67,22,67,22,22,22,56,78,67,33,44,22,22,56,50,39,56,56,78,78,56,22,67,67,100,56,67,56,56,100,89,78,100,100,100,100,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,a9k5ncqj3tzsz63bpvbqscus,B. Karimov,Bekhruz Karimov,19,Defender,Uzbekistan,Defender,54.0,2.0,55.0,8.0,107.0,3.0,1.0,8.0,3.0,5.0,1.0,4.0,4.0,21.0,6.0,1.0,3.0,379.0,2.0,5.0,6.0,3.0,7.0,0.0,1.0,0.0,0.0,86.29,53.33,25.0,75.0,25.0,53.85,33.33,77.78,1.002017066526998,0.1807630191753912,3.0,7.0,0.16245495,3.0,12.0,11.0,0.4909325799999999,42.0,12.823218997361478,0.4749340369393139,13.060686015831134,1.899736147757256,25.408970976253297,0.7124010554089709,0.2374670184696569,1.899736147757256,0.7124010554089709,1.1873350923482848,0.2374670184696569,0.949868073878628,0.949868073878628,4.986807387862797,1.4248021108179418,0.2374670184696569,0.7124010554089709,0.4749340369393139,1.1873350923482848,1.4248021108179418,0.7124010554089709,1.6622691292875988,0.0,0.2374670184696569,0.0,0.0,86.29,53.33,25.0,75.0,25.0,53.85,33.33,77.78,0.2379460052438781,0.0429252552131535,0.7124010554089709,1.6622691292875988,0.0385776926121372,0.7124010554089709,2.849604221635884,2.6121372031662267,0.1165802960422163,9.973614775725594,RB/RCB,40,36,24,29,19,31,10,81,64,88,57,26,26,29,14,88,21,74,36,60,50,26,40,69,52,52,90,79,67,93,45,31,29,71,95,19,81,45,38,38,43,24,24,10,57,43,29,38,33,43,10,95,71,95,76,43,43,33,19,95,24,90,48,81,57,57,40,76,52,52,90,79,67,93,45,31,29,71,100,19,86,67,43,43,48,24,33,10,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,bmm78ziormtva1c4tjznkom50,Daniel Dos Santos,Daniel Dos Santos Correia,23,Midfielder,Switzerland,Midfielder,90.0,2.0,130.0,5.0,218.0,8.0,7.0,14.0,6.0,8.0,4.0,24.0,25.0,41.0,0.0,2.0,3.0,585.0,5.0,19.0,10.0,9.0,12.0,1.0,0.0,0.0,0.0,87.55,62.5,28.57,37.5,35.71,48.81,50.0,80.0,1.0640802995419656,0.5560158486113788,7.0,18.0,0.45118557,9.0,5.0,12.0,0.3527188499999998,64.0,13.846153846153848,0.3076923076923077,20.0,0.7692307692307693,33.53846153846154,1.2307692307692308,1.0769230769230769,2.1538461538461537,0.9230769230769232,1.2307692307692308,0.6153846153846154,3.692307692307693,3.8461538461538463,6.307692307692308,0.0,0.3076923076923077,0.4615384615384615,0.7692307692307693,2.923076923076923,1.5384615384615383,1.3846153846153846,1.8461538461538465,0.1538461538461538,0.0,0.0,0.0,87.55,62.5,28.57,37.5,35.71,48.81,50.0,80.0,0.1637046614679947,0.0855408997863659,1.0769230769230769,2.769230769230769,0.0694131646153846,1.3846153846153846,0.7692307692307693,1.8461538461538465,0.0542644384615384,9.846153846153848,LM/LCM,78,28,56,33,89,100,39,67,56,78,72,89,89,100,11,56,72,67,44,89,67,94,100,39,56,56,89,100,33,56,44,78,78,67,56,33,78,78,78,56,22,28,11,44,78,22,67,33,78,100,33,67,56,89,78,89,89,89,11,56,56,56,56,89,67,100,100,39,56,56,89,100,33,56,44,78,78,67,56,11,78,78,78,67,11,11,11,44,Swiss Super League
Lugano,btqfm8txcvhi29sddmc9nr68,e659q6lc7hc6df14k7rxh6hud,R. Steffen,Renato Steffen,34,Attacker,Switzerland,Striker,59.0,13.0,112.0,7.0,158.0,2.0,18.0,11.0,9.0,2.0,4.0,3.0,5.0,17.0,4.0,1.0,4.0,419.0,2.0,27.0,10.0,2.0,2.0,0.0,2.0,0.0,0.0,82.72,77.78,35.14,66.67,18.18,42.5,20.0,66.67,1.5514069851005643,1.7274300557990103,2.0,11.0,0.38242731,5.0,15.0,23.0,1.8136196900000003,71.0,12.673031026252982,2.79236276849642,24.057279236276848,1.503579952267303,33.93794749403341,0.4295942720763723,3.866348448687351,2.362768496420048,1.933174224343676,0.4295942720763723,0.8591885441527446,0.6443914081145584,1.0739856801909309,3.651551312649164,0.8591885441527446,0.2147971360381861,0.8591885441527446,0.4295942720763723,5.799522673031026,2.1479713603818613,0.4295942720763723,0.4295942720763723,0.0,0.4295942720763723,0.0,0.0,82.72,77.78,35.14,66.67,18.18,42.5,20.0,66.67,0.3332377772292381,0.3710470286919115,0.4295942720763723,2.362768496420048,0.0821442909307876,1.0739856801909309,3.221957040572792,4.940334128878281,0.389560315274463,15.250596658711215,ST,100,100,100,93,100,4,100,24,28,54,54,13,19,28,63,19,96,9,56,63,24,59,52,80,48,48,93,74,85,91,7,59,4,67,37,100,28,93,93,94,96,100,100,100,100,100,100,93,100,4,100,26,22,44,52,11,15,11,56,15,93,4,33,67,22,48,52,81,48,48,93,74,85,91,7,59,4,67,41,100,30,93,93,93,100,100,100,100,Swiss Super League
