Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total duels won_Total,total interception_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total duels won_p90,total interception_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total duels won_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total duels won_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Brøndby,9qsmopgutr7ut5g6workk8w4i,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,Jordi Vanlerberghe,30.0,Defender,Belgium,Defender,212.0,0.0,172.0,16.0,384.0,10.0,0.0,4.0,3.0,1.0,1.0,27.0,10.0,538.0,4.0,1.0,8.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,88.28,42.11,0.0,100.0,25.0,61.36,50.0,53.33,0.4468447197226515,0.0,1.0,14.0,0.26521116,6.0,47.0,36.0,0.7799732599999997,278.0,35.46468401486989,0.0,28.77323420074349,2.676579925650558,64.23791821561338,1.6728624535315986,0.0,0.6691449814126395,0.5018587360594795,0.1672862453531598,0.1672862453531598,4.516728624535316,1.6728624535315986,0.6691449814126395,0.1672862453531598,1.338289962825279,3.8475836431226766,0.1672862453531598,0.1672862453531598,0.1672862453531598,0.1672862453531598,0.1672862453531598,0.1672862453531598,0.0,0.0,0.0,88.28,42.11,0.0,100.0,25.0,61.36,50.0,53.33,0.0747509754182874,0.0,0.1672862453531598,2.3420074349442377,0.0443661791821561,1.003717472118959,7.862453531598513,6.022304832713755,0.1304787981412639,46.50557620817844,CB,70,33,88,59,82,55,8,70,68,74,73,76,79,30,9,92,44,85,62,95,48,47,67,41,52,52,52,36,33,92,59,76,41,33,73,15,79,97,91,91,100,94,88,94,52,33,88,52,73,55,8,67,64,76,76,58,79,24,9,88,30,88,64,94,48,45,67,41,52,52,52,36,33,92,59,76,41,33,67,15,79,88,79,85,100,97,82,88,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,8l12vx57ou6ho0vptjh22r5yh,L. Binks,Luis Binks,25.0,Defender,England,Defender,280.0,0.0,213.0,29.0,493.0,23.0,5.0,9.0,8.0,1.0,2.0,39.0,7.0,630.0,20.0,8.0,2.0,45.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,88.67,46.77,0.0,50.0,22.22,61.9,67.65,28.57,0.9635831084815186,0.4113007036661682,1.0,17.0,0.3545907999999999,6.0,40.0,42.0,1.0603313899999998,334.0,40.0,0.0,30.428571428571427,4.142857142857143,70.42857142857143,3.2857142857142856,0.7142857142857143,1.2857142857142858,1.1428571428571428,0.1428571428571428,0.2857142857142857,5.571428571428571,1.0,2.857142857142857,1.1428571428571428,0.2857142857142857,6.428571428571429,0.1428571428571428,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0,0.0,88.67,46.77,0.0,50.0,22.22,61.9,67.65,28.57,0.137654729783074,0.0587572433808811,0.1428571428571428,2.4285714285714284,0.0506558285714285,0.8571428571428571,5.714285714285714,6.0,0.1514759128571428,47.71428571428572,CB,82,33,100,92,94,97,83,97,97,74,89,94,62,94,92,12,91,85,85,45,67,67,67,100,52,52,58,39,33,70,52,79,94,6,97,82,79,100,94,91,92,100,97,98,67,33,97,77,82,91,71,94,94,64,80,85,39,91,79,8,79,79,79,45,58,55,55,100,52,52,58,39,33,70,52,79,94,6,91,76,67,91,82,79,85,94,88,92,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,8wb6zb0imo0295asm428cur55,M. Köhlert,Mats Köhlert,28.0,Defender,Germany,Defender,111.0,8.0,125.0,10.0,228.0,1.0,7.0,2.0,1.0,1.0,0.0,12.0,1.0,432.0,9.0,3.0,8.0,10.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,90.84,66.67,25.81,0.0,50.0,35.29,16.67,100.0,0.222470696831582,0.7801350789085538,1.0,7.0,0.1719104,4.0,14.0,22.0,0.8530925099999997,97.0,23.125,1.6666666666666667,26.041666666666668,2.083333333333333,47.5,0.2083333333333333,1.4583333333333337,0.4166666666666667,0.2083333333333333,0.2083333333333333,0.0,2.5,0.2083333333333333,1.875,0.625,1.6666666666666667,2.083333333333333,0.0,0.2083333333333333,0.0,0.2083333333333333,0.2083333333333333,0.0,0.2083333333333333,0.0,0.0,90.84,66.67,25.81,0.0,50.0,35.29,16.67,100.0,0.0463480618399129,0.162528141439282,0.2083333333333333,1.4583333333333337,0.0358146666666666,0.8333333333333334,2.916666666666667,4.583333333333334,0.1777276062499999,20.208333333333336,LB/LCB,67,93,93,67,80,17,90,40,47,53,27,27,7,70,33,70,30,47,70,47,23,17,13,77,53,53,100,100,53,13,100,7,20,97,53,93,53,70,47,57,73,67,73,80,73,93,80,67,73,13,87,47,40,47,27,13,7,60,40,73,27,47,60,47,13,7,13,73,53,53,100,100,53,13,100,7,20,97,53,87,47,60,53,60,67,73,67,73,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,94560hgwsjkx8qgz48f7gzitw,O. Hyseni,Olti Hyseni,19.0,Attacker,Denmark,Striker,23.0,4.0,44.0,1.0,63.0,2.0,6.0,16.0,10.0,6.0,6.0,20.0,2.0,314.0,27.0,10.0,3.0,1.0,2.0,5.0,0.0,14.0,16.0,5.0,2.0,0.0,0.0,65.62,25.0,25.0,35.71,31.25,38.46,40.0,75.0,1.4468687659731456,0.6832720270844981,6.0,7.0,0.1630878,2.0,2.0,5.0,1.08405312,19.0,6.592356687898089,1.1464968152866242,12.611464968152866,0.286624203821656,18.05732484076433,0.5732484076433121,1.7197452229299364,4.585987261146497,2.8662420382165603,1.7197452229299364,1.7197452229299364,5.732484076433121,0.5732484076433121,7.738853503184713,2.8662420382165603,0.8598726114649682,0.286624203821656,0.5732484076433121,1.4331210191082802,0.0,4.012738853503184,4.585987261146497,1.4331210191082802,0.5732484076433121,0.0,0.0,65.62,25.0,25.0,35.71,31.25,38.46,40.0,75.0,0.4147076080814748,0.1958423007567032,1.7197452229299364,2.006369426751592,0.0467449108280254,0.5732484076433121,0.5732484076433121,1.4331210191082802,0.3107158624203822,5.445859872611465,LW,64,64,14,36,14,64,36,57,36,93,57,29,71,43,79,71,43,86,79,57,43,43,21,93,57,57,29,57,57,14,86,57,86,100,86,57,50,14,14,36,14,29,57,14,86,71,43,57,71,86,57,100,86,100,86,71,71,71,100,100,43,100,86,57,43,43,29,100,57,57,29,57,57,14,86,57,86,100,100,86,100,29,14,43,14,29,100,29,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,9auqrrixu34cgkpe8trlkaoh6,F. Bundgaard,Filip Bundgaard,22.0,Attacker,Denmark,Striker,20.0,1.0,52.0,1.0,71.0,2.0,3.0,12.0,6.0,6.0,5.0,19.0,3.0,379.0,22.0,7.0,2.0,3.0,0.0,2.0,0.0,12.0,12.0,7.0,0.0,0.0,0.0,73.2,25.0,9.09,58.33,16.67,43.18,25.0,66.67,0.8622934291987757,0.3032643040502783,6.0,9.0,0.25282156,1.0,5.0,4.0,0.4773642299999999,27.0,4.749340369393139,0.2374670184696569,12.348284960422165,0.2374670184696569,16.860158311345646,0.4749340369393139,0.7124010554089709,2.849604221635884,1.4248021108179418,1.4248021108179418,1.1873350923482848,4.511873350923483,0.7124010554089709,5.224274406332453,1.6622691292875988,0.4749340369393139,0.7124010554089709,0.0,0.4749340369393139,0.0,2.849604221635884,2.849604221635884,1.6622691292875988,0.0,0.0,0.0,73.2,25.0,9.09,58.33,16.67,43.18,25.0,66.67,0.2047662496778095,0.0720152700910951,1.4248021108179418,2.1372031662269126,0.0600367820580474,0.2374670184696569,1.1873350923482848,0.949868073878628,0.1133582604221635,6.411609498680739,LW,43,29,29,36,43,64,14,14,14,93,36,14,86,14,43,43,64,29,14,57,29,29,43,29,57,57,57,57,29,100,14,71,57,79,14,14,50,36,29,14,50,14,29,43,71,29,29,43,43,71,14,43,14,86,71,14,86,14,57,57,86,29,14,57,29,29,43,29,57,57,57,57,29,100,14,71,57,79,43,14,57,43,43,14,71,14,29,71,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,adra6wrtnrz7de6pmaf1ugm50,M. Younis,Marcus Younis,21.0,Attacker,Australia,Striker,15.0,4.0,60.0,1.0,71.0,3.0,7.0,13.0,12.0,1.0,4.0,23.0,1.0,465.0,30.0,9.0,4.0,0.0,1.0,4.0,0.0,12.0,12.0,4.0,1.0,0.0,0.0,86.59,100.0,20.0,33.33,30.77,37.1,42.86,57.14,1.2179001604931328,0.6210331272221071,3.0,16.0,0.53722086,1.0,2.0,2.0,0.4113367599999999,13.0,2.9032258064516125,0.7741935483870968,11.61290322580645,0.1935483870967742,13.741935483870966,0.5806451612903225,1.3548387096774193,2.5161290322580645,2.32258064516129,0.1935483870967742,0.7741935483870968,4.451612903225806,0.1935483870967742,5.806451612903225,1.7419354838709675,0.7741935483870968,0.0,0.1935483870967742,0.7741935483870968,0.0,2.32258064516129,2.32258064516129,0.7741935483870968,0.1935483870967742,0.0,0.0,86.59,100.0,20.0,33.33,30.77,37.1,42.86,57.14,0.2357226117083482,0.1201999601075046,0.5806451612903225,3.096774193548387,0.1039782309677419,0.1935483870967742,0.3870967741935484,0.3870967741935484,0.0796135664516128,2.5161290322580645,RW,40,70,100,90,80,100,70,100,100,70,100,100,80,100,100,90,40,70,100,60,80,80,70,90,60,60,80,100,60,60,40,40,60,40,100,60,90,100,100,30,100,40,40,40,40,60,80,80,60,80,60,80,100,40,80,80,60,80,80,60,40,60,80,60,40,40,60,80,60,60,80,100,60,60,40,40,60,40,80,60,80,60,80,20,80,20,20,20,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,Oliver Villadsen,24.0,Defender,Denmark,Defender,125.0,6.0,180.0,5.0,299.0,4.0,12.0,4.0,1.0,3.0,2.0,31.0,15.0,602.0,14.0,9.0,9.0,16.0,0.0,1.0,1.0,12.0,13.0,6.0,0.0,0.0,0.0,87.94,33.33,30.0,50.0,25.0,55.36,66.67,75.0,0.3205891569995595,0.8608577553396123,0.0,31.0,0.81089119,13.0,35.0,48.0,1.33247489,141.0,18.687707641196013,0.8970099667774086,26.91029900332225,0.7475083056478405,44.70099667774086,0.5980066445182725,1.7940199335548173,0.5980066445182725,0.1495016611295681,0.4485049833887043,0.2990033222591362,4.634551495016611,2.242524916943521,2.093023255813953,1.345514950166113,1.345514950166113,2.39202657807309,0.0,0.1495016611295681,0.1495016611295681,1.7940199335548173,1.943521594684385,0.8970099667774086,0.0,0.0,0.0,87.94,33.33,30.0,50.0,25.0,55.36,66.67,75.0,0.047928611511562,0.1286996644195433,0.0,4.634551495016611,0.1212295799003322,1.943521594684385,5.232558139534883,7.176079734219269,0.1992072094684385,21.079734219269103,RB/RCB,58,100,100,50,83,25,100,50,25,88,75,75,100,92,100,83,67,46,62,96,100,100,96,42,54,54,92,58,67,46,62,50,83,75,50,100,29,100,100,100,100,100,75,83,50,92,92,33,75,8,100,42,17,83,75,42,83,83,75,75,33,46,50,100,92,92,100,42,54,54,92,58,67,46,62,50,83,75,50,92,29,100,100,100,92,83,75,83,Danish Superliga
Brøndby,9qsmopgutr7ut5g6workk8w4i,d854rlweyk5wq6d2veyviukq2,C. Winther,Casper Winther,23.0,Midfielder,Denmark,Midfielder,77.0,18.0,211.0,13.0,270.0,3.0,15.0,10.0,2.0,8.0,5.0,21.0,8.0,540.0,4.0,6.0,6.0,13.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,84.11,44.83,41.86,100.0,30.0,53.85,37.5,54.55,0.564224201005613,1.6030605086128236,1.0,12.0,0.2625648799999999,7.0,49.0,50.0,1.1457698799999998,154.0,12.833333333333334,3.0,35.166666666666664,2.1666666666666665,45.0,0.5,2.5,1.6666666666666667,0.3333333333333333,1.3333333333333333,0.8333333333333334,3.5,1.3333333333333333,0.6666666666666666,1.0,1.0,2.1666666666666665,0.1666666666666666,0.5,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,84.11,44.83,41.86,100.0,30.0,53.85,37.5,54.55,0.0940373668342688,0.2671767514354706,0.1666666666666666,2.0,0.0437608133333333,1.1666666666666667,8.166666666666666,8.333333333333334,0.1909616466666666,25.666666666666668,CM/AM,65,100,91,100,87,46,91,57,11,85,80,43,91,9,52,61,93,52,54,52,4,4,20,30,100,52,70,48,87,100,43,83,35,48,17,91,20,43,35,65,98,91,83,91,61,100,78,83,74,35,74,43,9,74,78,13,96,9,39,57,87,39,48,52,4,4,13,30,100,52,70,48,87,100,43,83,35,48,17,100,17,35,26,57,96,96,83,87,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,2ubad2kxha6n1c8c8sr2ogmad,B. Meling,Birger Meling,31.0,Defender,Norway,Defender,81.0,1.0,87.0,13.0,167.0,2.0,7.0,4.0,2.0,2.0,0.0,23.0,2.0,406.0,6.0,8.0,9.0,11.0,4.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,88.36,76.47,10.0,33.33,100.0,65.71,40.0,75.0,0.5470122416225,0.525276361323207,1.0,10.0,0.2407305299999999,4.0,15.0,24.0,0.7600972799999999,80.0,17.95566502463054,0.2216748768472906,19.285714285714285,2.8817733990147785,37.01970443349754,0.4433497536945813,1.5517241379310345,0.8866995073891626,0.4433497536945813,0.4433497536945813,0.0,5.098522167487685,0.4433497536945813,1.3300492610837438,1.7733990147783252,1.995073891625616,2.438423645320197,0.8866995073891626,0.8866995073891626,0.2216748768472906,0.6650246305418719,0.8866995073891626,0.2216748768472906,0.2216748768472906,0.0,0.0,88.36,76.47,10.0,33.33,100.0,65.71,40.0,75.0,0.121258871295628,0.1164405727071148,0.2216748768472906,2.2167487684729066,0.0533639105911329,0.8866995073891626,3.3251231527093594,5.320197044334975,0.1684944709359605,17.733990147783253,CB,15,79,45,48,21,8,98,70,45,94,32,67,12,48,92,98,23,100,97,95,77,85,67,89,52,52,55,97,68,56,97,97,21,80,79,88,79,82,82,79,56,76,85,39,18,82,52,58,21,9,97,79,58,94,32,76,18,55,100,94,18,100,97,100,85,88,79,97,52,52,55,97,68,56,97,97,21,80,88,94,82,85,88,82,67,88,91,39,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,Mads Emil Madsen,28.0,Midfielder,Denmark,Midfielder,54.0,0.0,75.0,2.0,129.0,3.0,8.0,11.0,5.0,6.0,2.0,20.0,1.0,398.0,15.0,4.0,9.0,3.0,2.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,79.63,50.0,0.0,25.0,36.36,51.28,42.86,75.0,0.9459096242157964,0.6928852244526152,5.0,12.0,0.3713057999999999,5.0,9.0,13.0,0.3823822599999998,59.0,12.21105527638191,0.0,16.959798994974875,0.4522613065326633,29.17085427135678,0.6783919597989949,1.809045226130653,2.487437185929648,1.1306532663316582,1.3567839195979898,0.4522613065326633,4.522613065326633,0.2261306532663316,3.3919597989949746,0.9045226130653266,2.0351758793969847,0.6783919597989949,0.4522613065326633,0.9045226130653266,0.0,0.9045226130653266,0.9045226130653266,0.2261306532663316,0.2261306532663316,0.0,0.0,79.63,50.0,0.0,25.0,36.36,51.28,42.86,75.0,0.2138991612548283,0.1566825884440587,1.1306532663316582,2.71356783919598,0.0839636231155778,1.1306532663316582,2.0351758793969847,2.939698492462312,0.0864683502512562,13.341708542713569,CM/AM,43,13,22,17,30,46,41,70,41,74,30,37,20,43,30,89,26,80,76,52,20,20,20,72,50,52,35,54,13,17,57,78,46,83,61,39,78,43,57,46,26,26,30,35,57,13,26,22,43,43,52,65,57,78,35,48,17,57,30,91,26,91,83,52,17,17,17,74,50,52,35,54,13,17,57,78,46,83,61,52,78,52,57,52,22,39,13,43,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,Thomas Delaney,35.0,Midfielder,Denmark,Midfielder,106.0,0.0,97.0,14.0,203.0,9.0,5.0,1.0,1.0,0.0,1.0,28.0,6.0,378.0,5.0,7.0,9.0,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,86.02,51.85,0.0,0.0,0.0,63.64,69.23,75.0,0.1063132819350369,0.3513922727731859,0.0,4.0,0.1180693399999999,2.0,17.0,23.0,0.51315586,102.0,25.23809523809524,0.0,23.09523809523809,3.333333333333333,48.33333333333333,2.142857142857143,1.1904761904761905,0.238095238095238,0.238095238095238,0.0,0.238095238095238,6.666666666666666,1.4285714285714286,1.1904761904761905,1.6666666666666663,2.142857142857143,1.6666666666666663,0.0,0.0,0.0,0.4761904761904761,0.4761904761904761,0.0,0.0,0.0,0.0,86.02,51.85,0.0,0.0,0.0,63.64,69.23,75.0,0.0253126861750087,0.0836648268507585,0.0,0.9523809523809524,0.0281117476190475,0.4761904761904761,4.047619047619048,5.476190476190476,0.1221799666666666,24.285714285714285,DM/CM,59,28,52,76,54,89,63,19,59,11,56,54,50,61,67,80,37,35,17,48,26,26,13,30,52,52,63,67,28,13,17,93,89,96,22,56,17,31,56,48,63,81,70,63,81,28,78,93,74,93,78,26,67,11,59,89,59,70,70,96,48,35,17,48,30,30,13,30,52,52,63,67,28,13,17,93,89,96,26,74,17,52,59,56,74,93,78,81,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,4pu28itweq7urzmmew3rwa8d1,A. Sørensen,Asger Sørensen,30.0,Defender,Denmark,Defender,205.0,0.0,73.0,21.0,278.0,7.0,1.0,2.0,2.0,0.0,0.0,15.0,3.0,362.0,4.0,3.0,4.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98,77.78,0.0,0.0,50.0,55.56,46.67,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.966850828729285,0.0,18.14917127071823,5.220994475138122,69.11602209944752,1.7403314917127073,0.2486187845303867,0.4972375690607735,0.4972375690607735,0.0,0.0,3.729281767955801,0.7458563535911602,0.994475138121547,0.7458563535911602,0.994475138121547,5.220994475138122,0.2486187845303867,0.2486187845303867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.98,77.78,0.0,0.0,50.0,55.56,46.67,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,65,33,24,76,52,42,29,39,45,32,32,20,23,30,48,39,38,85,62,45,20,18,24,41,52,52,85,100,33,24,83,39,30,88,12,15,33,11,11,20,9,9,9,9,91,33,42,97,76,61,33,45,61,32,32,45,30,39,48,64,48,97,73,45,20,18,24,41,52,52,85,100,33,24,83,39,30,88,12,15,33,11,11,20,9,9,9,9,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,5lrx5tf18h09gaw67xjbt2vpw,A. Markgráf,Ákos Markgráf,21.0,Defender,Hungary,Defender,121.0,0.0,35.0,15.0,156.0,3.0,1.0,1.0,0.0,1.0,1.0,13.0,4.0,270.0,0.0,5.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67,53.57,0.0,0.0,0.0,76.47,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.333333333333336,0.0,11.666666666666666,5.0,52.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,4.333333333333333,1.3333333333333333,0.0,1.6666666666666667,1.0,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.67,53.57,0.0,0.0,0.0,76.47,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,30,33,6,55,18,17,29,21,9,74,73,8,36,6,70,26,23,36,24,45,20,18,24,41,52,52,36,73,33,24,24,100,67,27,12,15,33,11,11,20,9,9,9,9,70,33,15,88,48,32,52,33,9,88,85,55,59,6,97,70,27,36,24,45,20,18,24,41,52,52,36,73,33,24,24,100,67,27,12,15,33,11,11,20,9,9,9,9,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,Mohamed Elyounoussi,32.0,Midfielder,Norway,Midfielder,62.0,10.0,118.0,7.0,170.0,5.0,22.0,23.0,13.0,10.0,3.0,38.0,4.0,613.0,32.0,10.0,6.0,5.0,6.0,10.0,0.0,33.0,34.0,16.0,2.0,0.0,0.0,82.93,63.64,29.41,48.48,43.48,46.91,50.0,85.71,2.2659052798119768,1.8093846884807856,10.0,21.0,0.57114454,13.0,15.0,14.0,1.00550099,86.0,9.102773246329528,1.468189233278956,17.32463295269168,1.0277324632952691,24.95921696574225,0.734094616639478,3.2300163132137034,3.376835236541599,1.9086460032626429,1.468189233278956,0.4404567699836868,5.579119086460032,0.5872756933115824,4.698205546492659,1.468189233278956,0.8809135399673736,0.734094616639478,0.8809135399673736,1.468189233278956,0.0,4.8450244698205545,4.99184339314845,2.349102773246329,0.2936378466557912,0.0,0.0,82.93,63.64,29.41,48.48,43.48,46.91,50.0,85.71,0.3326777735449884,0.2656519118487287,1.468189233278956,3.0831973898858074,0.0838548264274062,1.9086460032626429,2.202283849918434,2.0554649265905383,0.1476265727569331,12.626427406199022,CM/AM,52,91,52,65,48,67,100,100,96,91,54,85,67,96,80,61,54,100,100,52,100,100,100,93,50,52,52,91,65,57,87,52,63,100,100,100,96,80,74,91,43,37,78,48,35,87,30,39,35,52,100,96,87,87,26,78,48,83,65,52,30,100,96,52,100,100,100,83,50,52,52,91,65,57,87,52,63,100,87,96,91,61,52,78,30,4,52,35,Danish Superliga
København,b3r6d8ydtmtjckam6pku9y400,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,Andreas Cornelius,33.0,Attacker,Denmark,Striker,14.0,0.0,26.0,2.0,40.0,14.0,6.0,4.0,3.0,1.0,1.0,18.0,0.0,231.0,17.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,66.67,0.0,0.0,50.0,56.25,66.67,50.0,0.5130401078306153,0.3196395548752624,1.0,1.0,0.10805102,0.0,2.0,2.0,0.05288428,13.0,5.454545454545454,0.0,10.12987012987013,0.7792207792207791,15.584415584415584,5.454545454545454,2.3376623376623376,1.5584415584415583,1.1688311688311688,0.3896103896103896,0.3896103896103896,7.012987012987012,0.0,6.623376623376623,0.7792207792207791,0.3896103896103896,0.3896103896103896,0.0,0.7792207792207791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.7,66.67,0.0,0.0,50.0,56.25,66.67,50.0,0.1998857562976423,0.1245348915098424,0.3896103896103896,0.3896103896103896,0.0420978,0.0,0.7792207792207791,0.7792207792207791,0.0206042649350649,5.064935064935065,ST,48,40,42,70,38,86,66,16,16,32,38,48,28,52,12,36,12,16,34,52,6,6,8,32,48,50,8,72,40,8,86,84,88,36,20,60,34,10,44,14,38,32,28,44,76,40,80,80,76,96,92,28,28,40,56,84,28,84,12,44,12,16,44,52,6,6,8,32,48,50,8,72,40,8,86,84,88,36,36,68,40,12,56,14,44,36,36,68,Danish Superliga
