Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total att assist_Total,total mins played,total accurate long balls_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total att assist_p90,total accurate long balls_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total att assist_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Göztepe,cjbaf8s09qoa1n11r33gc560x,8xr7cy8cy89qfxyi1n3egt82c,N. Miroshi,Novatus Miroshi,24,Defender,Tanzania,Defender,52.0,65.0,115.0,3.0,334.0,9.0,8.0,7.0,5.0,2.0,2.0,14.0,9.0,6.0,11.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,85.82,60.0,28.57,0.0,42.86,48.28,80.0,80.0,0.567646299384589,0.3075564407920031,2.0,2.0,0.04382219,1.0,15.0,18.0,0.3397401699999999,69.0,14.011976047904191,17.514970059880238,30.98802395209581,0.8083832335329341,2.4251497005988023,2.155688622754491,1.8862275449101795,1.3473053892215567,0.5389221556886228,0.5389221556886228,3.772455089820359,2.4251497005988023,1.616766467065868,2.964071856287425,0.0,1.0778443113772456,0.5389221556886228,0.5389221556886228,0.0,0.2694610778443114,0.8083832335329341,0.5389221556886228,0.0,0.0,0.0,0.0,85.82,60.0,28.57,0.0,42.86,48.28,80.0,80.0,0.152958583666506,0.0828744900337732,0.5389221556886228,0.5389221556886228,0.0118083745508982,0.2694610778443114,4.04191616766467,4.850299401197605,0.0915467523952095,18.59281437125749,CB,8,54,18,85,42,50,96,90,69,68,35,14,65,100,25,65,93,90,33,90,97,40,42,47,51,51,25,72,89,25,79,22,94,76,81,89,92,46,50,58,57,62,42,24,8,61,14,92,50,72,100,97,72,72,50,8,83,100,25,78,94,92,33,94,100,58,42,47,51,51,25,72,89,25,79,22,94,76,94,94,94,56,56,58,78,81,61,28,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,b0e2lq6wk1h5neb3d1ndr2hw4,Janderson,Janderson de Carvalho Costa,27,Attacker,Brazil,Striker,3.0,28.0,29.0,10.0,335.0,0.0,14.0,8.0,7.0,16.0,17.0,30.0,2.0,1.0,27.0,9.0,4.0,2.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,47.54,0.0,20.0,56.25,50.0,40.54,34.15,80.0,0.8108757700693032,0.9952510644818868,2.0,7.0,0.3416243500000001,1.0,1.0,4.0,0.35354687,12.0,0.8059701492537313,7.522388059701492,7.791044776119403,2.686567164179104,0.0,3.761194029850746,2.149253731343284,1.880597014925373,4.298507462686567,4.567164179104478,8.059701492537313,0.5373134328358209,0.2686567164179104,7.253731343283582,2.417910447761194,1.0746268656716418,0.5373134328358209,0.2686567164179104,0.5373134328358209,0.0,1.0746268656716418,0.5373134328358209,0.5373134328358209,0.0,0.0,0.0,47.54,0.0,20.0,56.25,50.0,40.54,34.15,80.0,0.2178472218096635,0.2673808829951337,0.5373134328358209,1.880597014925373,0.091779676119403,0.2686567164179104,0.2686567164179104,1.0746268656716418,0.0949827411940298,3.2238805970149254,ST,4,38,11,98,9,80,34,46,96,95,91,45,54,86,98,91,80,23,48,16,57,16,96,52,52,52,4,9,66,79,77,50,25,71,32,100,43,79,93,30,9,46,71,23,4,36,11,100,9,82,46,57,96,96,96,46,57,89,100,89,86,21,61,16,61,18,96,52,52,52,4,9,66,79,77,50,25,71,32,100,46,82,96,32,7,50,79,21,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,bnuhd77idgslb5a3s2pdjil4a,Rhaldney,Rhaldney Norberto Simião Gomes,27,Midfielder,Brazil,Midfielder,69.0,109.0,166.0,12.0,417.0,7.0,5.0,7.0,3.0,6.0,6.0,19.0,1.0,8.0,6.0,4.0,5.0,12.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,86.46,77.78,52.17,66.67,42.86,50.0,50.0,71.43,0.5702257680047272,1.3482128389435897,2.0,13.0,0.28368481,5.0,18.0,14.0,0.4882122699999999,85.0,14.89208633093525,23.525179856115106,35.8273381294964,2.5899280575539567,1.5107913669064748,1.079136690647482,1.5107913669064748,0.6474820143884892,1.2949640287769784,1.2949640287769784,4.100719424460431,0.2158273381294964,1.7266187050359711,1.2949640287769784,0.8633093525179856,1.079136690647482,2.5899280575539567,0.8633093525179856,0.4316546762589928,0.2158273381294964,0.6474820143884892,0.6474820143884892,0.0,0.0,0.0,0.0,86.46,77.78,52.17,66.67,42.86,50.0,50.0,71.43,0.123070309641308,0.2909811882612064,0.4316546762589928,2.805755395683453,0.0612269374100719,1.079136690647482,3.884892086330935,3.021582733812949,0.1053695546762589,18.345323741007192,CM/AM,79,50,50,71,39,96,68,54,57,54,68,21,100,32,86,79,82,54,43,71,71,32,29,54,50,54,57,71,100,86,86,64,75,71,64,71,36,54,43,54,57,32,43,50,79,50,50,71,36,93,57,57,50,43,71,29,100,29,79,71,86,50,50,64,71,36,29,54,50,54,57,71,100,86,86,64,75,71,57,79,36,50,50,57,50,21,43,50,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,ec3wpvlzavcxng4gllnyb33e,André Henrique,André Henrique da Silva Martins,24,Attacker,Brazil,Striker,14.0,37.0,51.0,3.0,399.0,4.0,25.0,14.0,13.0,2.0,2.0,35.0,7.0,2.0,26.0,1.0,3.0,0.0,1.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,62.2,80.0,0.0,50.0,14.29,46.67,48.08,50.0,1.875547890502536,0.1290886920219818,1.0,2.0,0.04534369,3.0,5.0,7.0,0.1232128499999999,21.0,3.1578947368421053,8.345864661654135,11.50375939849624,0.6766917293233082,0.9022556390977444,5.639097744360902,3.1578947368421053,2.932330827067669,0.4511278195488721,0.4511278195488721,7.894736842105263,1.5789473684210529,0.4511278195488721,5.864661654135338,0.225563909774436,0.6766917293233082,0.0,0.225563909774436,0.6766917293233082,0.0,0.4511278195488721,0.6766917293233082,0.225563909774436,0.0,0.0,0.0,62.2,80.0,0.0,50.0,14.29,46.67,48.08,50.0,0.4230559151509479,0.0291177500801462,0.225563909774436,0.4511278195488721,0.0102279,0.6766917293233082,1.1278195488721805,1.5789473684210529,0.0277923721804511,4.7368421052631575,ST,30,57,57,41,79,100,75,84,11,11,96,86,82,75,23,79,27,23,73,16,25,30,79,52,52,52,11,80,27,75,9,79,71,38,79,18,20,27,32,70,61,70,32,68,21,43,39,43,82,100,68,86,11,11,93,86,89,75,21,71,27,14,75,16,25,25,79,52,52,52,11,80,27,75,9,79,71,38,82,14,14,25,25,68,57,61,25,62,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,f140wr36j39j2my0w226j0hzo,A. Matos,Alex Matos,21,Midfielder,England,Midfielder,27.0,19.0,46.0,2.0,250.0,2.0,4.0,7.0,4.0,6.0,6.0,14.0,2.0,4.0,7.0,3.0,3.0,0.0,3.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,68.66,40.0,0.0,50.0,14.29,38.89,40.0,50.0,0.5680456404606157,0.1749265891049016,2.0,4.0,0.08916588,2.0,3.0,1.0,0.1164357399999999,20.0,9.72,6.84,16.560000000000002,0.72,0.72,1.44,2.52,1.44,2.16,2.16,5.04,0.72,1.44,2.52,1.08,1.08,0.0,1.08,1.8,0.36,0.36,0.36,0.0,0.0,0.0,0.0,68.66,40.0,0.0,50.0,14.29,38.89,40.0,50.0,0.2044964305658216,0.0629735720777645,0.72,1.44,0.0320997168,0.72,1.08,0.36,0.0419168663999999,7.2,CM/AM,7,7,7,7,11,82,68,71,57,54,32,50,75,46,54,39,21,36,89,71,43,7,29,54,50,54,7,7,21,46,36,43,57,36,57,14,36,18,14,14,7,7,7,7,14,7,7,7,14,100,79,79,86,79,93,57,93,57,86,79,21,64,93,93,50,7,29,54,50,54,7,7,21,46,36,43,57,36,64,14,57,21,14,21,7,7,7,7,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,1g4vfcht64wug4ve22g0o4gt0,A. Karapo,Ayberk Karapo,22,Defender,Türkiye,Defender,40.0,29.0,69.0,1.0,280.0,4.0,5.0,4.0,1.0,2.0,2.0,24.0,14.0,2.0,1.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,80.23,50.0,0.0,50.0,25.0,72.73,71.43,90.91,0.2627449459603076,0.1115153744454286,3.0,3.0,0.0667338899999999,1.0,4.0,3.0,0.1200399299999999,33.0,12.857142857142858,9.321428571428571,22.178571428571427,0.3214285714285714,1.2857142857142856,1.6071428571428572,1.2857142857142856,0.3214285714285714,0.6428571428571428,0.6428571428571428,7.714285714285714,4.5,0.6428571428571428,0.3214285714285714,0.3214285714285714,3.2142857142857144,0.0,0.9642857142857144,0.6428571428571428,0.0,0.3214285714285714,2.571428571428571,0.0,0.0,0.0,0.0,80.23,50.0,0.0,50.0,25.0,72.73,71.43,90.91,0.0844537326300988,0.0358442275003163,0.9642857142857144,0.9642857142857144,0.0214501789285713,0.3214285714285714,1.2857142857142856,0.9642857142857144,0.0385842632142856,10.607142857142858,LB/LCB,5,18,9,18,9,75,64,41,32,32,73,73,30,9,36,93,16,93,84,41,61,91,39,50,52,52,27,61,16,45,59,91,82,86,59,27,82,25,23,34,20,16,18,18,14,18,14,18,14,77,82,45,32,32,100,86,41,14,41,100,16,95,91,41,73,100,39,50,52,52,27,61,16,45,59,91,82,86,64,41,95,32,32,41,14,14,14,18,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,1kd5ennjoqlieedduxuz6o8dm,A. Kol,Ali Yavuz Kol,25,Attacker,Türkiye,Striker,30.0,63.0,93.0,8.0,341.0,7.0,2.0,10.0,4.0,25.0,27.0,25.0,4.0,1.0,12.0,17.0,4.0,0.0,6.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,73.81,77.78,0.0,68.0,10.0,45.45,33.33,80.0,0.8101363408157802,0.5404568783630718,4.0,24.0,0.65994385,12.0,12.0,15.0,0.3889173899999999,37.0,7.917888563049853,16.627565982404693,24.545454545454547,2.1114369501466275,1.8475073313783,0.5278592375366569,2.6392961876832843,1.0557184750733135,6.598240469208212,7.126099706744868,6.598240469208212,1.0557184750733135,0.2639296187683284,3.1671554252199416,4.486803519061584,1.0557184750733135,0.0,1.5835777126099708,1.0557184750733135,0.0,0.2639296187683284,0.2639296187683284,0.0,0.0,0.0,0.0,73.81,77.78,0.0,68.0,10.0,45.45,33.33,80.0,0.2138189755818774,0.1426425778670864,1.0557184750733135,6.334310850439883,0.1741787287390029,3.1671554252199416,3.1671554252199416,3.958944281524927,0.1026468184750733,9.765395894428153,LW,72,69,69,75,94,66,81,53,100,100,94,88,28,56,100,81,16,91,84,28,19,9,34,53,53,53,25,88,16,94,6,44,66,81,69,69,59,88,88,100,84,84,50,69,56,62,69,75,94,62,81,38,100,100,94,94,25,44,100,69,16,88,81,28,6,6,34,53,53,53,25,88,16,94,6,44,66,81,69,62,44,75,75,100,88,88,56,69,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,25wawsdczm69ctbpw5nn51kvd,A. Benedyczak,Adrian Benedyczak,25,Attacker,Poland,Striker,17.0,27.0,43.0,4.0,524.0,2.0,7.0,20.0,14.0,5.0,5.0,13.0,3.0,1.0,28.0,1.0,0.0,1.0,6.0,3.0,4.0,8.0,4.0,1.0,0.0,0.0,0.0,65.15,40.0,20.0,20.0,40.0,35.14,46.67,0.0,1.944684665262761,0.4211709436007513,9.0,1.0,0.02855202,0.0,3.0,3.0,0.2980168999999999,19.0,2.9198473282442747,4.637404580152672,7.385496183206107,0.6870229007633588,0.3435114503816794,1.202290076335878,3.435114503816794,2.404580152671756,0.8587786259541985,0.8587786259541985,2.232824427480916,0.5152671755725191,0.1717557251908397,4.809160305343512,0.1717557251908397,0.0,0.1717557251908397,1.0305343511450382,0.5152671755725191,0.6870229007633588,1.3740458015267176,0.6870229007633588,0.1717557251908397,0.0,0.0,0.0,65.15,40.0,20.0,20.0,40.0,35.14,46.67,0.0,0.3340107249497108,0.0723385208474572,1.545801526717557,0.1717557251908397,0.0049039729007633,0.0,0.5152671755725191,0.5152671755725191,0.0511861087786259,3.263358778625954,ST,43,32,34,66,45,38,96,91,41,38,23,64,54,93,23,14,62,95,73,79,84,43,79,52,52,52,18,25,66,14,55,18,64,14,86,75,98,12,16,11,43,36,61,55,18,7,4,46,36,32,82,75,21,18,14,43,36,64,11,14,54,89,54,75,79,32,68,52,52,52,18,25,66,14,55,18,64,14,64,54,96,7,11,11,25,29,50,25,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,Kerem Demirbay,33,Midfielder,Germany,Midfielder,84.0,95.0,174.0,6.0,429.0,14.0,5.0,3.0,2.0,2.0,3.0,18.0,6.0,6.0,2.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,84.88,53.85,25.0,50.0,33.33,51.43,55.56,57.14,0.2920166962420257,0.5592886923390216,1.0,4.0,0.08142132,0.0,23.0,17.0,0.3848752799999999,85.0,17.622377622377623,19.93006993006993,36.50349650349651,1.2587412587412588,2.937062937062937,1.048951048951049,0.6293706293706294,0.4195804195804196,0.4195804195804196,0.6293706293706294,3.776223776223776,1.2587412587412588,1.2587412587412588,0.4195804195804196,0.2097902097902098,0.8391608391608392,1.048951048951049,0.2097902097902098,0.0,0.0,0.2097902097902098,1.048951048951049,0.0,0.0,0.0,0.0,84.88,53.85,25.0,50.0,33.33,51.43,55.56,57.14,0.0612622439668585,0.1173332920990954,0.2097902097902098,0.8391608391608392,0.0170813958041958,0.0,4.825174825174825,3.5664335664335667,0.0807430657342657,17.832167832167833,DM/CM,37,60,51,79,57,79,47,71,27,36,40,56,71,31,30,43,96,41,23,41,59,51,40,51,51,51,40,40,67,40,67,40,71,50,54,83,49,44,34,10,69,56,54,39,43,57,43,83,49,77,43,69,26,31,37,51,71,29,26,43,97,43,23,41,57,51,40,51,51,51,40,40,67,40,67,40,71,50,51,86,51,34,31,10,66,43,40,43,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,2mk86jc25lu7lqklnvntxmtxw,M. Rafferty,Marcus Rafferty,21,Midfielder,Sweden,Midfielder,14.0,28.0,42.0,2.0,249.0,3.0,1.0,4.0,2.0,11.0,11.0,8.0,1.0,0.0,3.0,5.0,0.0,0.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,82.35,75.0,0.0,45.45,25.0,29.63,25.0,0.0,0.3026552269234789,0.0480259437724602,2.0,5.0,0.1202338999999999,6.0,2.0,3.0,0.1023092999999999,22.0,5.0602409638554215,10.120481927710845,15.180722891566266,0.7228915662650602,1.0843373493975903,0.3614457831325301,1.4457831325301205,0.7228915662650602,3.975903614457832,3.975903614457832,2.891566265060241,0.3614457831325301,0.0,1.0843373493975903,1.8072289156626504,0.0,0.0,0.7228915662650602,0.7228915662650602,0.0,0.3614457831325301,0.7228915662650602,0.3614457831325301,0.0,0.0,0.0,82.35,75.0,0.0,45.45,25.0,29.63,25.0,0.0,0.1093934555145104,0.0173587748575157,0.7228915662650602,1.8072289156626504,0.0434580361445782,2.1686746987951806,0.7228915662650602,1.0843373493975903,0.0369792650602409,7.951807228915663,LM/LCM,9,9,9,32,32,50,18,23,64,59,9,18,9,18,64,14,14,36,59,41,23,9,82,55,55,55,36,55,14,68,32,9,64,14,18,9,36,14,9,77,14,18,9,9,9,9,9,36,36,55,64,36,82,82,27,18,9,18,91,14,14,64,82,41,45,9,100,55,55,55,36,55,14,68,32,9,64,14,55,9,55,27,9,91,9,18,9,27,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,456ih9axhyygnymgp0516qmzt,G. Yalçın,Güven Yalçin,27,Attacker,Türkiye,Striker,27.0,38.0,65.0,5.0,395.0,2.0,6.0,10.0,5.0,10.0,10.0,24.0,4.0,1.0,11.0,6.0,3.0,0.0,5.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.0,65.0,25.0,0.0,60.0,20.0,50.0,40.0,42.86,0.9563298993470868,0.4783853020517126,5.0,5.0,0.1917045299999999,4.0,3.0,5.0,0.37151903,28.0,6.151898734177214,8.658227848101266,14.81012658227848,1.1392405063291138,0.4556962025316455,1.3670886075949369,2.278481012658228,1.1392405063291138,2.278481012658228,2.278481012658228,5.468354430379747,0.9113924050632912,0.2278481012658227,2.5063291139240502,1.3670886075949369,0.6835443037974683,0.0,1.1392405063291138,0.4556962025316455,0.4556962025316455,0.4556962025316455,1.1392405063291138,0.0,0.0,0.0,0.0,65.0,25.0,0.0,60.0,20.0,50.0,40.0,42.86,0.2178979517499691,0.1089991827459598,1.1392405063291138,1.1392405063291138,0.0436795131645569,0.9113924050632912,0.6835443037974683,1.1392405063291138,0.0846499055696202,6.379746835443037,RW,7,7,7,20,13,87,53,50,40,37,57,70,37,37,47,60,13,53,63,80,33,40,33,53,53,53,13,17,13,73,23,53,73,40,53,33,70,10,20,33,13,13,33,7,13,7,13,27,13,93,57,60,47,40,87,67,40,47,47,53,13,53,80,80,33,33,33,53,53,53,13,17,13,73,23,53,73,40,60,33,67,7,13,40,20,13,40,13,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,5gc13odno30w98ib9ioqd1bmc,A. Arous,Adem Arous,22,Defender,Tunisia,Defender,109.0,21.0,130.0,1.0,363.0,7.0,8.0,2.0,2.0,0.0,0.0,13.0,31.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,84.97,41.18,0.0,0.0,0.0,68.42,72.73,100.0,0.2521908855999621,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.07964091,55.0,27.02479338842976,5.206611570247934,32.231404958677686,0.2479338842975206,1.7355371900826446,1.983471074380165,0.4958677685950413,0.4958677685950413,0.0,0.0,3.2231404958677685,7.685950413223141,0.7438016528925621,0.9917355371900828,0.0,0.9917355371900828,0.0,0.0,0.0,0.0,0.0,0.2479338842975206,0.2479338842975206,0.0,0.0,0.0,84.97,41.18,0.0,0.0,0.0,68.42,72.73,100.0,0.0625266658512302,0.0,0.0,0.0,0.0,0.0,0.4958677685950413,0.2479338842975206,0.0197456801652892,13.636363636363637,CB,33,11,28,40,28,50,43,58,21,21,24,89,22,58,25,65,42,31,33,40,25,21,92,47,51,51,17,17,42,25,25,83,76,92,50,21,32,18,18,24,18,12,8,17,33,11,17,42,22,67,42,56,21,21,28,92,22,58,25,64,42,31,33,40,25,19,97,47,51,51,17,17,42,25,25,83,76,92,50,21,32,18,18,24,19,11,8,14,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,6lxkawhg9z2jyh7u8d6hp3g15,A. Baldursson,Andri Baldursson,24,Midfielder,Iceland,Midfielder,35.0,33.0,68.0,1.0,319.0,3.0,6.0,1.0,0.0,1.0,1.0,22.0,17.0,4.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,78.16,33.33,0.0,100.0,100.0,55.0,75.0,60.0,0.0531932905522499,0.0363149134833924,1.0,1.0,0.0199707,0.0,4.0,3.0,0.05933688,20.0,9.87460815047022,9.310344827586208,19.184952978056423,0.2821316614420063,0.8463949843260189,1.6927899686520378,0.2821316614420063,0.0,0.2821316614420063,0.2821316614420063,6.206896551724138,4.7962382445141065,1.1285266457680252,0.2821316614420063,0.2821316614420063,1.6927899686520378,0.0,0.2821316614420063,0.0,0.0,0.2821316614420063,1.4106583072100314,0.0,0.0,0.0,0.0,78.16,33.33,0.0,100.0,100.0,55.0,75.0,60.0,0.0150075114410736,0.0102455868761922,0.2821316614420063,0.2821316614420063,0.0056343667711598,0.0,1.1285266457680252,0.8463949843260189,0.0167408125391849,5.6426332288401255,DM/CM,6,3,3,17,6,90,23,16,16,14,70,97,44,19,30,67,33,41,23,41,59,51,40,51,51,51,9,9,33,91,96,63,86,60,17,11,49,10,9,10,6,6,6,6,3,3,3,20,9,91,26,16,17,17,91,100,57,20,40,86,33,57,23,41,71,66,40,51,51,51,9,9,33,91,96,63,86,60,20,17,60,9,9,10,6,6,6,6,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,6wfu6s6xo5zjeke21fgbouql0,J. Jessen,Jakob Jessen,22,Defender,Denmark,Defender,57.0,33.0,90.0,2.0,296.0,6.0,1.0,0.0,0.0,5.0,5.0,12.0,9.0,4.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,79.65,37.5,0.0,20.0,0.0,42.86,50.0,62.5,0.0,0.0552727716221906,0.0,4.0,0.07604206,0.0,5.0,5.0,0.1565189099999999,27.0,17.33108108108108,10.033783783783784,27.364864864864867,0.6081081081081081,1.8243243243243243,0.304054054054054,0.0,0.0,1.5202702702702704,1.5202702702702704,3.6486486486486487,2.7364864864864864,1.2162162162162162,0.6081081081081081,0.304054054054054,1.5202702702702704,0.0,0.0,0.0,0.0,0.0,0.6081081081081081,0.0,0.0,0.0,0.0,79.65,37.5,0.0,20.0,0.0,42.86,50.0,62.5,0.0,0.0168059102905309,0.0,1.2162162162162162,0.0231208966216216,0.0,1.5202702702702704,1.5202702702702704,0.0475902091216215,8.20945945945946,LB/LCB,41,23,32,34,25,9,7,16,68,57,25,18,52,27,36,61,16,20,27,41,20,36,39,50,52,52,23,23,16,27,20,27,48,50,7,14,20,36,32,14,30,23,23,9,68,23,32,50,55,9,7,16,77,73,41,50,64,18,36,82,16,20,27,41,20,41,39,50,52,52,23,23,16,27,20,27,48,50,7,14,20,52,36,14,32,27,23,14,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,8q4m06v3yfsq2iza942ezaxud,Cláudio Winck,Cláudio Winck Neto,32,Defender,Brazil,Defender,76.0,68.0,144.0,8.0,535.0,13.0,9.0,12.0,6.0,8.0,8.0,37.0,27.0,7.0,8.0,6.0,8.0,0.0,6.0,2.0,0.0,3.0,10.0,2.0,0.0,0.0,0.0,77.42,35.14,0.0,75.0,25.0,59.68,52.94,66.67,0.9927822368876223,0.6714216785214323,5.0,5.0,0.10824165,2.0,16.0,21.0,0.6604812199999996,87.0,12.78504672897196,11.4392523364486,24.22429906542056,1.3457943925233644,2.186915887850468,1.514018691588785,2.0186915887850465,1.0093457943925233,1.3457943925233644,1.3457943925233644,6.224299065420561,4.542056074766355,1.1775700934579438,1.3457943925233644,1.0093457943925233,1.3457943925233644,0.0,1.0093457943925233,0.3364485981308411,0.0,0.5046728971962616,1.6822429906542056,0.3364485981308411,0.0,0.0,0.0,77.42,35.14,0.0,75.0,25.0,59.68,52.94,66.67,0.1670100959250205,0.112949441246596,0.8411214953271028,0.8411214953271028,0.0182088757009345,0.3364485981308411,2.691588785046729,3.5327102803738315,0.1111089902803737,14.635514018691588,RB/RCB,40,30,35,80,57,80,95,92,85,85,95,75,82,82,92,90,22,95,92,42,95,90,98,48,52,52,20,20,22,75,57,70,55,60,95,75,95,62,40,50,55,78,70,55,20,20,15,75,50,70,95,95,80,80,95,65,85,75,80,80,22,95,90,42,95,85,100,48,52,52,20,20,22,75,57,70,55,60,95,70,95,60,40,50,45,75,55,30,Süper Lig
