Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total accurate long balls_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total interception_Total,total won tackle_Total,total big chances saved_Total,total accurate cross_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total duels won_p90,total touches in opposition box_p90,total accurate long balls_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total interception_p90,total won tackle_p90,total big chances saved_p90,total accurate cross_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total accurate cross_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total interception_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total accurate cross_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,4xx1a0gslcsf2zartt5nbonx0,Zé Vitor,José Vítor Lima Cardoso,25.0,Defender,Brazil,Defender,258.0,115.0,370.0,41.0,585.0,5.0,38.0,24.0,0.0,3.0,5.0,1.0,4.0,2.0,1.0,1.0,39.0,1.0,1.0,4.0,1.0,6.0,6.0,0.0,3.0,82.96,48.72,75.0,100.0,20.0,64.06,68.57,50.0,0.3195902874842588,0.1460263093981821,3.0,2.0,0.04813761,2.0,38.0,51.0,0.8882100900000001,209.0,39.69230769230769,17.692307692307693,56.92307692307692,6.307692307692308,0.7692307692307693,5.846153846153846,3.692307692307693,0.0,0.4615384615384615,0.7692307692307693,0.1538461538461538,0.6153846153846154,0.3076923076923077,0.1538461538461538,0.1538461538461538,6.0,0.1538461538461538,0.1538461538461538,0.6153846153846154,0.1538461538461538,0.9230769230769232,0.9230769230769232,0.0,0.4615384615384615,82.96,48.72,75.0,100.0,20.0,64.06,68.57,50.0,0.0491677365360398,0.0224655860612587,0.4615384615384615,0.3076923076923077,0.0074057861538461,0.3076923076923077,5.846153846153846,7.846153846153846,0.1366477061538461,32.15384615384615,LB/LCB,100,88,100,100,73,100,100,44,52,81,62,94,83,12,10,100,94,75,69,33,79,73,50,71,54,71,100,100,73,79,79,29,79,46,85,31,29,48,92,96,83,100,100,71,96,92,46,100,100,44,54,71,62,88,75,8,8,100,96,79,33,29,50,50,50,62,54,71,100,100,73,79,79,29,67,33,79,29,29,33,92,96,75,96,Liga Portugal
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,5igsj45agcp6j6yh0abxrmuei,Matheus Dias,Matheus dos Santos Dias,24.0,Midfielder,Brazil,Midfielder,244.0,68.0,312.0,20.0,547.0,3.0,16.0,12.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,24.0,0.0,0.0,2.0,1.0,10.0,2.0,1.0,0.0,87.89,44.44,0.0,50.0,0.0,42.55,52.17,40.0,0.0358828437683975,0.0760818019682407,1.0,5.0,0.10726661,1.0,10.0,16.0,0.30209709,201.0,40.14625228519196,11.188299817184644,51.334552102376605,3.290676416819013,0.4936014625228519,2.6325411334552102,1.974405850091408,0.0,0.3290676416819013,0.3290676416819013,0.1645338208409506,0.1645338208409506,0.0,0.3290676416819013,0.3290676416819013,3.948811700182816,0.0,0.0,0.3290676416819013,0.1645338208409506,1.6453382084095065,0.3290676416819013,0.1645338208409506,0.0,87.89,44.44,0.0,50.0,0.0,42.55,52.17,40.0,0.0059039413878533,0.0125180295742992,0.1645338208409506,0.8226691042047533,0.0176489851919561,0.1645338208409506,1.6453382084095065,2.6325411334552102,0.0497051884826325,33.07129798903108,DM/CM,98,43,88,51,57,85,95,37,37,36,56,31,24,30,29,96,43,24,14,33,88,18,100,33,56,24,33,56,24,14,60,14,10,24,39,43,43,29,29,55,36,95,100,17,69,14,50,69,88,37,29,21,43,24,24,17,17,93,43,24,10,21,76,5,100,33,56,24,33,56,24,14,60,14,10,19,26,31,31,26,12,31,29,79,Liga Portugal
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,6vqxkwgcx3qa1ke5oeutrp250,Daniel Júnior,Daniel de Melo Araujo Júnior,24.0,Midfielder,Brazil,Midfielder,39.0,63.0,98.0,33.0,375.0,0.0,7.0,0.0,1.0,7.0,3.0,0.0,3.0,2.0,12.0,12.0,1.0,0.0,0.0,18.0,8.0,1.0,5.0,0.0,4.0,84.48,63.64,28.57,66.67,0.0,71.74,0.0,71.43,0.1784498172719645,0.640202194310054,2.0,17.0,0.40374283,5.0,11.0,15.0,0.4091259800000001,35.0,9.36,15.12,23.52,7.919999999999999,0.0,1.68,0.0,0.24,1.68,0.72,0.0,0.72,0.48,2.88,2.88,0.24,0.0,0.0,4.319999999999999,1.92,0.24,1.2,0.0,0.96,84.48,63.64,28.57,66.67,0.0,71.74,0.0,71.43,0.0428279561452714,0.1536485266344129,0.48,4.08,0.0968982791999999,1.2,2.64,3.6,0.0981902352,8.399999999999999,CM/AM,41,37,33,93,4,70,4,76,48,24,6,54,65,74,70,22,26,11,96,87,26,57,52,69,63,67,63,85,11,100,6,70,19,52,46,93,89,52,54,61,52,30,37,44,37,100,4,85,4,78,70,37,6,59,70,74,70,19,26,11,100,85,26,74,52,67,63,67,63,85,11,100,6,70,11,63,52,96,85,59,59,59,44,26,Liga Portugal
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,94vz9l4bhvsvs9909kksvs3qh,Wesley Andrade,Wesley David de Oliveira Andrade,26.0,Defender,Brazil,Defender,78.0,85.0,157.0,26.0,496.0,8.0,3.0,3.0,0.0,4.0,8.0,3.0,5.0,5.0,9.0,11.0,14.0,1.0,1.0,7.0,7.0,11.0,5.0,0.0,6.0,88.2,37.5,35.29,77.78,12.5,54.17,42.86,55.56,0.4611666582101106,0.4034494878586747,6.0,12.0,0.28749447,3.0,10.0,12.0,0.57203553,73.0,14.153225806451614,15.423387096774194,28.48790322580645,4.717741935483871,1.4516129032258065,0.5443548387096774,0.5443548387096774,0.0,0.7258064516129032,1.4516129032258065,0.5443548387096774,0.907258064516129,0.907258064516129,1.6330645161290325,1.995967741935484,2.540322580645161,0.1814516129032258,0.1814516129032258,1.2701612903225807,1.2701612903225807,1.995967741935484,0.907258064516129,0.0,1.0887096774193548,88.2,37.5,35.29,77.78,12.5,54.17,42.86,55.56,0.0836794339494152,0.0732065602969369,1.0887096774193548,2.177419354838709,0.052166335282258,0.5443548387096774,1.814516129032258,2.177419354838709,0.1037967695564516,13.245967741935484,RB/RCB,45,59,36,66,73,9,36,39,55,100,73,98,100,75,86,41,89,61,86,95,98,57,43,91,86,50,77,77,45,55,36,30,77,59,100,86,82,41,36,32,50,39,45,59,41,59,64,9,32,39,55,95,64,100,95,77,82,32,86,64,86,91,95,41,43,91,86,50,77,77,45,55,36,30,73,50,100,77,73,41,36,32,45,45,Liga Portugal
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,9i1n0wl49q3swmwb582a6vg15,Léo Santos,Leonardo Rodrigues dos Santos,27.0,Defender,Brazil,Defender,159.0,65.0,222.0,24.0,405.0,10.0,22.0,15.0,1.0,5.0,5.0,5.0,0.0,0.0,2.0,2.0,25.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,85.38,46.81,100.0,100.0,20.0,57.14,62.5,60.0,0.6333217345395437,0.4927058931057291,0.0,6.0,0.16335516,2.0,12.0,17.0,0.8924411300000006,117.0,35.333333333333336,14.444444444444445,49.333333333333336,5.333333333333333,2.2222222222222223,4.888888888888889,3.333333333333333,0.2222222222222222,1.1111111111111112,1.1111111111111112,1.1111111111111112,0.0,0.0,0.4444444444444444,0.4444444444444444,5.555555555555555,0.2222222222222222,0.2222222222222222,0.4444444444444444,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.2222222222222222,0.4444444444444444,85.38,46.81,100.0,100.0,20.0,57.14,62.5,60.0,0.1407381632310097,0.1094901984679398,0.0,1.3333333333333333,0.0363011466666666,0.4444444444444444,2.6666666666666665,3.7777777777777777,0.1983202511111112,26.0,RB/RCB,91,23,68,52,86,95,95,86,70,80,93,34,27,16,16,75,89,61,23,34,34,20,91,45,73,64,95,93,50,68,86,43,95,68,32,27,32,27,45,61,68,73,100,50,86,77,82,100,100,91,77,82,91,34,27,18,18,86,95,68,27,45,45,23,95,50,73,64,95,93,50,68,86,43,95,82,32,36,45,36,59,64,82,91,Liga Portugal
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,9umchhzzczfkymvx52hhni7d,Liziero,Igor Matheus Liziero Pereira,28.0,Midfielder,Brazil,Midfielder,94.0,62.0,156.0,19.0,338.0,1.0,8.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,7.0,0.0,7.0,3.0,0.0,0.0,84.78,47.06,0.0,0.0,66.67,50.0,0.0,27.27,0.1295728266650999,0.2625377888510063,1.0,3.0,0.06458782,2.0,15.0,14.0,0.51409076,83.0,25.02958579881657,16.50887573964497,41.53846153846154,5.059171597633136,0.2662721893491124,2.1301775147929,0.2662721893491124,0.2662721893491124,0.7988165680473372,0.7988165680473372,0.2662721893491124,0.5325443786982249,0.0,0.5325443786982249,0.5325443786982249,0.5325443786982249,0.2662721893491124,0.5325443786982249,1.863905325443787,0.0,1.863905325443787,0.7988165680473372,0.0,0.0,84.78,47.06,0.0,0.0,66.67,50.0,0.0,27.27,0.0345016402362692,0.0699065118242324,0.2662721893491124,0.7988165680473372,0.0171979402366863,0.5325443786982249,3.994082840236687,3.727810650887574,0.1368880721893491,22.10059171597633,DM/CM,57,38,45,48,30,51,12,85,54,55,56,56,24,30,29,18,93,87,77,11,64,31,50,33,40,33,33,11,96,44,4,5,33,57,39,25,29,48,49,45,67,55,76,52,62,60,31,62,7,83,55,60,57,62,24,33,33,14,100,95,83,11,79,33,50,33,40,33,33,11,96,44,4,5,36,62,43,26,29,50,60,64,86,62,Liga Portugal
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,ausaja79nhlknp6lbmznb7ckq,W. Kokolo,William Kokolo,26.0,Defender,France,Defender,48.0,41.0,84.0,15.0,337.0,4.0,5.0,3.0,1.0,6.0,0.0,0.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,3.0,1.0,3.0,6.0,0.0,5.0,80.0,33.33,38.46,10.0,0.0,50.0,75.0,75.0,0.0,0.5662752075305827,0.0,6.0,0.14471817,5.0,7.0,12.0,0.4668343000000001,35.0,12.818991097922847,10.949554896142434,22.433234421364983,4.00593471810089,1.0682492581602374,1.3353115727002969,0.8011869436201781,0.2670623145400593,1.602373887240356,0.0,0.0,0.0,0.0,2.6706231454005933,2.6706231454005933,0.8011869436201781,0.0,0.0,0.8011869436201781,0.2670623145400593,0.8011869436201781,1.602373887240356,0.0,1.3353115727002969,80.0,33.33,38.46,10.0,0.0,50.0,75.0,75.0,0.0,0.1512307675897698,0.0,1.602373887240356,0.0386487694362017,1.3353115727002969,1.869436201780416,3.204747774480712,0.1246738486646884,9.347181008902076,LB/LCB,33,19,25,42,52,31,29,90,75,12,25,19,29,83,79,8,44,33,46,33,31,73,50,83,33,29,96,25,33,42,90,77,12,75,19,77,75,81,44,56,58,38,25,12,12,42,71,38,38,92,88,12,25,19,29,96,96,4,44,33,54,38,38,83,50,88,33,29,96,25,33,42,90,77,12,92,19,92,92,88,46,75,67,33,Liga Portugal
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,c38u6t2mr5f441tcuxlwpulpm,Miguel Baeza,Miguel Baeza,26.0,Midfielder,Spain,Midfielder,77.0,79.0,152.0,15.0,544.0,7.0,14.0,6.0,0.0,4.0,6.0,3.0,3.0,1.0,4.0,4.0,6.0,1.0,3.0,6.0,0.0,1.0,2.0,0.0,4.0,84.44,73.68,50.0,0.0,50.0,48.39,54.55,66.67,0.508690423253709,0.4844788726043491,4.0,5.0,0.10939604,3.0,15.0,21.0,0.5085729699999999,78.0,12.738970588235295,13.069852941176473,25.147058823529413,2.481617647058824,1.1580882352941178,2.3161764705882355,0.9926470588235294,0.0,0.6617647058823529,0.9926470588235294,0.4963235294117647,0.4963235294117647,0.1654411764705882,0.6617647058823529,0.6617647058823529,0.9926470588235294,0.1654411764705882,0.4963235294117647,0.9926470588235294,0.0,0.1654411764705882,0.3308823529411764,0.0,0.6617647058823529,84.44,73.68,50.0,0.0,50.0,48.39,54.55,66.67,0.084158342082415,0.0801527546588077,0.6617647058823529,0.8272058823529412,0.0180986095588235,0.4963235294117647,2.481617647058824,3.474264705882353,0.0841389104779411,12.904411764705882,RM/RCM,88,88,75,25,50,100,81,44,62,38,44,62,25,19,19,62,88,81,44,12,25,50,56,94,88,88,94,12,100,62,100,62,50,62,56,38,38,25,100,88,75,88,88,38,50,12,25,100,62,44,38,25,25,38,25,12,12,38,88,75,25,12,12,38,56,88,88,88,94,12,100,62,100,62,25,50,38,38,25,12,75,75,38,88,Liga Portugal
Nacional,99xu9ofwhlbp0lg1j4eiplgrg,dpuj6vhkxhoujjxlqq3uw11jo,Pablo Ruan,Pablo Ruan Messias Cardozo,23.0,Attacker,Brazil,Striker,22.0,37.0,59.0,23.0,506.0,19.0,1.0,14.0,0.0,4.0,12.0,10.0,2.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,70.24,50.0,0.0,25.0,33.33,47.92,53.85,75.0,1.2540426183968485,0.2509189027976524,3.0,1.0,0.0241224,0.0,3.0,3.0,0.06141001,14.0,3.91304347826087,6.58102766798419,10.49407114624506,4.090909090909091,3.379446640316206,0.1778656126482213,2.490118577075099,0.0,0.7114624505928854,2.134387351778656,1.7786561264822136,0.3557312252964427,0.7114624505928854,0.7114624505928854,0.7114624505928854,0.7114624505928854,0.1778656126482213,0.7114624505928854,0.7114624505928854,0.1778656126482213,0.0,0.5335968379446641,0.0,0.0,70.24,50.0,0.0,25.0,33.33,47.92,53.85,75.0,0.2230510586081351,0.0446298443711239,0.5335968379446641,0.1778656126482213,0.0042905454545454,0.0,0.5335968379446641,0.5335968379446641,0.0109227290513834,2.490118577075099,ST,43,43,38,57,43,23,83,28,42,53,58,45,78,25,25,62,30,42,22,27,18,60,52,35,38,42,35,27,37,70,93,63,57,43,63,15,17,15,40,30,20,22,30,30,27,47,33,20,77,28,37,40,53,47,67,20,20,50,27,37,13,27,18,47,52,35,38,42,35,27,37,70,93,63,43,40,60,10,10,15,37,27,17,20,Liga Portugal
Santa Clara,cmbqc74mshg77ra7mywec2a6b,1i7lxt3ijmk984rn2ioys94ut,Pedro Pacheco,Pedro Jorge Pacheco Seabra,29.0,Defender,Portugal,Defender,260.0,84.0,343.0,21.0,630.0,4.0,31.0,7.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,45.0,0.0,0.0,2.0,2.0,15.0,5.0,0.0,1.0,86.4,49.21,20.0,100.0,0.0,60.0,58.33,50.0,0.1680869361543501,0.2313503784759417,0.0,6.0,0.10649833,0.0,18.0,24.0,0.9879335300000004,229.0,37.142857142857146,12.0,49.0,3.0,0.5714285714285714,4.428571428571429,1.0,0.1428571428571428,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,0.2857142857142857,6.428571428571429,0.0,0.0,0.2857142857142857,0.2857142857142857,2.142857142857143,0.7142857142857143,0.0,0.1428571428571428,86.4,49.21,20.0,100.0,0.0,60.0,58.33,50.0,0.0240124194506214,0.0330500540679916,0.0,0.8571428571428571,0.0152140471428571,0.0,2.571428571428572,3.4285714285714284,0.1411333614285715,32.714285714285715,CB,68,50,62,53,54,84,26,97,88,49,38,76,38,68,68,85,40,28,38,81,94,63,46,93,35,62,88,85,28,54,41,35,44,97,37,76,71,28,56,66,91,68,44,38,35,25,38,76,16,96,79,40,28,68,38,62,62,79,40,28,26,72,90,50,46,90,35,62,88,85,28,54,41,35,35,88,37,69,68,28,47,60,88,59,Liga Portugal
Santa Clara,cmbqc74mshg77ra7mywec2a6b,28h8k0bv45oiw9k64dd5mdawa,Tiago Ribeiro,Tiago Miguel Hora Ribeiro,24.0,Midfielder,Portugal,Midfielder,33.0,50.0,76.0,13.0,315.0,1.0,6.0,3.0,0.0,4.0,7.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,3.0,0.0,7.0,71.7,40.0,35.0,0.0,28.57,41.94,33.33,75.0,0.430615323753876,0.3412854888262519,3.0,2.0,0.04347372,3.0,3.0,13.0,0.30233766,32.0,9.428571428571429,14.285714285714286,21.714285714285715,3.7142857142857135,0.2857142857142857,1.7142857142857142,0.8571428571428571,0.0,1.1428571428571428,2.0,0.2857142857142857,1.7142857142857142,0.8571428571428571,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,1.7142857142857142,0.0,0.2857142857142857,0.8571428571428571,0.0,2.0,71.7,40.0,35.0,0.0,28.57,41.94,33.33,75.0,0.1230329496439645,0.0975101396646434,0.8571428571428571,0.5714285714285714,0.0124210628571428,0.8571428571428571,0.8571428571428571,3.7142857142857135,0.0863821885714285,9.142857142857142,CM/AM,22,26,22,24,7,63,63,31,22,63,26,89,76,4,4,7,72,54,44,9,26,28,52,81,7,30,70,9,50,33,50,78,52,26,65,11,9,37,9,48,11,22,41,41,33,31,7,89,81,31,30,78,28,96,81,4,4,7,85,67,67,9,30,44,52,93,7,30,70,9,50,33,50,78,59,37,81,15,11,37,11,63,37,33,Liga Portugal
Santa Clara,cmbqc74mshg77ra7mywec2a6b,28lucwbes9q95s1j4mgy2s50q,Lucas Soares,Lucas Soares de Almeida,28.0,Defender,Brazil,Defender,54.0,66.0,117.0,9.0,275.0,6.0,9.0,2.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,11.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,83.57,56.25,25.0,100.0,50.0,60.0,50.0,75.0,0.1423077898448709,0.1083747579450306,2.0,8.0,0.16923298,2.0,18.0,13.0,0.29711024,67.0,17.672727272727276,21.6,38.290909090909096,2.9454545454545458,1.963636363636364,2.9454545454545458,0.6545454545454545,0.0,0.3272727272727272,0.6545454545454545,0.6545454545454545,0.0,0.3272727272727272,0.6545454545454545,0.6545454545454545,3.6,0.0,0.3272727272727272,0.3272727272727272,0.6545454545454545,0.0,0.981818181818182,0.0,0.981818181818182,83.57,56.25,25.0,100.0,50.0,60.0,50.0,75.0,0.046573458494685,0.0354681026001918,0.6545454545454545,2.618181818181818,0.0553853389090909,0.6545454545454545,5.890909090909092,4.254545454545455,0.0972360785454545,21.92727272727273,RB/RCB,18,27,18,5,45,59,23,39,18,41,50,34,70,16,16,20,39,61,7,34,7,20,43,61,59,95,45,93,80,82,48,77,32,23,91,59,36,27,68,41,14,27,55,73,50,5,77,86,36,39,23,59,77,34,82,23,23,64,39,73,9,73,7,50,43,82,59,95,45,93,80,82,48,77,50,23,91,91,77,45,91,68,41,77,Liga Portugal
Santa Clara,cmbqc74mshg77ra7mywec2a6b,2aumz6rtq4ufba7z7zn5v8frp,Gonçalo Paciência,Gonçalo Mendes Paciência,32.0,Attacker,Portugal,Striker,22.0,38.0,59.0,26.0,518.0,20.0,4.0,7.0,1.0,5.0,22.0,13.0,9.0,4.0,12.0,12.0,6.0,5.0,10.0,8.0,5.0,1.0,5.0,0.0,1.0,59.0,36.36,50.0,41.67,45.45,36.11,35.0,83.33,2.518694306235365,0.5486759207302637,6.0,4.0,0.1270642,3.0,8.0,9.0,0.5000317400000001,27.0,3.8223938223938223,6.602316602316602,10.250965250965251,4.517374517374518,3.474903474903475,0.694980694980695,1.2162162162162162,0.1737451737451737,0.8687258687258688,3.8223938223938223,2.258687258687259,1.5637065637065637,0.694980694980695,2.0849420849420848,2.0849420849420848,1.0424710424710424,0.8687258687258688,1.7374517374517375,1.38996138996139,0.8687258687258688,0.1737451737451737,0.8687258687258688,0.0,0.1737451737451737,59.0,36.36,50.0,41.67,45.45,36.11,35.0,83.33,0.4376109798478433,0.0953297931770728,1.0424710424710424,0.694980694980695,0.0220767915057915,0.5212355212355212,1.38996138996139,1.5637065637065637,0.0868781015444015,4.691119691119691,ST,43,47,38,62,47,70,57,73,58,90,77,100,78,82,77,80,92,97,58,78,52,82,52,77,10,23,97,47,60,33,40,70,87,80,93,43,53,68,83,78,77,63,27,33,23,50,40,70,47,70,47,83,73,100,63,77,77,80,93,93,47,67,47,73,52,80,10,23,97,47,60,33,40,70,90,77,87,40,43,67,77,73,73,60,Liga Portugal
Santa Clara,cmbqc74mshg77ra7mywec2a6b,2qm5o47nieer84hlce71ol7o4,Sorriso,Luiz Fernando Salles de Castro,20.0,Attacker,Brazil,Striker,15.0,33.0,44.0,15.0,294.0,16.0,2.0,2.0,1.0,5.0,8.0,6.0,2.0,6.0,12.0,14.0,3.0,0.0,2.0,5.0,6.0,1.0,1.0,0.0,4.0,78.57,40.0,80.0,50.0,25.0,42.86,40.0,50.0,0.5923932161160709,0.3966312795089004,6.0,5.0,0.11767659,1.0,2.0,7.0,0.28015069,14.0,4.591836734693878,10.10204081632653,13.46938775510204,4.591836734693878,4.8979591836734695,0.6122448979591837,0.6122448979591837,0.3061224489795918,1.530612244897959,2.4489795918367347,1.836734693877551,0.6122448979591837,1.836734693877551,3.673469387755102,4.285714285714286,0.9183673469387756,0.0,0.6122448979591837,1.530612244897959,1.836734693877551,0.3061224489795918,0.3061224489795918,0.0,1.2244897959183674,78.57,40.0,80.0,50.0,25.0,42.86,40.0,50.0,0.1813448620763482,0.1214177386251736,1.836734693877551,1.530612244897959,0.0360234459183673,0.3061224489795918,0.6122448979591837,2.142857142857143,0.0857604153061224,4.285714285714286,ST,25,32,27,40,32,42,17,73,58,27,28,45,98,82,87,42,7,17,33,87,52,17,52,92,68,32,100,72,17,47,48,27,20,67,93,57,50,40,30,60,63,22,57,67,50,53,73,63,30,90,80,63,57,63,100,97,97,67,7,20,53,93,70,23,52,100,68,32,100,72,17,47,48,27,37,87,100,77,60,43,40,83,70,50,Liga Portugal
Santa Clara,cmbqc74mshg77ra7mywec2a6b,3ce6k0jldiwe7hv790vhgfac4,Brenner,Brenner Lucas Gonçalves Santos,24.0,Attacker,Brazil,Striker,21.0,34.0,54.0,28.0,265.0,20.0,2.0,1.0,0.0,3.0,10.0,8.0,2.0,1.0,9.0,9.0,1.0,2.0,4.0,6.0,6.0,1.0,11.0,0.0,1.0,73.97,50.0,50.0,66.67,40.0,58.33,20.0,73.33,0.8433225836235624,0.0252920224154791,2.0,7.0,0.2065418799999999,2.0,3.0,2.0,0.27764121,16.0,7.132075471698113,11.547169811320757,18.33962264150944,9.50943396226415,6.792452830188679,0.6792452830188679,0.3396226415094339,0.0,1.018867924528302,3.39622641509434,2.7169811320754715,0.6792452830188679,0.3396226415094339,3.056603773584905,3.056603773584905,0.3396226415094339,0.6792452830188679,1.3584905660377358,2.037735849056604,2.037735849056604,0.3396226415094339,3.735849056603773,0.0,0.3396226415094339,73.97,50.0,50.0,66.67,40.0,58.33,20.0,73.33,0.2864114434947947,0.0085897434618608,0.6792452830188679,2.3773584905660377,0.0701462988679244,0.6792452830188679,1.018867924528302,0.6792452830188679,0.0942932411320754,5.433962264150943,LW,53,29,24,94,71,29,32,29,26,74,91,32,26,32,26,21,88,79,44,65,29,100,53,41,35,68,100,100,62,88,24,65,71,12,24,41,41,41,12,6,29,15,76,47,47,100,82,35,41,29,29,94,94,47,41,47,47,35,88,88,65,76,35,100,53,41,35,68,100,100,62,88,24,65,88,12,29,53,59,47,29,6,41,18,Liga Portugal
