Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Karlsruher SC,aojwbjr39s1w2mcd9l2bf2dhk,tljae4gm0cajryekhfrx6dck,L. Ben Farhat,Louey Ben Farhat,20,Midfielder,Tunisia,Midfielder,14.0,32.0,3.0,46.0,0.0,3.0,12.0,8.0,4.0,5.0,13.0,13.0,15.0,0.0,0.0,2.0,246.0,4.0,18.0,4.0,9.0,2.0,0.0,1.0,0.0,0.0,0.0,76.67,100.0,0.0,69.23,33.33,55.56,0.0,100.0,1.007060712994183,0.2529596092280042,4.0,7.0,0.1947609699999999,7.0,3.0,3.0,0.10262671,18.0,5.121951219512195,11.707317073170731,1.0975609756097562,16.829268292682926,0.0,1.0975609756097562,4.390243902439025,2.926829268292683,1.4634146341463414,1.829268292682927,4.7560975609756095,4.7560975609756095,5.48780487804878,0.0,0.0,0.7317073170731707,1.4634146341463414,6.585365853658536,1.4634146341463414,3.292682926829268,0.7317073170731707,0.0,0.3658536585365853,0.0,0.0,0.0,76.67,100.0,0.0,69.23,33.33,55.56,0.0,100.0,0.368436846217384,0.0925461984980503,1.4634146341463414,2.5609756097560976,0.0712540134146341,2.5609756097560976,1.0975609756097562,1.0975609756097562,0.0375463573170731,6.585365853658536,CM/AM,9,4,28,4,17,7,70,87,44,83,78,78,31,13,37,31,74,83,24,91,39,15,61,52,50,52,33,96,15,89,54,81,20,98,74,7,57,24,30,80,6,4,4,4,19,7,37,7,17,19,96,96,74,96,93,93,70,13,37,44,93,100,52,96,52,15,80,52,50,52,33,96,15,89,54,81,20,98,100,22,81,52,59,96,7,4,4,7,2. Bundesliga
Karlsruher SC,aojwbjr39s1w2mcd9l2bf2dhk,znl4pu034okfvsqah5za29xx,S. Jung,Sebastian Jung,36,Defender,Germany,Defender,27.0,51.0,2.0,77.0,1.0,4.0,2.0,2.0,0.0,0.0,3.0,3.0,12.0,8.0,0.0,1.0,262.0,1.0,6.0,4.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,77.0,16.67,25.0,66.67,50.0,52.17,20.0,100.0,0.1499947935343454,0.3389001567300727,0.0,5.0,0.14110378,2.0,4.0,7.0,0.2886165199999999,34.0,9.274809160305344,17.51908396946565,0.6870229007633588,26.45038167938932,0.3435114503816794,1.3740458015267176,0.6870229007633588,0.6870229007633588,0.0,0.0,1.0305343511450382,1.0305343511450382,4.122137404580153,2.748091603053436,0.0,0.3435114503816794,0.3435114503816794,2.0610687022900764,1.3740458015267176,0.6870229007633588,1.717557251908397,0.3435114503816794,0.0,0.0,0.0,0.0,77.0,16.67,25.0,66.67,50.0,52.17,20.0,100.0,0.0515249290766835,0.1164160843729257,0.0,1.717557251908397,0.0484707641221374,0.6870229007633588,1.3740458015267176,2.404580152671756,0.0991430793893129,11.6793893129771,RB/RCB,8,27,8,8,8,73,29,60,13,27,29,25,21,31,42,13,58,60,58,58,54,50,38,42,52,52,31,4,75,81,83,50,8,98,35,65,17,73,73,50,12,19,23,12,12,62,8,31,8,88,50,85,13,27,54,50,46,46,42,19,85,81,85,69,69,58,38,42,52,52,31,4,75,81,83,50,8,98,50,73,17,88,88,62,15,23,54,27,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,2r0o55zkda9zi7zg77i2i7fv8,H. Sekine,Hiroki Sekine,24,Defender,Japan,Defender,187.0,115.0,7.0,301.0,14.0,2.0,6.0,3.0,3.0,1.0,8.0,9.0,35.0,20.0,0.0,6.0,539.0,0.0,10.0,4.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,90.39,46.67,25.0,12.5,0.0,58.33,63.64,75.0,0.480696613322773,0.3099850371544864,2.0,9.0,0.16669235,4.0,29.0,31.0,0.79772016,150.0,31.22448979591837,19.20222634508349,1.1688311688311688,50.25974025974026,2.3376623376623376,0.3339517625231911,1.0018552875695732,0.5009276437847866,0.5009276437847866,0.1669758812615955,1.3358070500927643,1.50278293135436,5.8441558441558445,3.339517625231911,0.0,1.0018552875695732,0.0,1.6697588126159555,0.6679035250463822,0.1669758812615955,2.0037105751391464,0.1669758812615955,0.0,0.0,0.0,0.0,90.39,46.67,25.0,12.5,0.0,58.33,63.64,75.0,0.0802647406290344,0.0517600247567788,0.3339517625231911,1.50278293135436,0.0278336020408163,0.6679035250463822,4.842300556586271,5.176252319109462,0.133200026716141,25.04638218923933,RB/RCB,96,88,33,96,92,33,85,79,83,65,81,79,92,67,42,73,21,90,58,31,96,50,38,42,52,52,100,58,75,15,21,81,85,65,81,58,65,92,81,67,98,96,85,92,96,73,19,96,92,31,77,65,69,54,65,69,88,63,42,62,21,73,50,23,88,46,38,42,52,52,100,58,75,15,21,81,85,65,65,50,54,77,65,58,96,96,65,92,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,36b4jkncdieq9yryo32wk5d78,G. Balzi,Guillermo Balzi,25,Midfielder,Argentina,Midfielder,47.0,173.0,9.0,212.0,0.0,15.0,9.0,4.0,5.0,2.0,20.0,21.0,33.0,2.0,1.0,3.0,490.0,4.0,7.0,11.0,11.0,3.0,8.0,0.0,0.0,0.0,0.0,87.97,64.29,29.63,55.0,44.44,47.83,0.0,27.27,0.6803726763897971,1.3417336308678944,2.0,35.0,0.8375404099999999,15.0,16.0,34.0,1.2936841200000002,117.0,8.63265306122449,31.77551020408163,1.6530612244897958,38.93877551020408,0.0,2.7551020408163263,1.6530612244897958,0.7346938775510203,0.9183673469387756,0.3673469387755101,3.673469387755102,3.857142857142857,6.061224489795918,0.3673469387755101,0.183673469387755,0.5510204081632653,0.7346938775510203,1.2857142857142856,2.020408163265306,2.020408163265306,0.5510204081632653,1.469387755102041,0.0,0.0,0.0,0.0,87.97,64.29,29.63,55.0,44.44,47.83,0.0,27.27,0.1249664099491464,0.2464408709757357,0.3673469387755101,6.428571428571428,0.1538339528571428,2.7551020408163263,2.9387755102040813,6.244897959183673,0.2376154506122449,21.489795918367346,CM/AM,63,96,74,83,17,93,59,52,67,39,93,93,89,44,78,50,74,28,80,96,56,91,22,52,50,52,100,65,65,70,80,59,20,22,56,93,28,100,100,100,59,93,96,89,48,96,67,85,17,89,48,44,56,26,85,85,85,33,78,33,65,22,74,89,44,78,22,52,50,52,100,65,65,70,80,59,20,22,41,85,22,100,100,100,41,81,93,85,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,4kabyphz0h9megt5r97o5rd9l,D. Zec,David Zec,26,Defender,Slovenia,Defender,177.0,93.0,9.0,270.0,14.0,4.0,3.0,2.0,1.0,1.0,4.0,4.0,23.0,16.0,0.0,5.0,524.0,1.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,91.22,60.0,0.0,0.0,33.33,46.0,63.64,66.67,0.2759272019478126,0.163390030780659,1.0,4.0,0.07764747,2.0,23.0,16.0,0.4595941800000001,143.0,30.400763358778622,15.973282442748092,1.545801526717557,46.37404580152672,2.404580152671756,0.6870229007633588,0.5152671755725191,0.3435114503816794,0.1717557251908397,0.1717557251908397,0.6870229007633588,0.6870229007633588,3.950381679389313,2.748091603053436,0.0,0.8587786259541985,0.1717557251908397,1.0305343511450382,0.5152671755725191,0.0,0.6870229007633588,0.0,0.0,0.0,0.0,0.0,91.22,60.0,0.0,0.0,33.33,46.0,63.64,66.67,0.0473920766704258,0.0280631732256857,0.1717557251908397,0.6870229007633588,0.0133363975190839,0.3435114503816794,3.950381679389313,2.748091603053436,0.0789379316793893,24.56106870229008,CB,59,78,27,66,75,88,59,56,72,75,88,84,56,20,41,36,58,69,56,30,52,47,42,44,52,52,81,78,47,30,59,12,88,53,53,66,70,72,66,81,84,44,62,44,44,66,16,50,66,88,56,59,69,72,84,81,41,9,41,22,47,69,44,30,41,47,42,44,52,52,81,78,47,30,59,12,88,53,47,59,62,62,56,72,72,28,38,31,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,Kasper Davidsen,21,Midfielder,Denmark,Midfielder,60.0,78.0,7.0,138.0,7.0,5.0,7.0,3.0,4.0,3.0,4.0,5.0,25.0,9.0,0.0,3.0,412.0,3.0,15.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,75.82,53.85,0.0,0.0,42.86,48.08,58.33,36.36,0.4707133039456993,0.3685831627098858,3.0,6.0,0.12998479,1.0,12.0,13.0,0.3638799799999999,59.0,13.106796116504857,17.038834951456312,1.529126213592233,30.145631067961165,1.529126213592233,1.0922330097087378,1.529126213592233,0.6553398058252428,0.8737864077669903,0.6553398058252428,0.8737864077669903,1.0922330097087378,5.461165048543689,1.966019417475728,0.0,0.6553398058252428,0.6553398058252428,3.2766990291262137,1.529126213592233,0.0,0.8737864077669903,0.0,0.0,0.0,0.0,0.0,75.82,53.85,0.0,0.0,42.86,48.08,58.33,36.36,0.102825721735711,0.0805157394269168,0.6553398058252428,1.3106796116504855,0.0283947356796116,0.2184466019417476,2.621359223300971,2.8398058252427187,0.079488345145631,12.888349514563108,LM/LCM,89,61,94,89,100,44,56,44,78,67,22,22,78,100,28,89,56,56,78,11,56,11,39,56,56,56,33,67,11,11,56,44,100,33,44,44,61,22,22,11,67,56,11,78,89,78,100,89,100,22,56,33,78,56,22,22,89,100,28,78,56,44,67,11,56,11,39,56,56,56,33,67,11,11,56,44,100,33,33,22,67,22,22,11,78,44,11,89,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,73bt1irnki81xex9jkn7vxxey,A. Kaprálik,Adrián Kaprálik,24,Attacker,Slovakia,Striker,17.0,87.0,3.0,92.0,2.0,13.0,11.0,10.0,1.0,3.0,14.0,17.0,23.0,4.0,1.0,3.0,512.0,1.0,28.0,12.0,3.0,3.0,12.0,2.0,0.0,0.0,0.0,74.8,60.0,27.91,21.43,9.09,42.59,20.0,50.0,0.8440758400494939,1.6050201409188023,3.0,16.0,0.51619964,5.0,5.0,9.0,1.0098911799999997,34.0,2.98828125,15.29296875,0.52734375,16.171875,0.3515625,2.28515625,1.93359375,1.7578125,0.17578125,0.52734375,2.4609375,2.98828125,4.04296875,0.703125,0.17578125,0.52734375,0.17578125,4.921875,2.109375,0.52734375,0.52734375,2.109375,0.3515625,0.0,0.0,0.0,74.8,60.0,27.91,21.43,9.09,42.59,20.0,50.0,0.1483727062587,0.2821324466458832,0.52734375,2.8125,0.0907382179687499,0.87890625,0.87890625,1.58203125,0.1775199339843749,5.9765625,ST,54,100,71,96,14,96,57,66,34,71,93,93,75,59,34,98,9,80,100,64,84,100,91,52,52,52,64,54,82,14,7,57,14,55,36,100,71,100,100,86,73,79,96,91,18,93,54,79,11,93,21,36,14,57,82,82,46,39,25,93,4,54,93,39,68,96,89,52,52,52,64,54,82,14,7,57,14,55,21,96,64,89,93,79,54,68,93,79,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,Jonas Therkelsen,23,Midfielder,Norway,Midfielder,15.0,37.0,2.0,51.0,3.0,3.0,2.0,2.0,0.0,0.0,5.0,6.0,18.0,3.0,1.0,1.0,233.0,1.0,7.0,8.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,79.69,40.0,10.0,60.0,50.0,48.65,50.0,100.0,0.2566457656058557,0.2787483094296958,1.0,7.0,0.17013749,3.0,3.0,9.0,0.45870215,26.0,5.793991416309012,14.291845493562231,0.7725321888412017,19.69957081545064,1.1587982832618025,1.1587982832618025,0.7725321888412017,0.7725321888412017,0.0,0.0,1.931330472103004,2.317596566523605,6.952789699570815,1.1587982832618025,0.3862660944206008,0.3862660944206008,0.3862660944206008,2.703862660944206,3.0901287553648067,1.1587982832618025,1.5450643776824031,0.3862660944206008,0.0,0.0,0.0,0.0,79.69,40.0,10.0,60.0,50.0,48.65,50.0,100.0,0.0991335575301588,0.1076710208097537,0.3862660944206008,2.703862660944206,0.065718343776824,1.1587982832618025,1.1587982832618025,3.476394849785408,0.1771810879828326,10.042918454935622,LM/LCM,22,17,33,22,78,11,22,28,17,22,33,33,39,44,67,39,33,33,89,39,56,28,39,56,56,56,61,56,22,78,83,67,72,94,22,11,33,39,33,44,22,22,44,22,44,22,56,22,89,33,33,44,17,22,56,56,100,78,89,67,33,33,100,56,89,44,39,56,56,56,61,56,22,78,83,67,72,94,22,33,33,56,56,67,44,67,67,56,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,9u3au5060ighmwlo9nsk5vcic,L. Parduzi,Leon Parduzi,19,Defender,Kosovo,Defender,107.0,83.0,7.0,189.0,3.0,2.0,2.0,0.0,2.0,0.0,6.0,6.0,24.0,7.0,0.0,7.0,362.0,0.0,3.0,8.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,84.75,38.89,14.29,50.0,0.0,52.17,25.0,70.0,0.1014962171184932,0.178063232663629,1.0,5.0,0.14137476,3.0,16.0,23.0,0.4842925399999997,97.0,26.602209944751383,20.6353591160221,1.7403314917127073,46.988950276243095,0.7458563535911602,0.4972375690607735,0.4972375690607735,0.0,0.4972375690607735,0.0,1.4917127071823204,1.4917127071823204,5.966850828729282,1.7403314917127073,0.0,1.7403314917127073,0.0,0.7458563535911602,1.988950276243094,0.7458563535911602,1.7403314917127073,0.2486187845303867,0.0,0.0,0.0,0.0,84.75,38.89,14.29,50.0,0.0,52.17,25.0,70.0,0.025233866134432,0.0442698644743829,0.2486187845303867,1.2430939226519335,0.0351484209944751,0.7458563535911602,3.977900552486188,5.718232044198895,0.1204042226519336,24.11602209944752,LB/LCB,68,61,50,71,41,36,32,18,70,23,66,66,68,29,45,80,21,34,95,62,82,32,39,46,52,52,71,50,29,61,21,36,18,66,11,32,54,43,50,48,66,73,43,70,86,68,57,82,43,29,29,18,68,23,79,75,82,18,45,79,21,21,86,79,82,29,39,46,52,52,71,50,29,61,21,36,18,66,18,29,54,46,54,50,68,86,43,64,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,apdrig6xt1hxub1986s3uh1x,J. Meffert,Jonas Meffert,32,Midfielder,Germany,Midfielder,87.0,165.0,6.0,252.0,10.0,8.0,6.0,5.0,1.0,3.0,4.0,4.0,28.0,6.0,0.0,10.0,535.0,1.0,14.0,5.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,88.42,60.0,0.0,75.0,16.67,58.33,55.56,70.0,0.8750995855414783,0.5297524354747264,1.0,10.0,0.1985012599999999,2.0,39.0,29.0,0.6352647,148.0,14.635514018691588,27.75700934579439,1.0093457943925233,42.39252336448598,1.6822429906542056,1.3457943925233644,1.0093457943925233,0.8411214953271028,0.1682242990654205,0.5046728971962616,0.6728971962616822,0.6728971962616822,4.710280373831775,1.0093457943925233,0.0,1.6822429906542056,0.1682242990654205,2.355140186915888,0.8411214953271028,0.5046728971962616,1.1775700934579438,0.0,0.1682242990654205,0.0,0.0,0.0,88.42,60.0,0.0,75.0,16.67,58.33,55.56,70.0,0.1472130143901552,0.0891172321359352,0.1682242990654205,1.6822429906542056,0.0333927353271027,0.3364485981308411,6.5607476635514015,4.878504672897196,0.1068669588785046,24.897196261682243,DM/CM,38,94,31,91,80,88,56,86,28,80,47,44,67,23,25,89,34,100,50,75,75,33,83,52,52,52,84,66,33,91,31,88,55,69,88,88,33,78,66,47,97,97,84,91,16,94,22,72,75,84,41,81,25,75,38,38,53,6,25,78,22,94,31,69,47,33,78,52,52,52,84,66,33,91,31,88,55,69,78,78,28,66,62,38,97,94,72,88,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,eswroj7hvnu9po0ni9i6820vd,I. Nekić,Ivan Nekic,25,Defender,Croatia,Defender,115.0,73.0,16.0,188.0,8.0,2.0,5.0,5.0,0.0,3.0,0.0,0.0,30.0,19.0,0.0,7.0,450.0,1.0,6.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,83.19,57.14,0.0,0.0,20.0,62.5,40.0,28.57,0.610838586646494,0.2044724440480741,0.0,3.0,0.06317351,1.0,16.0,19.0,0.4651330600000001,107.0,23.0,14.6,3.2,37.6,1.6,0.4,1.0,1.0,0.0,0.6,0.0,0.0,6.0,3.8,0.0,1.4,0.2,1.2,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,83.19,57.14,0.0,0.0,20.0,62.5,40.0,28.57,0.1221677173292988,0.0408944888096148,0.0,0.6,0.012634702,0.2,3.2,3.8,0.093026612,21.4,CB,19,48,58,19,41,55,83,86,30,95,19,19,75,39,41,61,58,69,92,30,52,47,42,44,52,52,16,72,47,30,34,84,16,12,84,81,30,58,59,56,52,67,66,19,6,44,64,16,31,52,73,80,30,94,19,19,91,22,41,59,59,72,97,30,44,47,42,44,52,52,16,72,47,30,34,84,16,12,78,81,30,50,53,56,53,62,66,16,2. Bundesliga
Holstein Kiel,6zwg0wxjie31da2i4wwh2h4ho,oy3mdkrur6xfcjrcw2dyghgq,P. Harres,Phil Harres,24,Attacker,Germany,Striker,27.0,29.0,0.0,56.0,23.0,8.0,27.0,22.0,5.0,6.0,5.0,5.0,36.0,6.0,4.0,0.0,540.0,8.0,31.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,69.14,0.0,0.0,80.0,29.63,60.0,69.7,0.0,3.0791411990385944,0.5363795233398875,2.0,2.0,0.0482448,2.0,1.0,3.0,0.14108108,14.0,4.5,4.833333333333333,0.0,9.333333333333334,3.8333333333333335,1.3333333333333333,4.5,3.6666666666666665,0.8333333333333334,1.0,0.8333333333333334,0.8333333333333334,6.0,1.0,0.6666666666666666,0.0,1.3333333333333333,5.166666666666667,1.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,69.14,0.0,0.0,80.0,29.63,60.0,69.7,0.0,0.5131901998397658,0.0893965872233145,0.3333333333333333,0.3333333333333333,0.0080407999999999,0.3333333333333333,0.1666666666666666,0.5,0.0235135133333333,2.333333333333333,ST,79,39,18,61,96,89,96,100,88,93,57,54,96,82,95,36,84,95,96,79,9,34,91,52,52,52,39,18,34,89,14,100,96,9,100,68,54,32,29,54,16,43,43,36,50,11,18,18,93,71,96,100,79,86,29,25,93,59,82,36,57,64,79,54,9,34,86,52,52,52,39,18,34,89,14,100,96,9,89,50,39,21,21,34,14,25,29,14,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,1675dd1p91lb20f9b3w5v067e,T. Keller,Thomas Keller,27,Defender,Germany,Defender,232.0,55.0,9.0,287.0,4.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,8.0,16.0,1.0,4.0,339.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.79,47.37,0.0,0.0,25.0,50.0,57.14,100.0,0.3831317650665594,0.0,2.0,1.0,0.01870347,0.0,11.0,14.0,0.3303647299999999,163.0,61.5929203539823,14.601769911504425,2.3893805309734515,76.19469026548673,1.0619469026548674,0.0,1.0619469026548674,0.2654867256637168,0.7964601769911505,0.0,0.0,0.0,2.1238938053097347,4.247787610619469,0.2654867256637168,1.0619469026548674,0.2654867256637168,0.2654867256637168,0.7964601769911505,0.0,0.2654867256637168,0.0,0.0,0.0,0.0,0.0,93.79,47.37,0.0,0.0,25.0,50.0,57.14,100.0,0.1017163978052812,0.0,0.5309734513274337,0.2654867256637168,0.0049655230088495,0.0,2.920353982300885,3.7168141592920354,0.0877074504424778,43.27433628318584,CB,81,28,27,75,14,6,75,25,94,33,19,19,3,20,91,20,58,8,56,30,9,47,42,44,52,52,97,47,47,30,39,33,59,95,75,9,89,28,30,23,30,36,28,59,100,47,38,100,19,6,81,31,97,33,19,19,3,25,91,44,72,9,66,30,9,47,42,44,52,52,97,47,47,30,39,33,59,95,75,9,97,34,34,23,38,56,53,94,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,56e76dk2fd95o2n7e98tpjg0l,N. Rapp,Nicolai Rapp,29,Midfielder,Germany,Midfielder,109.0,72.0,6.0,181.0,4.0,2.0,5.0,2.0,3.0,1.0,1.0,1.0,16.0,3.0,1.0,7.0,373.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,91.41,54.55,0.0,0.0,40.0,59.26,57.14,37.5,0.2814873136577688,0.1898709010419087,2.0,2.0,0.04255496,0.0,13.0,11.0,0.24920504,90.0,26.300268096514746,17.372654155495976,1.4477211796246647,43.67292225201072,0.9651474530831098,0.4825737265415549,1.206434316353887,0.4825737265415549,0.7238605898123324,0.2412868632707774,0.2412868632707774,0.2412868632707774,3.860589812332439,0.7238605898123324,0.2412868632707774,1.6890080428954422,0.4825737265415549,0.9651474530831098,0.9651474530831098,0.0,0.7238605898123324,0.0,0.0,0.0,0.0,0.0,91.41,54.55,0.0,0.0,40.0,59.26,57.14,37.5,0.0679191909630005,0.0458133541387983,0.4825737265415549,0.4825737265415549,0.0102679528150134,0.0,3.136729222520107,2.654155495978552,0.0601299024128686,21.71581769436997,DM/CM,72,31,31,48,44,25,42,45,61,36,11,11,30,3,69,67,62,23,34,8,19,33,38,52,52,52,100,53,33,8,70,91,61,6,31,38,55,16,9,11,25,23,19,53,91,38,44,84,44,28,50,50,69,41,12,12,31,3,78,81,66,28,47,8,16,33,38,52,52,52,100,53,33,8,70,91,61,6,34,41,62,19,19,11,34,28,19,69,2. Bundesliga
Dynamo Dresden,97lyl18hz6apklot7hbz4h446,5dbg0gfvbhtslhf9evk3i7njd,A. Muhamedbegović,Ahmet Muhamedbegovic,27,Defender,Austria,Defender,179.0,42.0,12.0,221.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,21.0,0.0,3.0,289.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,89.47,42.86,0.0,0.0,100.0,65.22,46.15,50.0,0.1555497085293408,0.0,0.0,1.0,0.0199707,0.0,8.0,12.0,0.2516891,127.0,55.7439446366782,13.079584775086504,3.737024221453287,68.8235294117647,1.868512110726644,0.3114186851211072,0.3114186851211072,0.3114186851211072,0.0,0.0,0.0,0.0,4.671280276816609,6.539792387543252,0.0,0.9342560553633218,0.3114186851211072,0.6228373702422145,0.9342560553633218,0.0,0.9342560553633218,0.0,0.3114186851211072,0.0,0.0,0.0,89.47,42.86,0.0,0.0,100.0,65.22,46.15,50.0,0.0484410857011788,0.0,0.0,0.3114186851211072,0.006219249134948,0.0,2.491349480968858,3.737024221453287,0.0783806885813148,39.55017301038062,CB,62,9,42,34,23,25,17,25,30,33,19,19,28,44,41,14,58,20,56,30,34,47,92,44,52,52,56,31,47,30,97,91,28,28,25,9,30,28,36,23,20,22,12,28,94,34,78,84,47,38,22,34,30,33,19,19,56,78,41,31,81,41,72,30,66,47,97,44,52,52,56,31,47,30,97,91,28,28,50,9,30,38,41,23,28,59,34,88,2. Bundesliga
