Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total was fouled_Total,total won contest_Total,total won tackle_Total,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total touches in opposition box_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,1blngn7afc8verjkysdegb0tl,Zé Pedro,José Pedro da Silva Figueiredo Freitas,29,Defender,Portugal,Defender,53.0,3.0,47.0,6.0,97.0,2.0,6.0,6.0,10.0,10.0,3.0,314.0,0.0,3.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,79.51,46.15,37.5,50.0,0.0,38.46,50.0,83.33,0.1288039362599853,0.2133673599581361,0.0,6.0,0.1533844599999999,1.0,5.0,5.0,0.33838715,44.0,15.19108280254777,0.8598726114649682,13.471337579617837,1.7197452229299364,27.80254777070064,0.5732484076433121,1.7197452229299364,1.7197452229299364,2.8662420382165603,2.8662420382165603,0.8598726114649682,0.0,0.8598726114649682,1.4331210191082802,0.286624203821656,0.0,0.286624203821656,0.286624203821656,0.0,0.0,0.0,0.0,1.1464968152866242,0.0,79.51,46.15,37.5,50.0,0.0,38.46,50.0,83.33,0.0369183256796136,0.0611562496695294,0.0,1.7197452229299364,0.0439636987261146,0.286624203821656,1.4331210191082802,1.4331210191082802,0.0969899474522293,12.611464968152866,RB/RCB,66,95,47,89,50,53,95,92,37,68,61,11,82,66,26,39,45,55,37,37,50,42,47,50,32,66,95,58,42,8,58,82,63,63,47,74,74,61,58,63,74,63,42,95,32,79,21,53,84,79,21,68,53,11,74,58,16,39,37,47,37,37,50,42,42,50,32,66,95,58,42,8,58,82,63,58,47,68,68,63,58,58,74,58,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,1fsum47fkh62rer9xxe3smctm,D. Maldini,Daniel Maldini,24,Attacker,Italy,Striker,32.0,2.0,55.0,0.0,85.0,4.0,13.0,14.0,16.0,2.0,4.0,310.0,6.0,5.0,2.0,1.0,0.0,9.0,4.0,5.0,2.0,2.0,3.0,14.0,0.0,80.19,0.0,100.0,38.46,33.33,42.11,50.0,50.0,0.6250589377045528,0.3482337607603449,2.0,18.0,0.5682034699999999,7.0,6.0,7.0,0.2572619099999997,33.0,9.29032258064516,0.5806451612903225,15.96774193548387,0.0,24.677419354838708,1.161290322580645,3.774193548387097,4.064516129032258,4.64516129032258,0.5806451612903225,1.161290322580645,1.7419354838709675,1.4516129032258065,0.5806451612903225,0.2903225806451612,0.0,2.6129032258064515,1.161290322580645,1.4516129032258065,0.5806451612903225,0.5806451612903225,0.8709677419354839,4.064516129032258,0.0,80.19,0.0,100.0,38.46,33.33,42.11,50.0,50.0,0.1814687238497088,0.101100124091713,0.5806451612903225,5.225806451612903,0.1649622977419354,2.032258064516129,1.7419354838709675,2.032258064516129,0.0746889416129031,9.580645161290322,LW,100,88,75,38,75,100,75,88,88,75,100,75,88,75,100,62,75,62,62,25,100,75,50,62,50,38,100,50,100,50,100,62,100,100,75,100,100,100,100,100,75,100,100,75,50,38,50,75,75,75,75,75,100,75,50,50,100,62,25,25,25,25,100,75,50,62,50,38,100,50,100,50,100,62,75,100,75,75,100,100,100,100,75,100,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,2ma0fsvwn2lzchpbbxw3k2uc4,P. Mendy,Paul Mendy,19,Attacker,Senegal,Striker,8.0,0.0,27.0,1.0,35.0,2.0,2.0,2.0,16.0,4.0,0.0,276.0,4.0,1.0,2.0,6.0,0.0,7.0,6.0,1.0,2.0,1.0,3.0,10.0,0.0,79.55,100.0,0.0,50.0,42.86,39.02,42.86,40.0,0.9148350914601946,0.1316159486027849,1.0,3.0,0.0562173,0.0,2.0,0.0,0.0535742,15.0,2.608695652173913,0.0,8.804347826086955,0.3260869565217391,11.41304347826087,0.6521739130434783,0.6521739130434783,0.6521739130434783,5.217391304347826,1.3043478260869563,0.0,1.3043478260869563,0.3260869565217391,0.6521739130434783,1.9565217391304344,0.0,2.282608695652174,1.9565217391304344,0.3260869565217391,0.6521739130434783,0.3260869565217391,0.9782608695652172,3.260869565217391,0.0,79.55,100.0,0.0,50.0,42.86,39.02,42.86,40.0,0.2983157906935417,0.0429182441096037,0.3260869565217391,0.9782608695652172,0.0183317282608695,0.0,0.6521739130434783,0.0,0.0174698478260869,4.891304347826087,ST,35,38,56,56,48,31,23,21,79,98,29,35,29,81,79,42,52,52,42,62,52,48,31,48,65,87,38,62,60,31,69,54,62,54,52,60,42,25,63,19,46,73,23,38,42,50,35,31,19,15,69,100,29,27,23,77,77,42,38,42,31,58,50,38,23,48,65,87,38,62,60,31,69,54,65,54,50,58,46,25,65,19,46,65,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,2uvexgjeidkvy6qu4i2nf14a,A. Obert,Adam Obert,24,Defender,Slovakia,Defender,72.0,1.0,53.0,8.0,124.0,4.0,3.0,3.0,12.0,8.0,4.0,357.0,0.0,2.0,6.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,86.11,66.67,6.67,66.67,66.67,63.16,33.33,66.67,0.1973643102392411,0.3127442511189986,2.0,6.0,0.19921641,1.0,3.0,14.0,0.4152797099999999,70.0,18.15126050420168,0.2521008403361344,13.361344537815125,2.016806722689076,31.26050420168067,1.0084033613445378,0.7563025210084033,0.7563025210084033,3.0252100840336134,2.016806722689076,1.0084033613445378,0.0,0.5042016806722689,1.512605042016807,0.2521008403361344,0.0,0.7563025210084033,0.5042016806722689,0.2521008403361344,0.0,0.0,0.5042016806722689,1.512605042016807,0.0,86.11,66.67,6.67,66.67,66.67,63.16,33.33,66.67,0.0497557084636742,0.0788430885173946,0.5042016806722689,1.512605042016807,0.0502226243697479,0.2521008403361344,0.7563025210084033,3.5294117647058822,0.1046923638655461,17.64705882352941,LB/LCB,81,45,64,86,71,69,71,71,62,55,83,24,81,86,24,38,67,64,57,38,43,86,81,48,57,90,33,71,90,86,31,64,67,76,86,86,90,62,57,86,81,95,48,33,33,71,33,57,57,57,33,29,62,24,76,81,14,38,52,57,48,38,43,81,57,48,57,90,33,71,90,86,31,64,57,62,76,76,81,52,52,71,57,67,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,43rid94d7jz7u5ba4xzb8bbe2,M. Adopo,Michel Adopo,26,Midfielder,France,Midfielder,40.0,0.0,88.0,4.0,128.0,8.0,5.0,5.0,8.0,4.0,1.0,360.0,1.0,1.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,4.0,0.0,86.49,66.67,0.0,20.0,50.0,34.78,50.0,50.0,0.3630368338971264,0.5904837912759522,0.0,13.0,0.33504429,9.0,11.0,14.0,0.3312215499999998,62.0,10.0,0.0,22.0,1.0,32.0,2.0,1.25,1.25,2.0,1.0,0.25,0.25,0.25,0.25,1.0,0.5,1.0,0.75,0.25,0.5,0.0,0.5,1.0,0.0,86.49,66.67,0.0,20.0,50.0,34.78,50.0,50.0,0.0907592084742816,0.147620947818988,0.0,3.25,0.0837610725,2.25,2.75,3.5,0.0828053874999999,15.5,RM/RCM,72,11,78,56,78,67,61,61,50,83,44,22,22,44,100,100,39,39,44,67,33,67,33,56,67,67,11,22,78,22,83,56,78,67,39,100,100,100,78,78,78,78,44,11,67,44,44,44,22,22,22,67,33,11,11,33,100,100,22,22,33,56,33,56,22,56,67,67,11,22,78,22,83,56,78,67,39,89,100,100,67,78,67,78,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,5lv11o8diz2g5sxqzwond4q38,A. Romano,Alessandro Romano,20,Midfielder,Switzerland,Midfielder,89.0,3.0,77.0,7.0,163.0,3.0,7.0,7.0,14.0,11.0,2.0,360.0,4.0,2.0,7.0,1.0,0.0,6.0,3.0,3.0,0.0,1.0,4.0,7.0,0.0,87.63,53.85,27.27,28.57,66.67,45.16,25.0,100.0,0.3851361577624522,0.3794009379209444,3.0,4.0,0.07657711,3.0,15.0,12.0,0.2077111899999998,77.0,22.25,0.75,19.25,1.75,40.75,0.75,1.75,1.75,3.5,2.75,0.5,1.0,0.5,1.75,0.25,0.0,1.5,0.75,0.75,0.0,0.25,1.0,1.75,0.0,87.63,53.85,27.27,28.57,66.67,45.16,25.0,100.0,0.096284039440613,0.0948502344802361,0.75,1.0,0.0191442775,0.75,3.75,3.0,0.0519277974999999,19.25,CM/AM,100,85,76,100,100,50,74,74,76,100,59,68,44,94,44,35,71,71,74,26,91,100,59,53,53,65,53,18,100,35,29,88,59,71,79,44,41,59,79,76,53,88,82,82,47,94,59,41,65,59,35,100,53,44,29,82,29,35,65,59,59,26,82,79,47,53,53,65,53,18,100,35,29,88,47,59,71,38,35,47,65,65,41,71,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,5qfa3h4gut5jlnfkexq5m1djp,H. Winks,Harry Winks,30,Midfielder,England,Midfielder,101.0,0.0,79.0,4.0,180.0,0.0,0.0,0.0,8.0,6.0,9.0,327.0,4.0,0.0,2.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,90.91,44.44,0.0,0.0,33.33,44.44,0.0,66.67,0.1862662008368001,0.0,1.0,2.0,0.03682666,2.0,17.0,10.0,0.2868769799999999,106.0,27.79816513761468,0.0,21.743119266055047,1.1009174311926606,49.54128440366973,0.0,0.0,0.0,2.201834862385321,1.651376146788991,2.477064220183486,1.1009174311926606,0.0,0.5504587155963303,0.2752293577981651,0.0,0.8256880733944955,0.0,0.8256880733944955,0.2752293577981651,0.0,0.2752293577981651,0.0,0.0,90.91,44.44,0.0,0.0,33.33,44.44,0.0,66.67,0.0512659268358165,0.0,0.2752293577981651,0.5504587155963303,0.0101357779816513,0.5504587155963303,4.678899082568807,2.752293577981652,0.078956966972477,29.174311926605505,DM/CM,88,30,60,46,84,6,12,12,24,78,96,80,16,34,62,40,56,30,72,60,46,72,12,52,76,46,30,16,76,16,32,70,60,24,74,58,52,72,80,68,68,92,80,30,44,36,64,6,12,12,16,64,96,64,16,24,56,40,44,30,62,50,46,56,12,52,76,46,30,16,76,16,32,70,60,24,76,52,52,68,76,64,68,76,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,6e9fu9o226zn6jzx02jutvi3u,J. Fazzini,Jacopo Fazzini,23,Midfielder,Italy,Midfielder,40.0,3.0,41.0,0.0,78.0,4.0,8.0,8.0,13.0,3.0,4.0,241.0,3.0,6.0,3.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,5.0,0.0,83.87,0.0,27.27,75.0,25.0,38.24,0.0,75.0,0.2733989515985072,0.4902220360313527,2.0,4.0,0.0957334,3.0,3.0,5.0,0.1200237899999998,27.0,14.937759336099584,1.120331950207469,15.311203319502075,0.0,29.1286307053942,1.4937759336099583,2.987551867219917,2.987551867219917,4.854771784232366,1.120331950207469,1.4937759336099583,1.120331950207469,2.240663900414938,1.120331950207469,0.0,0.3734439834024896,1.4937759336099583,0.7468879668049793,0.7468879668049793,0.3734439834024896,0.0,0.3734439834024896,1.867219917012448,0.0,83.87,0.0,27.27,75.0,25.0,38.24,0.0,75.0,0.1020991935430109,0.1830704698872271,0.7468879668049793,1.4937759336099583,0.0357510622406639,1.120331950207469,1.120331950207469,1.867219917012448,0.0448221622406638,10.08298755186722,DM/CM,24,96,16,8,12,74,100,100,68,48,64,62,100,52,26,88,78,90,54,60,46,72,90,52,20,8,76,82,60,8,32,82,76,96,82,76,76,82,48,52,52,50,16,96,20,8,16,72,96,96,76,48,68,68,100,56,26,96,84,88,56,68,46,84,88,52,20,8,76,82,60,8,32,82,80,96,80,76,76,84,52,52,56,56,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,6zcua8ycqj1pca5fxwvie4x04,J. Rodríguez,Juan Rodríguez,21,Defender,Uruguay,Defender,150.0,0.0,41.0,7.0,191.0,2.0,0.0,0.0,12.0,18.0,8.0,336.0,1.0,0.0,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,93.63,58.33,0.0,0.0,0.0,44.44,38.46,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.17857142857143,0.0,10.982142857142858,1.875,51.160714285714285,0.5357142857142857,0.0,0.0,3.2142857142857144,4.821428571428571,2.142857142857143,0.2678571428571428,0.0,1.0714285714285714,1.3392857142857142,0.0,0.2678571428571428,0.0,0.2678571428571428,0.0,0.0,0.0,0.2678571428571428,0.2678571428571428,93.63,58.33,0.0,0.0,0.0,44.44,38.46,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,90,17,43,79,90,43,12,12,62,93,100,55,26,76,81,38,24,14,57,38,43,21,17,98,100,83,17,26,21,21,38,64,26,26,36,24,24,26,24,24,24,24,90,17,19,67,90,33,12,12,48,95,100,48,26,71,67,38,14,14,52,38,43,21,14,100,100,83,17,26,21,21,38,64,26,26,36,24,24,26,24,24,24,24,Serie A
Cagliari,5rwlg5cfv1hu7yf0ek1zxpzy3,cmg6y5t0yuzeuzuxitelbvglx,A. Deiola,Alessandro Deiola,31,Midfielder,Italy,Midfielder,119.0,0.0,34.0,9.0,153.0,0.0,0.0,0.0,10.0,17.0,4.0,353.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,89.47,47.37,0.0,0.0,0.0,58.82,33.33,50.0,0.1215480572621922,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0396977399999999,29.0,30.33994334277621,0.0,8.668555240793202,2.294617563739377,39.008498583569406,0.0,0.0,0.0,2.54957507082153,4.334277620396601,1.019830028328612,0.254957507082153,0.0,1.019830028328612,0.254957507082153,0.0,0.254957507082153,0.254957507082153,0.0,0.0,0.0,0.0,0.764872521246459,0.0,89.47,47.37,0.0,0.0,0.0,58.82,33.33,50.0,0.0309895896702473,0.0,0.0,0.0,0.0,0.0,1.019830028328612,0.509915014164306,0.0101212368271954,7.393767705382436,DM/CM,96,30,8,76,60,6,12,12,36,100,64,20,16,68,62,40,26,72,18,24,46,26,54,52,56,52,30,16,26,82,70,40,52,24,36,24,24,26,56,46,40,58,88,30,4,64,28,6,12,12,24,100,52,12,16,52,52,40,20,64,18,24,46,26,40,52,56,52,30,16,26,82,70,40,48,24,36,24,24,26,44,44,40,44,Serie A
Como,6uzfw7ahyxg4wrrfxo5u7qt0n,13uxs8820y7mi31fsw1i0qxw4,A. Diao,Assane Diao,21,Attacker,Senegal,Striker,12.0,2.0,63.0,0.0,73.0,6.0,12.0,12.0,13.0,2.0,2.0,194.0,1.0,6.0,0.0,2.0,1.0,7.0,6.0,1.0,0.0,2.0,3.0,19.0,0.0,86.9,0.0,20.0,50.0,42.86,50.0,40.0,0.0,0.6932297962475689,0.5214284235054222,2.0,11.0,0.46792993,1.0,1.0,2.0,0.2046849999999998,11.0,5.567010309278351,0.9278350515463918,29.226804123711343,0.0,33.8659793814433,2.783505154639176,5.567010309278351,5.567010309278351,6.030927835051546,0.9278350515463918,0.9278350515463918,0.4639175257731959,2.783505154639176,0.0,0.9278350515463918,0.4639175257731959,3.247422680412371,2.783505154639176,0.4639175257731959,0.0,0.9278350515463918,1.3917525773195878,8.814432989690722,0.0,86.9,0.0,20.0,50.0,42.86,50.0,40.0,0.0,0.3216014518674289,0.2418997841004536,0.9278350515463918,5.103092783505155,0.2170808953608247,0.4639175257731959,0.4639175257731959,0.9278350515463918,0.0949569587628865,5.103092783505155,ST,52,94,96,25,92,85,88,88,60,62,98,4,87,21,44,90,52,52,42,17,81,48,67,48,92,25,77,62,60,83,62,21,58,81,69,87,92,60,52,56,81,58,69,92,96,25,96,92,92,92,81,81,100,4,88,21,46,96,73,73,62,17,88,69,85,48,92,25,77,62,60,83,62,21,73,92,77,96,96,69,58,69,81,73,Serie A
Como,6uzfw7ahyxg4wrrfxo5u7qt0n,1p0xp2onnys7jlru55vfgf1pm,T. Douvikas,Tasos Douvikas,27,Attacker,Greece,Striker,10.0,0.0,16.0,0.0,26.0,3.0,3.0,3.0,16.0,2.0,0.0,246.0,8.0,2.0,0.0,6.0,0.0,10.0,10.0,0.0,3.0,2.0,5.0,21.0,0.0,66.67,0.0,0.0,66.67,50.0,48.48,40.0,0.0,1.2037059828435388,0.2312145023551563,0.0,3.0,0.24465406,1.0,0.0,1.0,0.03111822,5.0,3.658536585365854,0.0,5.853658536585366,0.0,9.51219512195122,1.0975609756097562,1.0975609756097562,1.0975609756097562,5.853658536585366,0.7317073170731707,0.0,2.926829268292683,0.7317073170731707,0.0,2.1951219512195124,0.0,3.658536585365854,3.658536585365854,0.0,1.0975609756097562,0.7317073170731707,1.829268292682927,7.682926829268292,0.0,66.67,0.0,0.0,66.67,50.0,48.48,40.0,0.0,0.4403802376256849,0.0845906715933498,0.0,1.0975609756097562,0.0895075829268292,0.3658536585365853,0.0,0.3658536585365853,0.0113847146341463,1.829268292682927,ST,42,38,19,25,23,48,35,35,79,62,29,96,54,21,79,42,71,85,10,81,81,96,85,48,19,25,38,83,71,77,62,21,85,65,23,60,77,60,23,38,35,40,42,38,19,25,23,46,38,38,77,62,29,100,54,21,85,42,81,88,10,92,77,96,77,48,19,25,38,83,71,77,62,21,92,65,23,69,77,58,23,38,38,35,Serie A
Como,6uzfw7ahyxg4wrrfxo5u7qt0n,2b1aq7e51fjbukd3muxfthd78,Jacobo Ramón,Jacobo Ramón,21,Defender,Spain,Defender,130.0,0.0,79.0,7.0,209.0,2.0,2.0,2.0,15.0,12.0,2.0,270.0,1.0,1.0,4.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,0.0,94.14,58.33,0.0,50.0,33.33,65.22,70.0,66.67,0.3925641447560781,0.0545866797835034,0.0,3.0,0.06382111,2.0,22.0,18.0,0.3408218999999997,149.0,43.333333333333336,0.0,26.33333333333333,2.333333333333333,69.66666666666667,0.6666666666666666,0.6666666666666666,0.6666666666666666,5.0,4.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.333333333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.3333333333333333,0.0,94.14,58.33,0.0,50.0,33.33,65.22,70.0,66.67,0.1308547149186927,0.0181955599278344,0.0,1.0,0.0212737033333333,0.6666666666666666,7.333333333333333,6.0,0.1136072999999999,49.66666666666666,CB,78,38,89,68,89,64,78,76,68,50,28,38,74,69,72,41,88,89,45,43,46,77,62,49,73,70,38,68,62,78,78,47,89,57,43,77,76,84,97,96,84,97,81,38,92,66,92,55,77,74,64,43,26,38,72,59,76,41,85,88,45,43,46,66,58,49,73,70,38,68,62,78,78,47,89,54,43,73,73,82,100,95,78,100,Serie A
Como,6uzfw7ahyxg4wrrfxo5u7qt0n,54foi544tygbd4sfx62t7wno,Álex Valle,Álex Valle,22,Defender,Spain,Defender,70.0,2.0,64.0,2.0,132.0,7.0,2.0,2.0,5.0,3.0,5.0,270.0,2.0,0.0,1.0,1.0,1.0,5.0,3.0,2.0,2.0,0.0,1.0,6.0,0.0,88.0,33.33,33.33,0.0,20.0,33.33,50.0,50.0,0.3589546205812443,0.4691364274152816,2.0,5.0,0.16211443,1.0,16.0,10.0,0.4157774599999998,65.0,23.33333333333333,0.6666666666666666,21.33333333333333,0.6666666666666666,44.0,2.333333333333333,0.6666666666666666,0.6666666666666666,1.6666666666666667,1.0,1.6666666666666667,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,2.0,0.0,88.0,33.33,33.33,0.0,20.0,33.33,50.0,50.0,0.119651540193748,0.1563788091384272,0.6666666666666666,1.6666666666666667,0.0540381433333333,0.3333333333333333,5.333333333333333,3.333333333333333,0.1385924866666666,21.666666666666668,LB/LCB,71,74,79,19,76,95,52,52,17,14,95,69,26,21,24,88,83,86,76,90,43,60,81,48,81,38,69,26,43,10,55,48,81,90,86,79,81,62,100,69,86,86,71,64,81,14,57,95,48,48,10,14,90,67,26,14,19,83,86,86,74,90,43,55,83,48,81,38,69,26,43,10,55,48,81,86,83,81,86,64,100,64,76,90,Serie A
Como,6uzfw7ahyxg4wrrfxo5u7qt0n,5e2zgfe3ltc6qbnoqdfshqsph,T. Chalobah,Trevoh Chalobah,27,Defender,England,Defender,153.0,0.0,42.0,4.0,195.0,1.0,1.0,1.0,14.0,14.0,3.0,270.0,1.0,1.0,4.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,94.66,50.0,0.0,100.0,100.0,73.68,54.55,66.67,0.1431610579725873,0.08741890035365,0.0,1.0,0.02385149,1.0,4.0,2.0,0.18460989,84.0,51.0,0.0,14.0,1.3333333333333333,65.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.666666666666667,4.666666666666667,1.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,94.66,50.0,0.0,100.0,100.0,73.68,54.55,66.67,0.0477203526575291,0.0291396334512166,0.0,0.3333333333333333,0.0079504966666666,0.3333333333333333,1.3333333333333333,0.6666666666666666,0.06153663,28.0,CB,89,38,46,42,85,35,58,58,57,66,50,38,74,69,66,41,32,39,45,43,46,77,35,49,82,39,38,88,95,92,45,47,59,68,43,65,66,70,58,49,62,82,92,38,46,32,84,31,57,57,57,57,42,38,72,59,69,41,30,35,45,43,46,66,31,49,82,39,38,88,95,92,45,47,57,68,43,62,65,62,57,49,57,76,Serie A
Como,6uzfw7ahyxg4wrrfxo5u7qt0n,92vjurxjnipl210yanki2oz8q,L. da Cunha,Lucas da Cunha,25,Midfielder,France,Midfielder,57.0,2.0,104.0,11.0,159.0,4.0,4.0,4.0,8.0,3.0,0.0,191.0,1.0,2.0,3.0,0.0,0.0,6.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,95.21,100.0,40.0,50.0,0.0,57.14,0.0,60.0,0.3666929867887063,0.3431723161596535,5.0,13.0,0.28808629,9.0,13.0,14.0,0.3706214999999999,88.0,26.858638743455497,0.9424083769633508,49.00523560209424,5.183246073298429,74.92146596858639,1.8848167539267016,1.8848167539267016,1.8848167539267016,3.769633507853403,1.4136125654450262,0.0,0.4712041884816754,0.9424083769633508,1.4136125654450262,0.0,0.0,2.8272251308900525,0.4712041884816754,2.356020942408377,1.8848167539267016,0.0,0.0,0.9424083769633508,0.0,95.21,100.0,40.0,50.0,0.0,57.14,0.0,60.0,0.172787271261694,0.1617042327453864,2.356020942408377,6.12565445026178,0.1357474664921466,4.240837696335079,6.12565445026178,6.596858638743456,0.1746384031413612,41.46596858638743,DM/CM,50,84,88,88,66,74,72,72,24,48,4,20,70,52,26,40,98,72,98,100,46,26,32,52,100,98,86,56,26,68,32,64,88,80,100,100,100,98,70,76,76,72,72,88,96,100,96,88,84,84,44,60,4,28,84,80,26,40,96,84,100,100,46,26,44,52,100,98,86,56,26,68,32,64,92,92,100,100,96,100,80,84,84,92,Serie A
