Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Lahti,8hrhwh8rty0eoykwj44ew04ng,97hjnf61dy1t9lb9l9rpt0tg4,D. Heikkinen,Daniel Heikkinen,23.0,Midfielder,Finland,Midfielder,131.0,14.0,194.0,12.0,311.0,9.0,1.0,16.0,11.0,7.0,4.0,5.0,16.0,16.0,58.0,15.0,1.0,11.0,742.0,3.0,26.0,25.0,8.0,11.0,0.0,0.0,0.0,82.06,52.17,41.18,50.0,27.27,59.79,69.23,68.75,0.8446294777257942,2.0115316950068465,4.0,20.0,0.5991672699999999,8.0,34.0,41.0,1.78605425,160.0,15.889487870619948,1.69811320754717,23.53099730458221,1.4555256064690028,37.72237196765499,1.091644204851752,0.1212938005390835,1.9407008086253368,1.3342318059299192,0.849056603773585,0.4851752021563343,0.6064690026954178,1.9407008086253368,1.9407008086253368,7.035040431266848,1.8194070080862537,0.1212938005390835,1.3342318059299192,0.3638814016172507,3.1536388140161726,3.032345013477089,0.9703504043126686,1.3342318059299192,0.0,0.0,0.0,82.06,52.17,41.18,50.0,27.27,59.79,69.23,68.75,0.1024483194007028,0.2439863241922051,0.4851752021563343,2.425876010781672,0.0726752753369272,0.9703504043126686,4.123989218328841,4.973045822102426,0.2166373079514825,19.40700808625337,CM/AM,66,72,55,59,59,60,53,66,40,52,43,60,66,64,72,79,38,83,28,55,83,71,62,52,43,50,66,52,90,59,33,97,100,79,31,72,55,53,62,45,64,66,79,69,79,93,76,59,72,69,62,90,41,66,45,79,66,62,93,97,55,97,28,72,93,66,79,52,43,50,66,52,90,59,33,97,100,79,41,93,52,66,79,48,72,72,86,76,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,a9j0100pvmkgkmszpl3tuyoh6,Y. Cassubie,Yohan Cassubie,25.0,Midfielder,France,Midfielder,491.0,5.0,531.0,73.0,1017.0,23.0,3.0,21.0,31.0,12.0,19.0,14.0,43.0,45.0,116.0,21.0,2.0,43.0,2017.0,6.0,28.0,19.0,25.0,30.0,0.0,0.0,0.0,87.22,76.84,55.56,58.14,19.35,52.97,54.76,61.22,2.42661912747281,1.4624016736036487,13.0,54.0,1.2146955499999994,24.0,122.0,110.0,2.44037854,495.0,21.908775409023303,0.2231036192364898,23.69360436291522,3.257312840852752,45.37927615270203,1.0262766484878532,0.1338621715418939,0.9370352007932572,1.383242439266237,0.5354486861675756,0.8477937530986613,0.6246901338621715,1.9186911254338128,2.007932573128409,5.176003966286564,0.9370352007932572,0.0892414476945959,1.9186911254338128,0.2677243430837878,1.249380267724343,0.8477937530986613,1.1155180961824491,1.338621715418939,0.0,0.0,0.0,87.22,76.84,55.56,58.14,19.35,52.97,54.76,61.22,0.1082775019695354,0.0652534212316947,0.5800694100148736,2.40951908775409,0.0542005946950916,1.0708973723351511,5.443728309370352,4.908279623202776,0.1088914569162122,22.087258304412494,DM/CM,88,72,91,97,88,87,100,88,96,88,94,97,97,97,94,59,91,100,84,84,59,97,94,47,51,51,65,100,90,74,29,56,71,53,91,79,88,100,100,100,97,91,82,91,59,56,74,91,62,79,100,68,82,79,85,88,91,91,74,15,85,97,71,56,26,91,71,47,51,51,65,100,90,74,29,56,71,53,82,59,82,91,85,82,76,71,56,62,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,b3kzxaegfvw2k1gxjiei8f7ys,T. Inkinen,Topias Inkinen,23.0,Defender,Finland,Defender,92.0,3.0,112.0,13.0,201.0,7.0,0.0,3.0,9.0,4.0,5.0,2.0,6.0,6.0,17.0,16.0,0.0,10.0,457.0,2.0,14.0,1.0,4.0,3.0,0.0,0.0,0.0,80.4,46.43,42.86,66.67,22.22,53.12,70.0,60.0,0.5574959527561525,0.2536155638550676,6.0,12.0,0.32487946,10.0,28.0,28.0,1.0045721299999997,85.0,18.11816192560175,0.5908096280087528,22.05689277899344,2.560175054704595,39.584245076586434,1.3785557986870898,0.0,0.5908096280087528,1.7724288840262583,0.7877461706783371,0.9846827133479212,0.3938730853391685,1.1816192560175056,1.1816192560175056,3.347921225382932,3.1509846827133483,0.0,1.9693654266958425,0.3938730853391685,2.7571115973741795,0.1969365426695842,0.7877461706783371,0.5908096280087528,0.0,0.0,0.0,80.4,46.43,42.86,66.67,22.22,53.12,70.0,60.0,0.1097913254880825,0.0499461723128141,1.1816192560175056,2.3632385120350112,0.0639806376367615,1.9693654266958425,5.514223194748359,5.514223194748359,0.19783696214442,16.739606126914662,LB/LCB,22,35,20,24,22,28,22,17,57,33,61,41,22,22,9,17,35,35,52,35,7,24,11,41,52,52,65,74,91,67,61,35,78,35,35,13,67,35,43,50,39,30,26,13,65,65,74,78,74,65,22,39,96,87,96,70,52,48,26,52,35,96,96,96,9,61,17,41,52,52,65,74,91,67,61,35,78,35,91,43,100,91,87,100,96,74,78,65,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,bbdoe533sbua0ikwxa8ldo91x,A. Kabashi,Armend Kabashi,30.0,Midfielder,Finland,Midfielder,108.0,0.0,70.0,6.0,178.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,13.0,7.0,0.0,5.0,400.0,1.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,84.76,37.5,0.0,0.0,33.33,41.94,28.57,85.71,0.2046610783215252,0.1414379118642769,2.0,4.0,0.0905211,0.0,7.0,15.0,0.3303338699999999,85.0,24.3,0.0,15.75,1.35,40.05,0.4499999999999999,0.0,0.4499999999999999,0.6749999999999999,0.2249999999999999,0.4499999999999999,0.2249999999999999,0.2249999999999999,0.2249999999999999,2.925,1.575,0.0,1.125,0.2249999999999999,0.6749999999999999,0.8999999999999999,0.0,1.35,0.0,0.0,0.0,84.76,37.5,0.0,0.0,33.33,41.94,28.57,85.71,0.0460487426223431,0.0318235301694623,0.4499999999999999,0.8999999999999999,0.0203672474999999,0.0,1.575,3.375,0.0743251207499999,19.125,CM/AM,48,16,19,22,24,21,21,5,9,9,19,19,3,3,3,38,10,48,9,3,9,9,36,52,43,50,76,17,16,9,50,14,26,100,7,3,31,9,7,5,12,21,10,24,97,16,34,52,79,31,21,3,10,7,34,24,7,7,17,93,10,86,7,3,28,9,86,52,43,50,76,17,16,9,50,14,26,100,10,10,48,10,10,5,17,45,14,72,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,d2tr2mopsk225739f7xlc12ei,V. Vehkonen,Väinö Vehkonen,25.0,Defender,Finland,Defender,282.0,0.0,137.0,36.0,419.0,21.0,1.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,28.0,45.0,0.0,7.0,705.0,2.0,9.0,4.0,0.0,3.0,0.0,0.0,0.0,85.86,50.7,0.0,0.0,40.0,52.83,56.76,75.0,0.6182815894756121,0.074334502093812,0.0,6.0,0.13543352,9.0,30.0,36.0,0.7351216199999997,220.0,36.0,0.0,17.48936170212766,4.595744680851064,53.48936170212766,2.680851063829788,0.1276595744680851,0.2553191489361702,0.6382978723404256,0.5106382978723405,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,3.574468085106384,5.74468085106383,0.0,0.8936170212765958,0.2553191489361702,1.148936170212766,0.5106382978723405,0.0,0.3829787234042553,0.0,0.0,0.0,85.86,50.7,0.0,0.0,40.0,52.83,56.76,75.0,0.0789295646139079,0.009489510905593,0.0,0.7659574468085106,0.0172893855319148,1.148936170212766,3.8297872340425534,4.595744680851064,0.0938453131914893,28.08510638297873,CB,32,36,34,54,37,26,87,43,36,34,54,37,20,20,11,33,33,26,57,34,29,12,14,41,50,51,47,84,36,12,84,24,33,84,39,26,20,32,34,88,36,33,29,28,66,36,55,95,63,66,97,68,50,50,66,58,32,32,24,74,33,37,84,55,37,12,11,41,50,51,47,84,36,12,84,24,33,84,55,34,20,58,58,97,58,58,42,39,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,dsn7m5pm574argz1d7ofgjmj9,E. Andersson,Erik Andersson,29.0,Midfielder,Sweden,Midfielder,135.0,4.0,209.0,15.0,340.0,12.0,1.0,10.0,24.0,18.0,6.0,8.0,14.0,14.0,56.0,12.0,1.0,9.0,1116.0,6.0,36.0,16.0,6.0,14.0,0.0,0.0,0.0,75.39,45.45,19.05,42.86,25.0,49.12,48.0,63.64,2.241560942668325,0.9006488193341408,4.0,15.0,0.44910643,5.0,27.0,38.0,1.1960268999999997,156.0,10.887096774193548,0.3225806451612903,16.85483870967742,1.2096774193548387,27.41935483870968,0.9677419354838708,0.0806451612903225,0.8064516129032258,1.935483870967741,1.4516129032258065,0.4838709677419354,0.6451612903225806,1.129032258064516,1.129032258064516,4.516129032258064,0.9677419354838708,0.0806451612903225,0.7258064516129032,0.4838709677419354,2.903225806451613,1.2903225806451613,0.4838709677419354,1.129032258064516,0.0,0.0,0.0,75.39,45.45,19.05,42.86,25.0,49.12,48.0,63.64,0.1807710437635745,0.0726329693011403,0.3225806451612903,1.2096774193548387,0.0362182604838709,0.4032258064516129,2.177419354838709,3.064516129032258,0.0964537822580644,12.580645161290322,CM/AM,69,55,62,66,66,79,53,41,76,97,64,83,52,48,69,71,38,74,67,76,66,66,78,52,43,50,24,36,38,53,21,66,59,72,76,45,55,38,38,31,48,60,41,62,45,38,41,45,41,66,45,21,83,100,38,86,34,34,52,59,31,72,59,69,45,48,66,52,43,50,24,36,38,53,21,66,59,72,79,31,41,28,31,21,38,31,31,48,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,dvkjpwli5u19t5563fiphsd1w,A. Lindholm,Aaron Lindholm,22.0,Midfielder,Finland,Midfielder,41.0,0.0,58.0,2.0,99.0,11.0,0.0,5.0,14.0,13.0,1.0,4.0,16.0,16.0,31.0,7.0,5.0,0.0,887.0,7.0,28.0,14.0,5.0,0.0,0.0,0.0,0.0,68.28,66.67,0.0,31.25,50.0,33.33,27.5,0.0,2.208473936432665,0.2792525475823224,1.0,9.0,0.27741567,2.0,2.0,5.0,0.1743048099999999,24.0,4.160090191657272,0.0,5.885005636978579,0.2029312288613303,10.045095828635851,1.116121758737317,0.0,0.5073280721533258,1.420518602029312,1.319052987598647,0.1014656144306651,0.4058624577226606,1.6234498308906424,1.6234498308906424,3.14543404735062,0.7102593010146561,0.5073280721533258,0.0,0.7102593010146561,2.8410372040586243,1.420518602029312,0.5073280721533258,0.0,0.0,0.0,0.0,68.28,66.67,0.0,31.25,50.0,33.33,27.5,0.0,0.2240841649142501,0.0283345313217689,0.1014656144306651,0.9131905298759864,0.0281481514092446,0.2029312288613303,0.2029312288613303,0.5073280721533258,0.0176859446448703,2.435174746335964,CM/AM,16,16,14,5,14,71,21,19,55,74,9,48,66,64,38,38,93,3,72,64,57,55,3,52,43,50,3,91,16,34,84,10,21,3,72,17,17,28,28,17,3,5,3,3,3,16,3,3,3,72,21,10,48,79,7,45,55,52,24,21,100,3,79,66,55,55,3,52,43,50,3,91,16,34,84,10,21,3,97,7,14,14,21,14,3,3,3,3,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,e7cov36din7hwsjxovwr5smlm,Nícolas,Nícolas Gianini Dantas,28.0,Defender,Brazil,Defender,802.0,0.0,308.0,62.0,1110.0,59.0,0.0,6.0,18.0,17.0,1.0,4.0,25.0,26.0,121.0,105.0,0.0,34.0,1917.0,3.0,28.0,10.0,16.0,26.0,0.0,0.0,0.0,90.1,54.39,0.0,64.0,16.67,62.05,66.29,72.22,2.233642006195266,0.4397747192563109,2.0,7.0,0.13017956,2.0,56.0,68.0,1.467038470000002,691.0,37.65258215962441,0.0,14.460093896713614,2.9107981220657275,52.11267605633802,2.7699530516431925,0.0,0.2816901408450704,0.8450704225352113,0.7981220657276995,0.0469483568075117,0.1877934272300469,1.1737089201877935,1.220657276995305,5.68075117370892,4.929577464788732,0.0,1.596244131455399,0.1408450704225352,1.3145539906103283,0.4694835680751174,0.7511737089201878,1.220657276995305,0.0,0.0,0.0,90.1,54.39,0.0,64.0,16.67,62.05,66.29,72.22,0.1048658218871017,0.0206467004345685,0.0938967136150234,0.3286384976525821,0.0061117164319248,0.0938967136150234,2.629107981220657,3.192488262910798,0.0688750455399062,32.44131455399061,CB,92,36,79,76,89,96,38,86,89,92,54,83,100,100,95,84,33,99,79,84,62,100,95,41,50,51,82,92,36,63,36,76,76,75,89,84,71,37,32,42,63,71,63,87,74,36,37,47,61,71,38,74,68,79,45,68,92,89,87,39,33,92,50,71,32,92,87,41,50,51,82,92,36,63,36,76,76,75,79,66,61,24,21,24,34,34,26,63,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,el1pcuz4yf25cphmndtbqtxqs,Martim Ferreira,Martim Augusto Ferreira,22.0,Attacker,Portugal,Defender,99.0,9.0,224.0,6.0,314.0,4.0,2.0,26.0,37.0,24.0,13.0,7.0,27.0,30.0,63.0,14.0,4.0,4.0,1455.0,12.0,61.0,22.0,9.0,15.0,0.0,0.0,0.0,79.49,37.5,37.5,33.33,32.43,43.75,26.67,53.57,2.854147239071726,2.252226968169712,10.0,40.0,1.4554036299999995,11.0,11.0,35.0,2.2609764399999976,127.0,6.123711340206185,0.556701030927835,13.855670103092782,0.3711340206185566,19.422680412371133,0.2474226804123711,0.1237113402061855,1.6082474226804122,2.288659793814433,1.4845360824742266,0.8041237113402061,0.4329896907216494,1.670103092783505,1.855670103092784,3.896907216494845,0.8659793814432989,0.2474226804123711,0.2474226804123711,0.7422680412371133,3.77319587628866,1.360824742268041,0.556701030927835,0.9278350515463916,0.0,0.0,0.0,79.49,37.5,37.5,33.33,32.43,43.75,26.67,53.57,0.1765451900456737,0.1393130083403945,0.6185567010309277,2.474226804123711,0.0900249668041236,0.6804123711340205,0.6804123711340205,2.164948453608248,0.139854212783505,7.855670103092783,LW,58,58,67,42,58,75,58,75,100,88,92,58,42,42,58,67,100,50,92,58,67,38,67,50,54,54,58,46,75,25,58,58,58,33,92,75,71,67,67,46,33,50,50,67,42,58,42,25,25,50,50,58,83,83,83,42,25,25,33,50,92,33,83,42,42,17,58,50,54,54,58,46,75,25,58,58,58,33,75,58,50,33,42,25,17,58,58,50,Veikkausliiga
Lahti,8hrhwh8rty0eoykwj44ew04ng,lk9d5o3phq1ioqhs0rn3dams,J. Ojanen,Justus Ojanen,21.0,Attacker,Finland,Striker,20.0,0.0,68.0,2.0,88.0,1.0,0.0,3.0,11.0,8.0,3.0,6.0,20.0,21.0,23.0,5.0,2.0,2.0,362.0,2.0,21.0,6.0,8.0,7.0,0.0,0.0,0.0,75.21,50.0,0.0,40.0,18.18,47.92,16.67,87.5,1.013080095657964,0.2847418832623766,3.0,13.0,0.3639534499999999,6.0,5.0,6.0,0.23215076,23.0,4.972375690607735,0.0,16.906077348066297,0.4972375690607735,21.878453038674035,0.2486187845303867,0.0,0.7458563535911602,2.7348066298342544,1.988950276243094,0.7458563535911602,1.4917127071823204,4.972375690607735,5.220994475138122,5.718232044198895,1.2430939226519335,0.4972375690607735,0.4972375690607735,0.4972375690607735,5.220994475138122,1.4917127071823204,1.988950276243094,1.7403314917127073,0.0,0.0,0.0,75.21,50.0,0.0,40.0,18.18,47.92,16.67,87.5,0.2518707420144109,0.0707921809215853,0.7458563535911602,3.232044198895028,0.0904856643646408,1.4917127071823204,1.2430939226519335,1.4917127071823204,0.0577170397790055,5.718232044198895,ST,24,24,43,39,35,7,19,22,24,24,31,61,72,66,30,41,47,51,14,24,30,66,66,51,50,51,76,68,24,54,11,81,15,86,22,24,31,58,51,73,36,27,32,32,62,24,100,70,97,14,19,24,59,57,76,100,100,100,73,76,86,76,14,68,62,100,97,51,50,51,76,68,24,54,11,81,15,86,43,43,68,97,92,97,70,57,54,78,Veikkausliiga
Jaro,7efqk7uh63928il0yffxijnv7,18d805p5mzo29ens4z1yufluy,J. Skau,Jesper Skau,23.0,Midfielder,Norway,Midfielder,561.0,0.0,546.0,76.0,1107.0,22.0,0.0,20.0,19.0,10.0,9.0,6.0,15.0,18.0,75.0,87.0,0.0,27.0,2160.0,3.0,16.0,9.0,9.0,25.0,2.0,0.0,0.0,82.43,41.08,0.0,60.0,15.79,48.39,46.81,69.44,1.6110266996832534,1.199195008773719,7.0,28.0,0.6324666400000001,12.0,132.0,136.0,3.2106558599999966,692.0,23.375,0.0,22.75,3.1666666666666665,46.125,0.9166666666666666,0.0,0.8333333333333334,0.7916666666666666,0.4166666666666667,0.375,0.25,0.625,0.75,3.125,3.625,0.0,1.125,0.125,0.6666666666666666,0.375,0.375,1.0416666666666667,0.0833333333333333,0.0,0.0,82.43,41.08,0.0,60.0,15.79,48.39,46.81,69.44,0.0671261124868022,0.0499664586989049,0.2916666666666667,1.1666666666666667,0.0263527766666666,0.5,5.5,5.666666666666667,0.1337773274999998,28.83333333333333,DM/CM,97,12,94,100,100,81,28,79,72,81,65,74,68,74,65,97,24,82,50,51,24,71,84,100,51,51,26,24,12,79,26,21,56,79,79,71,66,74,68,69,100,99,97,100,74,12,65,88,65,71,28,53,41,62,32,50,24,35,9,97,24,56,24,18,6,50,41,100,51,51,26,24,12,79,26,21,56,79,59,32,26,38,32,29,79,79,74,94,Veikkausliiga
Jaro,7efqk7uh63928il0yffxijnv7,39qyf115ddrp57u3p5kwp4aac,A. Sabriye,Abdi Sabriye,24.0,Attacker,Sweden,Striker,66.0,6.0,67.0,5.0,127.0,1.0,0.0,12.0,3.0,2.0,1.0,0.0,34.0,35.0,34.0,3.0,0.0,2.0,475.0,2.0,22.0,9.0,19.0,3.0,0.0,0.0,0.0,82.47,71.43,50.0,55.88,66.67,49.28,33.33,60.0,0.2083645220727064,1.2610423244719715,2.0,26.0,0.7908790399999998,7.0,4.0,10.0,0.69275185,29.0,12.505263157894737,1.136842105263158,12.694736842105264,0.9473684210526316,24.063157894736843,0.1894736842105263,0.0,2.273684210526316,0.5684210526315789,0.3789473684210526,0.1894736842105263,0.0,6.442105263157895,6.631578947368421,6.442105263157895,0.5684210526315789,0.0,0.3789473684210526,0.3789473684210526,4.168421052631579,1.7052631578947368,3.6,0.5684210526315789,0.0,0.0,0.0,82.47,71.43,50.0,55.88,66.67,49.28,33.33,60.0,0.0394795936558812,0.2389343351631103,0.3789473684210526,4.926315789473684,0.1498507654736841,1.3263157894736843,0.7578947368421053,1.8947368421052635,0.1312582452631578,5.494736842105263,LW,25,46,25,33,25,8,12,25,12,12,12,8,62,54,33,25,21,33,29,42,42,75,25,50,54,54,83,92,100,83,100,75,67,58,8,42,21,42,50,25,25,25,25,25,83,67,33,75,67,33,12,92,8,8,8,8,92,92,83,42,21,50,42,58,67,100,33,50,54,54,83,92,100,83,100,75,67,58,8,92,25,92,92,67,25,42,42,17,Veikkausliiga
Jaro,7efqk7uh63928il0yffxijnv7,3cmp95fpjtqoc5njb5p7c9g8a,E. Gunnarsson,Erik Gunnarsson,27.0,Defender,Sweden,Defender,425.0,2.0,206.0,38.0,629.0,21.0,0.0,5.0,3.0,2.0,1.0,0.0,8.0,8.0,61.0,56.0,0.0,16.0,1131.0,0.0,7.0,7.0,6.0,18.0,1.0,0.0,0.0,88.97,52.05,40.0,75.0,0.0,66.3,56.76,64.29,0.2645014196914143,0.4140380903318685,1.0,12.0,0.24045539,4.0,54.0,57.0,1.5392975400000015,355.0,33.819628647214856,0.1591511936339522,16.392572944297083,3.023872679045093,50.05305039787798,1.6710875331564987,0.0,0.3978779840848806,0.2387267904509284,0.1591511936339522,0.0795755968169761,0.0,0.636604774535809,0.636604774535809,4.854111405835544,4.456233421750663,0.0,1.273209549071618,0.0,0.5570291777188329,0.5570291777188329,0.4774535809018568,1.4323607427055702,0.0795755968169761,0.0,0.0,88.97,52.05,40.0,75.0,0.0,66.3,56.76,64.29,0.0210478583308817,0.0329473281431195,0.0795755968169761,0.9549071618037136,0.0191343811671087,0.3183023872679045,4.297082228116711,4.535809018567639,0.1224905204244033,28.249336870026525,LB/LCB,96,22,52,78,70,80,22,28,17,22,28,9,33,33,48,83,35,61,13,22,35,41,57,89,52,52,100,96,87,98,13,91,48,48,17,22,26,35,17,22,61,52,52,78,96,22,39,100,91,74,22,13,4,17,22,9,26,22,57,91,35,78,13,13,35,35,74,91,52,52,100,96,87,98,13,91,48,48,9,13,22,17,13,4,78,52,48,96,Veikkausliiga
Jaro,7efqk7uh63928il0yffxijnv7,3vezn38wnyk5dtstopwbl0dn8,A. Hellemaa,Altti Hellemaa,22.0,Midfielder,Finland,Midfielder,49.0,1.0,61.0,7.0,109.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,1.0,239.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,88.62,53.85,20.0,33.33,0.0,50.0,0.0,50.0,0.0,0.1558895547315893,0.0,10.0,0.24304936,4.0,16.0,19.0,0.3681728999999998,52.0,18.451882845188287,0.3765690376569038,22.97071129707113,2.6359832635983267,41.04602510460251,0.0,0.0,0.7531380753138076,0.0,0.0,0.0,0.0,1.1297071129707112,1.5062761506276152,1.5062761506276152,0.0,0.0,0.3765690376569038,0.0,0.0,0.3765690376569038,0.3765690376569038,0.3765690376569038,0.0,0.0,0.0,88.62,53.85,20.0,33.33,0.0,50.0,0.0,50.0,0.0,0.0587031796060378,0.0,3.765690376569038,0.0915248635983263,1.5062761506276152,6.025104602510461,7.154811715481172,0.1386425146443514,19.581589958159,LM/LCM,43,14,14,29,21,14,21,14,14,14,14,14,14,14,14,14,43,14,14,14,14,14,14,57,57,57,100,29,29,43,14,100,14,36,14,14,14,14,14,36,43,43,14,43,100,43,86,100,100,14,21,14,14,14,14,14,29,43,14,14,43,29,14,14,14,29,14,57,57,57,100,29,29,43,14,100,14,36,14,29,14,86,71,86,100,100,57,100,Veikkausliiga
Jaro,7efqk7uh63928il0yffxijnv7,44gqeji9twbkdtrcr2ias4efo,M. Pedersen,Mats Pedersen,21.0,Midfielder,Norway,Midfielder,94.0,10.0,169.0,14.0,253.0,12.0,1.0,16.0,10.0,7.0,3.0,5.0,21.0,23.0,49.0,5.0,0.0,4.0,802.0,3.0,24.0,17.0,8.0,10.0,0.0,0.0,0.0,81.09,66.67,43.48,38.1,30.0,47.57,50.0,83.33,0.8595844298323102,1.6863502871992084,1.0,18.0,0.8448659100000001,8.0,29.0,33.0,1.2810867600000004,101.0,10.54862842892768,1.1221945137157108,18.965087281795512,1.5710723192019949,28.39152119700748,1.346633416458853,0.112219451371571,1.795511221945137,1.1221945137157108,0.7855361596009974,0.3366583541147132,0.5610972568578554,2.3566084788029924,2.5810473815461346,5.498753117206983,0.5610972568578554,0.0,0.4488778054862842,0.3366583541147132,2.693266832917706,1.907730673316708,0.8977556109725685,1.1221945137157108,0.0,0.0,0.0,81.09,66.67,43.48,38.1,30.0,47.57,50.0,83.33,0.0964620931233265,0.1892413040497864,0.112219451371571,2.0199501246882794,0.0948103889027431,0.8977556109725685,3.254364089775561,3.703241895261845,0.1437628533665836,11.334164588528678,LM/LCM,57,79,57,64,57,100,57,71,57,57,57,57,71,71,86,50,43,50,50,43,57,71,57,57,57,57,43,86,100,86,57,86,100,100,57,71,29,57,57,57,86,64,71,71,43,86,57,57,57,86,71,71,57,57,43,71,71,71,86,57,43,57,57,43,86,71,71,57,57,57,43,86,100,86,57,86,100,100,57,71,29,29,86,43,71,57,71,57,Veikkausliiga
