Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total interception_Total,total ontarget attempt_Total,total won contest_Total,total won tackle_Total,total goals_Total,total assists_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total interception_p90,total ontarget attempt_p90,total won contest_p90,total won tackle_p90,total goals_p90,total assists_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total won contest_p90PR,total won tackle_p90PR,total goals_p90PR,total assists_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,153kk9y39c8lm57ng9mpvue50,O. Kričfaluši,Ondrej Kricfalusi,22.0,Defender,Czechia,Defender,105.0,55.0,8.0,160.0,5.0,4.0,2.0,0.0,22.0,11.0,366.0,3.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,83.77,42.11,0.0,100.0,25.0,56.41,45.45,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.81967213114754,13.524590163934429,1.9672131147540983,39.34426229508197,1.2295081967213115,0.9836065573770492,0.4918032786885246,0.0,5.409836065573771,2.7049180327868854,0.7377049180327869,0.0,0.0,0.4918032786885246,0.4918032786885246,0.2459016393442623,0.4918032786885246,0.4918032786885246,1.9672131147540983,0.2459016393442623,0.4918032786885246,1.7213114754098362,0.0,0.0,0.0,0.0,83.77,42.11,0.0,100.0,25.0,56.41,45.45,46.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,67,28,42,56,58,56,50,50,75,42,31,11,19,28,64,53,33,31,72,67,61,81,42,42,53,53,78,56,19,94,72,72,50,28,11,14,19,14,14,19,11,11,11,11,83,39,39,61,56,67,56,50,83,44,33,11,19,22,67,56,39,39,72,72,67,78,42,42,53,53,78,56,19,94,72,72,50,28,11,14,19,14,14,19,11,11,11,11,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,21abg7evjtjt6kzisu43jckmi,B. Zeneli,Besfort Zeneli,23.0,Midfielder,Sweden,Midfielder,43.0,104.0,6.0,139.0,1.0,12.0,9.0,0.0,19.0,2.0,453.0,24.0,6.0,8.0,16.0,3.0,3.0,14.0,14.0,1.0,6.0,6.0,3.0,2.0,4.0,0.0,0.0,86.88,75.0,33.33,42.86,50.0,45.24,0.0,50.0,1.1975392571327572,1.824076568304402,2.0,14.0,0.44848182,4.0,18.0,22.0,0.6821813199999998,79.0,8.543046357615895,20.66225165562913,1.1920529801324504,27.6158940397351,0.1986754966887417,2.384105960264901,1.7880794701986755,0.0,3.774834437086093,0.3973509933774835,4.768211920529802,1.1920529801324504,1.589403973509934,3.178807947019868,0.5960264900662252,0.5960264900662252,2.781456953642384,2.781456953642384,0.1986754966887417,1.1920529801324504,1.1920529801324504,0.5960264900662252,0.3973509933774835,0.794701986754967,0.0,0.0,86.88,75.0,33.33,42.86,50.0,45.24,0.0,50.0,0.2379217067151173,0.3623993182061726,0.3973509933774835,2.781456953642384,0.0891023483443708,0.794701986754967,3.576158940397351,4.370860927152318,0.1355327125827814,15.695364238410596,CM/AM,32,59,50,55,25,91,100,52,64,39,93,75,82,98,50,61,86,84,18,98,77,45,86,100,50,52,91,80,55,48,86,59,9,52,91,100,55,82,82,57,66,73,50,68,32,27,27,36,14,86,86,52,41,36,86,77,82,95,36,55,73,73,18,95,73,41,86,95,50,52,91,80,55,48,86,59,9,52,82,100,45,77,77,55,50,50,41,64,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,22jxcce215z6wnvswoc7icnze,R. Florucz,Raul Florucz,25.0,Attacker,Austria,Striker,13.0,32.0,0.0,44.0,0.0,11.0,9.0,0.0,11.0,0.0,239.0,21.0,4.0,1.0,4.0,2.0,3.0,7.0,8.0,0.0,6.0,3.0,1.0,4.0,0.0,0.0,0.0,77.19,0.0,100.0,42.86,54.55,35.48,0.0,25.0,1.3038947713515756,0.3231215699692197,5.0,7.0,0.27515932,3.0,2.0,6.0,0.3916887999999998,21.0,4.895397489539749,12.050209205020922,0.0,16.569037656903767,0.0,4.142259414225942,3.389121338912134,0.0,4.142259414225942,0.0,7.907949790794979,1.5062761506276152,0.3765690376569038,1.5062761506276152,0.7531380753138076,1.1297071129707112,2.6359832635983267,3.0125523012552304,0.0,2.2594142259414225,1.1297071129707112,0.3765690376569038,1.5062761506276152,0.0,0.0,0.0,77.19,0.0,100.0,42.86,54.55,35.48,0.0,25.0,0.4910063992537314,0.1216775786494969,1.882845188284519,2.6359832635983267,0.103616480334728,1.1297071129707112,0.7531380753138076,2.2594142259414225,0.1474978744769873,7.907949790794979,RW,17,29,8,25,25,75,92,54,29,12,83,50,38,42,42,83,38,46,17,92,46,29,100,25,50,54,42,8,100,54,92,33,29,25,92,42,92,54,58,50,21,46,50,42,33,33,8,33,25,100,100,54,42,12,92,67,33,58,75,100,42,50,17,100,67,33,100,25,50,54,42,8,100,54,92,33,29,25,100,50,92,67,75,83,17,50,58,42,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,25ey2mcvgwz6ls2612os5hzv9,R. Schoofs,Rob Schoofs,32.0,Midfielder,Belgium,Midfielder,52.0,62.0,10.0,111.0,3.0,2.0,1.0,0.0,10.0,6.0,208.0,6.0,1.0,3.0,6.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,81.02,50.0,37.5,0.0,0.0,55.56,75.0,50.0,0.1495615224759129,0.4725439888486105,1.0,5.0,0.15145095,4.0,12.0,11.0,0.3112373,50.0,22.500000000000004,26.82692307692308,4.3269230769230775,48.02884615384616,1.2980769230769231,0.8653846153846154,0.4326923076923077,0.0,4.3269230769230775,2.5961538461538463,2.5961538461538463,0.4326923076923077,1.2980769230769231,2.5961538461538463,0.4326923076923077,0.0,0.4326923076923077,0.4326923076923077,1.2980769230769231,0.0,0.0,1.2980769230769231,0.0,0.8653846153846154,0.0,0.0,81.02,50.0,37.5,0.0,0.0,55.56,75.0,50.0,0.0647141203020777,0.2044661490210334,0.4326923076923077,2.1634615384615388,0.0655316610576923,1.7307692307692308,5.1923076923076925,4.759615384615385,0.134669985576923,21.634615384615387,CM/AM,59,14,73,30,66,16,14,52,14,86,14,9,34,18,18,9,5,5,57,14,7,45,25,82,50,52,55,41,68,7,14,82,95,52,23,23,36,30,27,57,45,32,23,41,86,77,91,86,77,14,32,52,55,100,36,23,68,64,18,9,5,5,82,14,7,64,25,100,50,52,55,41,68,7,14,82,95,52,23,55,55,68,68,86,91,59,36,91,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,5ecklu1u6t21rhh8fh4zoq2cq,A. Zorgane,Adem Zorgane,26.0,Midfielder,Algeria,Midfielder,101.0,164.0,15.0,260.0,1.0,9.0,7.0,0.0,19.0,1.0,363.0,25.0,3.0,5.0,11.0,2.0,3.0,8.0,8.0,2.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,84.42,65.22,62.5,62.5,33.33,61.29,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.041322314049587,40.66115702479339,3.71900826446281,64.46280991735537,0.2479338842975206,2.231404958677686,1.7355371900826446,0.0,4.710743801652892,0.2479338842975206,6.198347107438017,0.7438016528925621,1.2396694214876034,2.7272727272727275,0.4958677685950413,0.7438016528925621,1.983471074380165,1.983471074380165,0.4958677685950413,0.7438016528925621,1.2396694214876034,1.983471074380165,0.2479338842975206,0.0,0.0,0.0,84.42,65.22,62.5,62.5,33.33,61.29,50.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CM/AM,91,95,84,91,25,61,84,52,64,20,100,39,64,73,32,61,61,59,36,61,70,91,66,30,50,52,82,59,95,91,64,95,75,95,9,7,16,7,7,7,7,7,7,7,91,95,86,95,23,73,82,52,59,14,100,36,59,73,27,64,59,59,32,68,77,100,77,30,50,52,82,59,95,91,64,95,75,95,9,7,16,7,7,7,7,7,7,7,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,6hegcsq0b6c0y3k0hyymu1o2c,Guilherme Smith,Guilherme Henriques da Silva Carvalho,23.0,Midfielder,Brazil,Midfielder,39.0,77.0,4.0,113.0,1.0,15.0,11.0,0.0,23.0,2.0,421.0,34.0,5.0,3.0,9.0,4.0,6.0,20.0,20.0,3.0,4.0,9.0,6.0,1.0,1.0,0.0,0.0,80.71,40.0,14.29,45.0,26.67,48.94,0.0,75.0,1.0633265533085128,0.934779762428062,8.0,23.0,0.74628197,11.0,10.0,21.0,0.94485723,49.0,8.337292161520189,16.46080760095012,0.8551068883610451,24.156769596199524,0.2137767220902612,3.20665083135392,2.351543942992874,0.0,4.9168646080760094,0.4275534441805225,7.268408551068883,1.0688836104513064,0.6413301662707838,1.9239904988123515,0.8551068883610451,1.2826603325415675,4.275534441805226,4.275534441805226,0.6413301662707838,0.8551068883610451,1.9239904988123515,1.2826603325415675,0.2137767220902612,0.2137767220902612,0.0,0.0,80.71,40.0,14.29,45.0,26.67,48.94,0.0,75.0,0.2273144650778293,0.1998341534881842,1.7102137767220902,4.9168646080760094,0.1595377133016627,2.351543942992874,2.137767220902613,4.489311163895486,0.201988481472684,10.475059382422804,LM/LCM,100,100,100,100,33,100,100,67,100,100,100,33,67,100,67,100,100,100,100,100,100,100,83,100,67,67,67,33,67,100,33,67,33,33,100,100,100,83,100,100,100,100,100,100,100,67,100,67,33,100,100,67,67,100,100,33,67,100,67,100,67,67,67,67,67,67,67,100,67,67,67,33,67,100,33,67,33,33,67,100,100,67,67,100,67,100,100,67,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,96ml60jhhp13c1aaxmbi6ebqh,K. Mac Allister,Kevin Mac Allister,28.0,Defender,Argentina,Defender,141.0,94.0,6.0,235.0,15.0,5.0,5.0,0.0,43.0,36.0,518.0,14.0,4.0,0.0,3.0,0.0,0.0,4.0,4.0,15.0,3.0,3.0,10.0,1.0,0.0,0.0,0.0,83.63,22.22,0.0,75.0,60.0,65.15,71.43,47.62,0.6767249091680614,0.3638107837104402,0.0,4.0,0.13996296,4.0,21.0,22.0,0.4720906799999998,142.0,24.498069498069498,16.332046332046332,1.0424710424710424,40.83011583011583,2.606177606177606,0.8687258687258688,0.8687258687258688,0.0,7.471042471042471,6.254826254826255,2.4324324324324325,0.694980694980695,0.0,0.5212355212355212,0.0,0.0,0.694980694980695,0.694980694980695,2.606177606177606,0.5212355212355212,0.5212355212355212,1.7374517374517375,0.1737451737451737,0.0,0.0,0.0,83.63,22.22,0.0,75.0,60.0,65.15,71.43,47.62,0.1175776869210917,0.0632103678261382,0.0,0.694980694980695,0.0243178888030888,0.694980694980695,3.6486486486486487,3.8223938223938223,0.0820234772200771,24.67181467181468,RB/RCB,70,80,42,85,95,78,85,52,98,98,80,72,22,62,28,25,55,55,100,95,65,95,85,42,52,52,70,20,22,90,92,90,80,20,90,65,30,50,70,82,80,80,55,90,65,55,35,65,90,60,80,52,90,80,72,60,22,55,28,25,50,50,100,90,60,65,75,42,52,52,70,20,22,90,92,90,80,20,85,60,30,50,55,75,75,75,40,85,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,9nu5dnykoy7k7umy5icusq9ec,M. Biondic,Mateo Biondic,23.0,Attacker,Germany,Striker,19.0,44.0,0.0,62.0,16.0,9.0,9.0,0.0,29.0,1.0,342.0,20.0,8.0,1.0,8.0,0.0,1.0,5.0,7.0,1.0,2.0,1.0,3.0,1.0,4.0,0.0,0.0,75.61,0.0,25.0,20.0,22.22,48.33,51.61,75.0,1.1856680018352286,0.7193210218758455,2.0,3.0,0.0943489199999998,1.0,3.0,6.0,0.56296087,25.0,5.0,11.578947368421051,0.0,16.315789473684212,4.2105263157894735,2.368421052631579,2.368421052631579,0.0,7.631578947368421,0.2631578947368421,5.2631578947368425,2.1052631578947367,0.2631578947368421,2.1052631578947367,0.0,0.2631578947368421,1.3157894736842106,1.842105263157895,0.2631578947368421,0.5263157894736842,0.2631578947368421,0.7894736842105263,0.2631578947368421,1.0526315789473684,0.0,0.0,75.61,0.0,25.0,20.0,22.22,48.33,51.61,75.0,0.312017895219797,0.1892950057568014,0.5263157894736842,0.7894736842105263,0.0248286631578946,0.2631578947368421,0.7894736842105263,1.5789473684210529,0.148147597368421,6.578947368421053,ST,47,56,14,53,82,58,65,51,76,32,58,81,65,85,21,28,38,42,55,36,24,78,56,99,51,51,60,14,78,23,27,78,72,76,72,82,60,37,38,40,47,62,74,62,51,56,14,56,87,51,69,51,87,33,59,87,67,95,21,31,36,44,59,38,26,79,59,100,51,51,60,14,78,23,27,78,72,76,72,85,64,33,36,38,46,67,79,67,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,co02e1gj8gq2l319gtuywkphw,M. Sylla,Massiré Sylla,21.0,Defender,Senegal,Defender,173.0,62.0,15.0,235.0,15.0,3.0,3.0,0.0,40.0,37.0,450.0,3.0,9.0,0.0,1.0,0.0,2.0,1.0,1.0,14.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,84.84,40.54,0.0,100.0,0.0,78.43,71.43,81.25,0.3533767531778755,0.0728716751144823,0.0,1.0,0.0241224,1.0,11.0,10.0,0.3518675499999999,161.0,34.6,12.4,3.0,47.0,3.0,0.6,0.6,0.0,8.0,7.4,0.6,1.8,0.0,0.2,0.0,0.4,0.2,0.2,2.8,0.0,0.2,2.6,0.0,0.0,0.0,0.0,84.84,40.54,0.0,100.0,0.0,78.43,71.43,81.25,0.070675350635575,0.0145743350228964,0.0,0.2,0.00482448,0.2,2.2,2.0,0.0703735099999999,32.2,CB,65,45,62,57,80,57,66,44,98,81,34,99,36,50,32,85,44,44,95,24,66,100,41,48,51,51,38,31,36,98,24,100,88,88,57,62,35,45,48,62,64,52,65,78,55,28,60,45,85,49,59,44,98,80,29,99,36,44,32,79,45,45,92,24,62,100,41,48,51,51,38,31,36,98,24,100,88,88,55,60,35,44,45,59,55,41,60,78,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,cvj94urofvi1bsumwo717h9n8,R. Mofokeng,Relebohile Mofokeng,21.0,Attacker,South Africa,Striker,21.0,53.0,4.0,74.0,2.0,5.0,5.0,0.0,6.0,2.0,190.0,12.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,81.32,100.0,0.0,0.0,100.0,42.86,33.33,25.0,0.9134134955710932,0.1969710300439012,0.0,4.0,0.1049707399999999,2.0,5.0,3.0,0.1679003199999998,27.0,9.947368421052632,25.105263157894736,1.894736842105263,35.05263157894737,0.9473684210526316,2.3684210526315788,2.3684210526315788,0.0,2.8421052631578947,0.9473684210526316,5.684210526315789,0.0,0.0,0.9473684210526316,0.0,0.0,0.9473684210526316,0.9473684210526316,0.0,2.3684210526315788,0.0,0.4736842105263157,1.4210526315789471,0.0,0.0,0.0,81.32,100.0,0.0,0.0,100.0,42.86,33.33,25.0,0.4326695505336757,0.0933020668629005,0.0,1.894736842105263,0.0497229821052631,0.9473684210526316,2.3684210526315788,1.4210526315789471,0.0795317305263157,12.789473684210526,ST,59,63,69,67,31,21,35,51,5,56,18,5,31,23,21,8,12,12,21,77,9,38,83,35,51,51,82,94,31,9,100,49,35,29,54,36,19,46,41,63,65,45,54,67,92,95,95,97,44,49,67,51,8,69,74,5,31,50,21,8,17,17,21,100,9,63,97,35,51,51,82,94,31,9,100,49,35,29,97,59,19,77,69,77,95,62,64,95,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,dmk8usvqtzv60bwkoxk7kfqxg,L. Patris,Louis Patris,25.0,Defender,Belgium,Defender,60.0,70.0,6.0,128.0,7.0,5.0,5.0,0.0,26.0,9.0,483.0,19.0,4.0,2.0,6.0,0.0,1.0,8.0,9.0,12.0,3.0,2.0,7.0,1.0,0.0,0.0,0.0,73.99,37.5,22.22,25.0,60.0,44.07,46.67,53.85,0.4815316799441169,0.6924656158761494,0.0,3.0,0.09973536,3.0,7.0,9.0,0.8899182400000001,50.0,11.180124223602483,13.043478260869566,1.1180124223602486,23.85093167701864,1.3043478260869563,0.9316770186335404,0.9316770186335404,0.0,4.844720496894411,1.6770186335403727,3.5403726708074537,0.7453416149068324,0.3726708074534162,1.1180124223602486,0.0,0.1863354037267081,1.4906832298136647,1.6770186335403727,2.236024844720497,0.5590062111801243,0.3726708074534162,1.3043478260869563,0.1863354037267081,0.0,0.0,0.0,73.99,37.5,22.22,25.0,60.0,44.07,46.67,53.85,0.089726399989587,0.1290308601011458,0.0,0.5590062111801243,0.0185842285714285,0.5590062111801243,1.3043478260869563,1.6770186335403727,0.1658232745341615,9.316770186335404,RB/RCB,25,40,42,25,57,78,85,52,65,22,95,72,60,70,28,68,78,80,92,95,52,55,85,42,52,52,20,45,68,30,92,10,30,30,75,85,30,45,55,62,40,45,85,40,20,30,40,15,50,70,85,52,55,20,95,65,55,70,28,60,75,70,95,95,55,40,85,42,52,52,20,45,68,30,92,10,30,30,65,80,30,45,40,55,35,35,80,35,Pro League
Union Saint-Gilloise,ecj1gmc7pqcjo4sc9hvghj5u3,eer6pzs9mfd5j1r2ic4j9dbvu,K. Van de Perre,Kamiel Van de Perre,22.0,Midfielder,Belgium,Midfielder,131.0,142.0,18.0,273.0,13.0,1.0,0.0,0.0,43.0,12.0,516.0,0.0,7.0,0.0,2.0,1.0,0.0,4.0,4.0,5.0,1.0,3.0,13.0,1.0,1.0,0.0,0.0,88.93,75.0,0.0,75.0,100.0,64.18,72.22,65.0,0.0552793574502542,0.1349394194115126,0.0,5.0,0.10543653,4.0,16.0,16.0,0.3365878599999999,92.0,22.848837209302324,24.76744186046512,3.13953488372093,47.61627906976744,2.2674418604651163,0.1744186046511628,0.0,0.0,7.5,2.0930232558139537,0.0,1.2209302325581397,0.0,0.3488372093023256,0.1744186046511628,0.0,0.6976744186046512,0.6976744186046512,0.872093023255814,0.1744186046511628,0.5232558139534884,2.2674418604651163,0.1744186046511628,0.1744186046511628,0.0,0.0,88.93,75.0,0.0,75.0,100.0,64.18,72.22,65.0,0.0096417483924861,0.023535945246194,0.0,0.872093023255814,0.0183900924418604,0.6976744186046512,2.7906976744186047,2.7906976744186047,0.0587071848837209,16.046511627906977,DM/CM,79,89,86,85,94,21,23,48,97,74,9,77,26,33,36,24,61,58,53,67,82,100,92,91,52,52,88,88,26,89,98,85,85,73,24,36,20,68,58,86,64,68,55,70,73,82,73,76,88,9,23,48,85,61,9,64,26,24,24,24,36,33,27,58,67,94,88,85,52,52,88,88,26,89,98,85,85,73,24,33,20,58,52,76,42,52,39,45,Pro League
Beveren,ecakpwuj70mwiptbpd1i3xgzd,15hz6qslu7ovyn56a5w57xhbd,L. Mertens,Lennart Mertens,34.0,Attacker,Belgium,Striker,14.0,30.0,1.0,44.0,18.0,8.0,8.0,0.0,29.0,0.0,390.0,18.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67.69,100.0,0.0,0.0,12.5,43.28,40.91,0.0,0.990863165343878,0.0,0.0,2.0,0.0535479299999999,1.0,1.0,2.0,0.0478550099999998,11.0,3.230769230769231,6.923076923076923,0.2307692307692307,10.153846153846157,4.153846153846154,1.8461538461538465,1.8461538461538465,0.0,6.6923076923076925,0.0,4.153846153846154,2.307692307692308,0.0,0.0,0.0,0.4615384615384615,0.2307692307692307,0.2307692307692307,0.0,0.2307692307692307,0.0,0.0,0.0,0.0,0.0,0.0,67.69,100.0,0.0,0.0,12.5,43.28,40.91,0.0,0.2286607304639718,0.0,0.0,0.4615384615384615,0.0123572146153845,0.2307692307692307,0.2307692307692307,0.4615384615384615,0.0110434638461538,2.5384615384615388,ST,31,33,33,33,90,47,58,51,76,10,47,94,31,5,21,51,3,3,21,17,9,12,22,35,51,51,18,94,31,9,12,54,46,12,62,12,19,29,31,40,24,31,21,29,21,26,33,18,85,33,44,51,74,10,31,90,31,5,21,44,3,3,21,10,9,12,22,35,51,51,18,94,31,9,12,54,46,12,56,12,19,28,31,33,21,23,21,31,Pro League
Beveren,ecakpwuj70mwiptbpd1i3xgzd,3dvcke0jtnq9k7uubw9q6f10p,K. Abrahams,Kurt Abrahams,29.0,Attacker,South Africa,Striker,29.0,35.0,1.0,64.0,2.0,2.0,2.0,0.0,13.0,4.0,217.0,9.0,2.0,0.0,1.0,0.0,1.0,8.0,9.0,2.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,79.01,50.0,0.0,25.0,50.0,50.0,0.0,57.14,0.1947336409759402,0.0709607221048371,1.0,2.0,0.0646459799999999,1.0,5.0,6.0,0.1183769,26.0,12.027649769585254,14.516129032258066,0.4147465437788019,26.54377880184332,0.8294930875576038,0.8294930875576038,0.8294930875576038,0.0,5.391705069124424,1.6589861751152075,3.7327188940092166,0.8294930875576038,0.0,0.4147465437788019,0.0,0.4147465437788019,3.317972350230415,3.7327188940092166,0.8294930875576038,0.4147465437788019,0.8294930875576038,1.6589861751152075,0.0,0.0,0.0,0.0,79.01,50.0,0.0,25.0,50.0,50.0,0.0,57.14,0.0807651045522332,0.0294307142370292,0.4147465437788019,0.8294930875576038,0.0268116967741935,0.4147465437788019,2.0737327188940093,2.4884792626728114,0.0490964101382488,10.783410138248849,RW,67,50,25,50,62,12,25,54,50,75,33,29,17,8,12,33,54,58,62,29,33,54,29,25,50,54,67,54,17,29,79,62,29,50,25,17,29,17,17,21,50,46,17,50,92,42,33,75,75,17,42,54,67,92,42,33,17,8,12,50,58,67,75,33,42,92,29,25,50,54,67,54,17,29,79,62,29,50,33,17,42,25,25,25,75,58,33,67,Pro League
Beveren,ecakpwuj70mwiptbpd1i3xgzd,3s0tyude1pghox634ij87srft,S. Dewaele,Sieben Dewaele,27.0,Midfielder,Belgium,Midfielder,108.0,91.0,14.0,197.0,7.0,2.0,1.0,0.0,27.0,13.0,540.0,3.0,6.0,2.0,0.0,1.0,1.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,79.76,46.67,50.0,0.0,0.0,52.94,38.89,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.166666666666666,2.333333333333333,32.833333333333336,1.1666666666666667,0.3333333333333333,0.1666666666666666,0.0,4.5,2.1666666666666665,0.5,1.0,0.3333333333333333,0.0,0.1666666666666666,0.1666666666666666,0.0,0.0,1.6666666666666667,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,79.76,46.67,50.0,0.0,0.0,52.94,38.89,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DM/CM,73,62,71,64,67,42,55,48,64,80,53,68,92,8,36,65,6,6,85,26,15,79,42,41,52,52,24,41,83,15,26,45,36,61,11,14,20,11,11,12,9,9,9,9,48,38,58,39,53,29,45,48,39,64,42,55,85,8,20,52,6,6,82,26,15,58,42,41,52,52,24,41,83,15,26,45,36,61,11,14,20,11,11,12,9,9,9,9,Pro League
