Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total was fouled_Total,total accurate cross_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total assists_Total,total interception_Total,total goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total was fouled_p90,total accurate cross_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total assists_p90,total interception_p90,total goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
OFI,dr4emys1xpm2h54oid0q5y2nx,ewlscrjtkjzbw4ki7sj0pkley,K. Krizmanić,Kresimir Krizmanic,26,Defender,Croatia,Defender,137.0,51.0,4.0,188.0,2.0,0.0,10.0,5.0,302.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,10.0,0.0,0.0,91.26,36.36,0.0,0.0,0.0,58.82,0.0,100.0,0.0,0.171234394215499,0.0,1.0,0.02401521,2.0,7.0,10.0,0.27843293,104.0,40.82781456953642,15.19867549668874,1.1920529801324502,56.026490066225165,0.5960264900662251,0.0,2.980132450331126,1.490066225165563,1.1920529801324502,0.0,0.5960264900662251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2980132450331125,0.0,1.1920529801324502,0.2980132450331125,2.980132450331126,0.0,0.0,91.26,36.36,0.0,0.0,0.0,58.82,0.0,100.0,0.0,0.05103011748144,0.0,0.2980132450331125,0.0071568506622516,0.5960264900662251,2.086092715231788,2.980132450331126,0.0829767009933774,30.99337748344371,LB/LCB,100,40,40,93,23,53,17,10,43,13,37,20,37,23,43,10,10,33,27,17,40,67,100,47,53,100,60,13,17,33,57,7,93,20,33,30,17,20,30,37,47,40,93,100,60,40,100,27,53,20,20,40,13,33,20,37,23,43,10,10,33,27,17,60,80,100,47,53,100,60,13,17,33,57,7,93,20,27,30,13,20,27,53,53,47,100,Greek Super League
OFI,dr4emys1xpm2h54oid0q5y2nx,mqrqptiqi08h0t55awqcsd05,T. Fountas,Taxiarchis Fountas,31,Attacker,Greece,Striker,36.0,35.0,3.0,71.0,3.0,0.0,11.0,3.0,298.0,1.0,0.0,1.0,9.0,6.0,3.0,3.0,6.0,6.0,2.0,10.0,2.0,4.0,0.0,1.0,0.0,0.0,80.68,60.0,0.0,33.33,22.22,30.56,37.5,80.0,0.6333511080929197,0.1146841796951295,2.0,3.0,0.07767033,2.0,6.0,8.0,0.3624165,26.0,10.87248322147651,10.57046979865772,0.906040268456376,21.44295302013423,0.906040268456376,0.0,3.322147651006712,0.906040268456376,0.3020134228187919,0.0,0.3020134228187919,2.718120805369128,1.812080536912752,0.906040268456376,0.906040268456376,1.812080536912752,1.812080536912752,0.6040268456375839,3.02013422818792,0.6040268456375839,1.2080536912751678,0.0,0.3020134228187919,0.0,0.0,80.68,60.0,0.0,33.33,22.22,30.56,37.5,80.0,0.1912805360012174,0.0346361616528914,0.6040268456375839,0.906040268456376,0.0234574822147651,0.6040268456375839,1.812080536912752,2.416107382550336,0.1094546476510067,7.852348993288591,RW,100,50,58,50,58,58,25,58,17,17,17,67,67,75,67,17,17,67,50,17,83,50,58,50,58,83,83,17,17,50,17,67,50,67,17,42,17,17,42,83,67,50,58,100,33,67,83,67,58,17,50,17,17,17,83,83,83,83,17,17,67,50,17,100,50,67,50,58,83,83,17,17,50,17,67,50,67,17,33,17,17,33,83,67,67,83,Greek Super League
Olympiakos Piraeus,9ghx7vbghs3628n5chm9r8ig3,1ziaf8ivlizetjhinr9ua6uax,Jota Silva,João Pedro Ferreira Silva,27,Attacker,Portugal,Striker,11.0,36.0,1.0,46.0,6.0,0.0,21.0,2.0,328.0,9.0,1.0,4.0,14.0,13.0,1.0,3.0,6.0,6.0,6.0,24.0,1.0,5.0,0.0,0.0,2.0,0.0,73.02,25.0,14.29,16.67,42.86,42.86,42.86,83.33,1.3110683189772685,0.309161687623653,2.0,4.0,0.0977471999999999,3.0,0.0,6.0,0.5854078699999999,14.0,3.018292682926829,9.878048780487806,0.274390243902439,12.621951219512196,1.6463414634146345,0.0,5.76219512195122,0.5487804878048781,2.4695121951219514,0.274390243902439,1.0975609756097562,3.841463414634146,3.567073170731708,0.274390243902439,0.8231707317073171,1.6463414634146345,1.6463414634146345,1.6463414634146345,6.585365853658537,0.274390243902439,1.3719512195121952,0.0,0.0,0.5487804878048781,0.0,73.02,25.0,14.29,16.67,42.86,42.86,42.86,83.33,0.3597443558169334,0.0848309508723438,0.5487804878048781,1.0975609756097562,0.0268208780487804,0.8231707317073171,0.0,1.6463414634146345,0.1606302082317073,3.841463414634146,ST,30,65,45,55,50,52,65,57,75,80,62,98,100,45,78,70,62,92,90,42,85,42,30,70,52,65,30,75,30,55,50,60,75,85,65,68,70,60,85,12,68,100,48,25,70,35,60,45,52,65,55,85,75,65,80,90,40,70,65,60,85,85,30,85,42,30,75,52,65,30,75,30,55,50,60,75,70,55,65,70,70,85,12,70,95,50,Greek Super League
Olympiakos Piraeus,9ghx7vbghs3628n5chm9r8ig3,220koojz7ar4c37mpla6zb6jt,N. Tiknizyan,Nayair Tiknizyan,27,Defender,Armenia,Defender,72.0,83.0,6.0,151.0,5.0,0.0,12.0,8.0,303.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,1.0,6.0,0.0,4.0,0.0,0.0,82.51,40.0,22.22,50.0,0.0,50.0,55.56,100.0,0.0,0.4384706301868548,0.0,6.0,0.15913075,3.0,10.0,21.0,0.7722584199999999,77.0,21.386138613861387,24.65346534653465,1.7821782178217822,44.85148514851485,1.4851485148514851,0.0,3.5643564356435644,2.376237623762376,0.0,1.188118811881188,1.188118811881188,0.0,0.0,0.0,0.0,0.594059405940594,0.594059405940594,0.0,0.8910891089108911,0.297029702970297,1.7821782178217822,0.0,1.188118811881188,0.0,0.0,82.51,40.0,22.22,50.0,0.0,50.0,55.56,100.0,0.0,0.1302388010456004,0.0,1.7821782178217822,0.0472665594059405,0.8910891089108911,2.9702970297029703,6.237623762376238,0.2293836891089108,22.871287128712872,LB/LCB,53,93,50,67,70,53,27,30,7,67,73,20,37,23,43,33,33,33,50,47,90,23,37,47,53,60,70,50,70,33,27,67,93,20,73,30,60,53,53,70,93,87,87,80,93,73,87,73,53,33,47,7,67,80,20,37,23,43,33,33,33,73,53,100,23,53,47,53,60,70,50,70,33,27,67,93,20,73,30,60,53,73,87,100,87,87,Greek Super League
Olympiakos Piraeus,9ghx7vbghs3628n5chm9r8ig3,3coml6cxqa86px9up8yy3oz1m,L. Pirola,Lorenzo Pirola,24,Defender,Italy,Defender,134.0,59.0,11.0,193.0,13.0,0.0,19.0,21.0,281.0,2.0,0.0,2.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,88.53,42.31,0.0,0.0,0.0,54.29,59.09,0.0,0.6273812908747871,0.0,0.0,2.0,0.03620728,1.0,9.0,11.0,0.2464571999999998,136.0,42.91814946619217,18.89679715302491,3.5231316725978647,61.81494661921708,4.1637010676156585,0.0,6.085409252669039,6.725978647686833,0.6405693950177936,0.0,0.6405693950177936,1.9217081850533808,1.9217081850533808,0.0,0.6405693950177936,0.0,0.0,0.0,2.2419928825622777,0.0,0.0,0.0,0.6405693950177936,0.0,0.0,88.53,42.31,0.0,0.0,0.0,54.29,59.09,0.0,0.2009406269705723,0.0,0.0,0.6405693950177936,0.0115966377224199,0.3202846975088968,2.882562277580071,3.5231316725978647,0.0789364697508896,43.55871886120996,CB,67,67,39,65,83,41,61,41,37,46,91,100,100,41,100,28,28,39,96,33,4,50,24,50,52,67,26,46,33,39,41,44,4,100,26,41,52,52,63,46,44,44,78,93,85,63,89,100,41,81,63,41,46,100,100,100,41,100,28,28,39,100,33,4,50,44,50,52,67,26,46,33,39,41,44,4,100,26,41,56,56,70,63,67,70,96,Greek Super League
Olympiakos Piraeus,9ghx7vbghs3628n5chm9r8ig3,8ndcu9m0952u79qfvnmhux9wq,S. Hezze,Santiago Hezze,24,Midfielder,Argentina,Midfielder,70.0,94.0,11.0,164.0,6.0,0.0,14.0,1.0,293.0,0.0,0.0,1.0,4.0,2.0,2.0,2.0,0.0,0.0,1.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,88.17,68.75,0.0,0.0,25.0,51.85,60.0,62.5,0.3268646860230312,0.1030159370770147,2.0,11.0,0.22451772,2.0,15.0,15.0,0.28007383,78.0,21.50170648464164,28.87372013651877,3.378839590443686,50.37542662116041,1.843003412969284,0.0,4.300341296928328,0.3071672354948805,0.0,0.0,0.3071672354948805,1.2286689419795225,0.6143344709897611,0.6143344709897611,0.6143344709897611,0.0,0.0,0.3071672354948805,1.843003412969284,0.0,1.5358361774744027,0.0,0.0,0.0,0.0,88.17,68.75,0.0,0.0,25.0,51.85,60.0,62.5,0.1004021219865966,0.0316431206038611,0.6143344709897611,3.378839590443686,0.0689644873720136,0.6143344709897611,4.607508532423208,4.607508532423208,0.0860295040955631,23.959044368600683,CM/AM,87,87,89,87,96,52,37,35,4,17,13,37,41,41,63,7,7,41,26,7,89,43,11,33,52,87,57,17,7,46,61,83,63,35,26,52,80,61,24,72,63,30,83,100,87,87,96,96,52,43,35,4,17,13,39,43,43,61,7,7,39,26,7,96,43,11,33,52,87,57,17,7,46,61,83,63,39,22,52,78,65,22,78,70,43,91,Greek Super League
Olympiakos Piraeus,9ghx7vbghs3628n5chm9r8ig3,bbf1u7db2qw8u4bega6b0uesq,A. El Kaabi,Ayoub El Kaabi,33,Attacker,Morocco,Striker,8.0,15.0,1.0,23.0,4.0,0.0,6.0,1.0,209.0,1.0,0.0,0.0,11.0,10.0,1.0,2.0,3.0,3.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,71.88,100.0,0.0,33.33,45.45,22.22,23.53,0.0,1.1790951789121864,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.04029695,4.0,3.444976076555024,6.45933014354067,0.4306220095693779,9.904306220095693,1.7224880382775118,0.0,2.583732057416268,0.4306220095693779,0.4306220095693779,0.0,0.0,4.7368421052631575,4.30622009569378,0.4306220095693779,0.8612440191387559,1.2918660287081338,1.2918660287081338,2.15311004784689,6.889952153110047,0.4306220095693779,0.0,0.0,0.0,0.0,0.0,71.88,100.0,0.0,33.33,45.45,22.22,23.53,0.0,0.5077443354167309,0.0,0.4306220095693779,0.0,0.0,0.0,0.8612440191387559,0.0,0.0173527535885167,1.7224880382775118,ST,18,15,45,5,35,52,8,32,15,38,10,70,80,45,60,45,35,75,68,42,20,42,30,25,52,60,90,38,48,60,5,25,20,70,10,52,8,8,18,32,10,20,10,30,30,65,25,50,52,10,45,20,38,10,100,100,60,75,60,40,100,90,55,20,42,30,25,52,60,90,38,48,60,5,25,20,95,10,60,8,8,18,50,10,20,15,Greek Super League
Olympiakos Piraeus,9ghx7vbghs3628n5chm9r8ig3,cu7dqkhlo7kms52cdes451bdh,P. Retsos,Panagiotis Retsos,28,Defender,Greece,Defender,123.0,114.0,16.0,237.0,13.0,0.0,30.0,13.0,360.0,5.0,0.0,0.0,5.0,4.0,1.0,0.0,4.0,4.0,1.0,5.0,3.0,4.0,0.0,2.0,0.0,0.0,89.1,57.14,0.0,75.0,20.0,65.22,61.9,44.44,0.3708188221265965,0.0,1.0,8.0,0.14859146,2.0,26.0,28.0,0.4819146899999997,173.0,30.75,28.5,4.0,59.25,3.25,0.0,7.5,3.25,1.25,0.0,0.0,1.25,1.0,0.25,0.0,1.0,1.0,0.25,1.25,0.75,1.0,0.0,0.5,0.0,0.0,89.1,57.14,0.0,75.0,20.0,65.22,61.9,44.44,0.0927047055316491,0.0,0.25,2.0,0.037147865,0.5,6.5,7.0,0.1204786724999999,43.25,CB,59,89,63,85,83,41,93,19,85,46,20,96,91,87,37,94,94,87,78,93,72,50,24,50,52,74,65,46,78,78,67,67,35,74,26,85,96,93,83,94,93,85,89,67,100,76,85,89,41,96,13,85,46,20,93,91,93,37,96,96,89,81,93,72,50,19,50,52,74,65,46,78,78,67,67,35,85,26,89,96,96,89,96,98,96,93,Greek Super League
Olympiakos Piraeus,9ghx7vbghs3628n5chm9r8ig3,e12pgb09zlyl7fc1zkkpo4yqd,K. Fortounis,Konstantinos Fortounis,33,Midfielder,Greece,Midfielder,17.0,86.0,11.0,91.0,0.0,0.0,8.0,0.0,208.0,4.0,12.0,13.0,6.0,2.0,4.0,3.0,8.0,8.0,1.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,75.21,91.67,38.71,37.5,16.67,42.11,0.0,100.0,0.3822789071333015,1.3385252321341006,1.0,17.0,0.4409379,7.0,9.0,21.0,0.9149326,50.0,7.355769230769232,37.21153846153847,4.759615384615385,39.37500000000001,0.0,0.0,3.4615384615384617,0.0,1.7307692307692308,5.1923076923076925,5.625000000000001,2.5961538461538463,0.8653846153846154,1.7307692307692308,1.2980769230769231,3.4615384615384617,3.4615384615384617,0.4326923076923077,5.625000000000001,1.2980769230769231,0.4326923076923077,0.0,0.0,0.0,0.0,75.21,91.67,38.71,37.5,16.67,42.11,0.0,100.0,0.1654091425096016,0.5791695715964859,0.4326923076923077,7.355769230769232,0.1907904375,3.028846153846154,3.8942307692307696,9.086538461538462,0.3958842980769231,21.634615384615387,CM/AM,20,74,89,48,9,52,11,13,35,100,100,54,41,65,83,74,72,41,76,63,24,43,11,33,52,22,91,78,30,30,26,13,93,52,96,28,91,96,91,41,85,96,59,30,96,100,78,9,52,22,13,52,100,100,83,57,96,100,91,91,52,96,78,39,43,11,33,52,22,91,78,30,30,26,13,93,74,100,43,100,100,96,65,100,100,87,Greek Super League
Olympiakos Piraeus,9ghx7vbghs3628n5chm9r8ig3,yzee990gbkpl00qdgr6h3r2t,Chiquinho,Francisco Leonel Lima Silva Machado,31,Midfielder,Portugal,Midfielder,28.0,72.0,8.0,93.0,5.0,0.0,15.0,0.0,322.0,2.0,7.0,8.0,4.0,2.0,2.0,1.0,5.0,5.0,1.0,9.0,2.0,2.0,0.0,1.0,0.0,0.0,76.23,88.89,28.0,40.0,25.0,60.0,62.5,33.33,0.2313234823394565,0.8794846925726129,1.0,6.0,0.14903002,3.0,11.0,17.0,0.6216900399999999,42.0,7.826086956521738,20.12422360248447,2.2360248447204967,25.99378881987577,1.3975155279503104,0.0,4.192546583850931,0.0,0.5590062111801242,1.9565217391304344,2.2360248447204967,1.1180124223602483,0.5590062111801242,0.5590062111801242,0.2795031055900621,1.3975155279503104,1.3975155279503104,0.2795031055900621,2.5155279503105588,0.5590062111801242,0.5590062111801242,0.0,0.2795031055900621,0.0,0.0,76.23,88.89,28.0,40.0,25.0,60.0,62.5,33.33,0.0646556317097859,0.2458187028929663,0.2795031055900621,1.6770186335403725,0.041654353416149,0.8385093167701863,3.074534161490683,4.751552795031055,0.1737642968944099,11.739130434782608,CM/AM,33,61,65,57,91,52,50,13,11,93,78,37,41,41,37,37,33,41,46,37,46,43,37,33,52,26,87,57,39,46,96,91,20,26,87,28,35,35,48,50,70,83,43,39,61,61,43,91,52,39,13,9,96,87,35,35,39,39,39,30,30,39,35,43,43,39,33,52,26,87,57,39,46,96,91,20,26,87,17,39,39,48,48,78,87,39,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,1xyoje8cyjcqq80ovwlwyhjvt,D. Stavropoulos,Dimitris Stavrópoulos,29,Defender,Greece,Defender,135.0,48.0,12.0,183.0,10.0,0.0,19.0,28.0,450.0,5.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,85.12,35.29,0.0,0.0,0.0,73.08,71.43,60.0,0.2695972274487835,0.0,1.0,2.0,0.04024053,1.0,9.0,14.0,0.26995612,124.0,27.0,9.6,2.4,36.6,2.0,0.0,3.8,5.6,1.0,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.6,0.0,0.0,85.12,35.29,0.0,0.0,0.0,73.08,71.43,60.0,0.0539194454897567,0.0,0.2,0.4,0.008048106,0.2,1.8,2.8,0.053991224,24.8,CB,70,44,46,59,70,41,61,69,85,46,20,52,37,87,37,28,28,39,50,33,52,50,43,50,52,30,11,46,33,39,96,91,48,67,26,85,52,56,63,46,67,56,70,44,33,30,44,54,41,44,44,70,46,20,43,31,83,37,28,28,39,41,33,43,50,28,50,52,30,11,46,33,39,96,91,48,48,26,81,48,48,54,37,54,37,59,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,24rz741pn1s6u3r7j7f9xrnit,S. Tsiloulis,Sotiris Tsiloulis,31,Midfielder,Greece,Midfielder,17.0,25.0,1.0,42.0,3.0,0.0,23.0,2.0,301.0,13.0,0.0,1.0,7.0,3.0,4.0,1.0,10.0,10.0,4.0,16.0,3.0,2.0,0.0,1.0,1.0,0.0,77.78,100.0,0.0,30.0,57.14,53.49,0.0,50.0,0.5886602335547677,0.043166157125134,4.0,3.0,0.0898437399999999,1.0,0.0,1.0,0.07193814,11.0,5.083056478405315,7.475083056478405,0.2990033222591362,12.55813953488372,0.8970099667774086,0.0,6.877076411960132,0.5980066445182725,3.88704318936877,0.0,0.2990033222591362,2.093023255813953,0.8970099667774086,1.196013289036545,0.2990033222591362,2.990033222591362,2.990033222591362,1.196013289036545,4.78405315614618,0.8970099667774086,0.5980066445182725,0.0,0.2990033222591362,0.2990033222591362,0.0,77.78,100.0,0.0,30.0,57.14,53.49,0.0,50.0,0.1760113655147145,0.0129068243895749,1.196013289036545,0.8970099667774086,0.026863576744186,0.2990033222591362,0.0,0.2990033222591362,0.0215097428571428,3.2890365448504983,CM/AM,20,9,7,13,74,52,83,59,93,17,13,65,67,65,37,80,80,85,87,63,46,43,37,76,52,39,98,17,22,91,78,13,43,78,4,85,22,26,9,4,4,4,4,17,4,4,9,87,52,96,65,96,17,9,65,70,70,48,83,83,87,91,70,52,43,43,78,52,39,98,17,22,91,78,13,43,78,4,91,17,22,9,4,4,4,4,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,6oaqk4pdojnlefa3zubsysmvp,J. Uronen,Jere Uronen,32,Defender,Finland,Defender,68.0,67.0,7.0,129.0,5.0,0.0,15.0,8.0,432.0,3.0,6.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,7.0,0.0,0.0,80.62,31.82,25.0,0.0,0.0,57.69,55.56,71.43,0.0994408053853597,0.4992263789436401,0.0,5.0,0.3733896399999999,4.0,11.0,12.0,0.4370137300000001,74.0,14.166666666666668,13.958333333333334,1.4583333333333337,26.875,1.0416666666666667,0.0,3.125,1.6666666666666667,0.625,1.25,0.8333333333333334,0.2083333333333333,0.0,0.2083333333333333,0.0,0.0,0.0,0.0,0.625,0.0,1.0416666666666667,0.0,1.4583333333333337,0.0,0.0,80.62,31.82,25.0,0.0,0.0,57.69,55.56,71.43,0.0207168344552832,0.1040054956132583,0.0,1.0416666666666667,0.0777895083333333,0.8333333333333334,2.291666666666667,2.5,0.0910445270833333,15.416666666666668,LB/LCB,47,70,63,47,70,53,47,30,30,90,73,50,37,63,43,10,10,33,50,17,73,23,80,47,53,47,40,67,17,33,40,67,63,60,80,30,50,93,73,80,60,60,73,47,47,53,40,47,53,27,27,27,87,67,40,37,53,43,10,10,33,40,17,47,23,67,47,53,47,40,67,17,33,40,67,63,47,67,30,47,93,67,67,47,60,60,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,7tcnz9r7dprteao47jjw9w0r9,S. Zuber,Steven Zuber,35,Midfielder,Switzerland,Midfielder,30.0,74.0,2.0,104.0,4.0,0.0,26.0,4.0,426.0,16.0,0.0,3.0,11.0,7.0,4.0,5.0,6.0,6.0,3.0,20.0,3.0,2.0,0.0,1.0,0.0,0.0,77.04,66.67,0.0,50.0,27.27,56.52,44.44,66.67,0.9056361014127444,0.2566471483331961,3.0,2.0,0.03733942,4.0,3.0,13.0,0.36320604,53.0,6.338028169014084,15.633802816901408,0.4225352112676056,21.97183098591549,0.8450704225352113,0.0,5.492957746478873,0.8450704225352113,3.380281690140845,0.0,0.6338028169014085,2.323943661971831,1.4788732394366195,0.8450704225352113,1.056338028169014,1.267605633802817,1.267605633802817,0.6338028169014085,4.225352112676056,0.6338028169014085,0.4225352112676056,0.0,0.2112676056338028,0.0,0.0,77.04,66.67,0.0,50.0,27.27,56.52,44.44,66.67,0.1913315707210023,0.0542212285210977,0.6338028169014085,0.4225352112676056,0.0078886098591549,0.8450704225352113,0.6338028169014085,2.7464788732394365,0.0767336704225352,11.19718309859155,CM/AM,39,65,20,67,87,52,91,76,100,17,39,91,91,65,100,50,46,74,96,63,46,43,37,33,52,30,50,17,63,61,87,57,72,91,35,70,9,9,67,15,54,57,70,26,26,9,30,78,52,65,74,91,17,26,70,91,52,96,26,26,65,78,48,35,43,22,33,52,30,50,17,63,61,87,57,72,87,30,57,4,4,52,13,22,35,26,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,7y27gzw2djj8q6tx0i8vw9jbo,S. Pnevmonidis,Stavros Pnevmonidis,20,Attacker,Greece,Striker,15.0,39.0,3.0,51.0,0.0,0.0,19.0,2.0,294.0,7.0,3.0,7.0,3.0,3.0,0.0,2.0,2.0,3.0,1.0,12.0,1.0,6.0,1.0,2.0,0.0,0.0,61.45,30.0,16.67,50.0,33.33,41.3,0.0,54.55,0.333002643599936,0.6290523894771693,0.0,5.0,0.10348517,2.0,7.0,6.0,0.42405036,15.0,4.591836734693878,11.93877551020408,0.9183673469387756,15.612244897959185,0.0,0.0,5.816326530612245,0.6122448979591837,2.142857142857143,0.9183673469387756,2.142857142857143,0.9183673469387756,0.9183673469387756,0.0,0.6122448979591837,0.6122448979591837,0.9183673469387756,0.3061224489795918,3.673469387755102,0.3061224489795918,1.836734693877551,0.3061224489795918,0.6122448979591837,0.0,0.0,61.45,30.0,16.67,50.0,33.33,41.3,0.0,54.55,0.1019395847754906,0.1925670580032151,0.0,1.530612244897959,0.0316791336734693,0.6122448979591837,2.142857142857143,1.836734693877551,0.1298113346938775,4.591836734693878,ST,52,78,80,70,8,52,45,57,62,90,92,12,18,15,60,30,35,20,40,42,95,92,90,25,52,20,35,80,78,38,30,8,55,10,90,22,82,75,68,90,68,85,57,50,85,80,80,8,52,70,60,65,90,90,5,15,15,60,25,35,20,40,35,100,85,95,25,52,20,35,80,78,38,30,8,55,5,90,22,85,75,70,90,82,85,55,Greek Super League
Atromitos,4gex5os8jassavy6lopipbcz3,98gymyp93rh6s57b50xq6fqax,T. Tsingaras,Theocharis Tsingaras,26,Midfielder,Greece,Midfielder,53.0,68.0,4.0,120.0,4.0,0.0,12.0,13.0,290.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,2.0,1.0,0.0,5.0,0.0,0.0,85.11,40.0,50.0,50.0,0.0,57.14,66.67,50.0,0.0,0.0323719943932773,0.0,8.0,0.17778101,3.0,11.0,13.0,0.3466354899999999,67.0,16.448275862068964,21.103448275862068,1.2413793103448276,37.241379310344826,1.2413793103448276,0.0,3.724137931034482,4.0344827586206895,1.5517241379310345,0.3103448275862069,0.3103448275862069,0.0,0.0,0.0,0.0,1.2413793103448276,1.2413793103448276,0.0,0.0,0.6206896551724138,0.3103448275862069,0.0,1.5517241379310345,0.0,0.0,85.11,40.0,50.0,50.0,0.0,57.14,66.67,50.0,0.0,0.0100464810186033,0.0,2.4827586206896552,0.0551734168965517,0.9310344827586208,3.413793103448276,4.0344827586206895,0.1075765313793103,20.79310344827586,DM/CM,48,60,33,62,57,52,29,90,55,64,12,14,29,17,29,52,50,24,12,52,14,36,81,38,50,57,21,90,45,24,62,76,38,14,10,19,74,76,67,57,52,43,62,48,62,29,57,57,52,24,100,62,76,10,14,29,17,29,76,76,24,12,57,10,36,86,38,50,57,21,90,45,24,62,76,38,14,10,19,81,76,76,57,52,43,62,Greek Super League
